res_hall,remaining,total,num_picks
Drop to 29,0,1,35
Goddard House,11,30,35
Morriss Hall,0,4,35
Young Orchard #4,0,13,35
Young Orchard #2,0,12,35
Hope College,24,39,35
Grad center D,0,1,35
New Pembroke #3,0,9,35
Drop to 488,0,1,35
Grad Center D,0,102,35
No Show,15,62,35
Woolley,0,27,35
Champlin,0,5,35
New Pembroke #4,0,21,35
Drop to 179,0,3,35
Drop to 365,0,1,35
Plantations House,2,9,35
Grad Center B,5,17,35
Drop to 151,0,1,35
Drop to 402,0,1,35
Slater Hall,0,21,35
Drop to 284,0,1,35
Drop to 413,0,1,35
Drop to 421,0,1,35
Chapin House,12,15,35
Gregorian Quad A,7,76,35
Young Orchard #10,0,10,35
Drop to 248,0,1,35
Grad Center A,3,16,35
Barbour Hall,10,14,35
111 Brown Street,5,6,35
Minden,7,55,35
Olney House,4,7,35
Littlefield Hall,24,24,35
Pass,58,77,35
Emery,0,19,35
Drop to 215,0,1,35
Drop to 139,0,1,35
Drop to 554,1,1,35
Grad Center d,0,2,35
New Pembroke #1,3,17,35
Drop to 398,0,1,35
Drop to 692,1,1,35
Gregorian Quad B,4,53,35
Drop to 377,0,1,35
Drop to 145,0,1,35
Drop to 441,0,2,35
Barbour Hall Apartments,7,27,35
Drop to 415,0,3,35
Grad Center C,11,17,35
Drop to 394,0,1,35
Drop to 261,0,1,35
315 Thayer,0,19,35
Sears House,10,16,35
Diman House,9,12,35
Drop to 564,1,1,35
Marcy House,11,14,35
Machado,3,12,35
Drop to 587,1,1,35
Drop to 474,0,1,35
Drop to 304,0,1,35
Drop to 617,1,1,35
Caswell Hall,7,44,36
Drop to 414,0,1,36
Harkness House,7,9,36
Hegeman,0,24,36
Drop to 29,0,1,36
Goddard House,10,30,36
Morriss Hall,0,4,36
Young Orchard #4,0,13,36
Young Orchard #2,0,12,36
Hope College,24,39,36
Grad center D,0,1,36
New Pembroke #3,0,9,36
Drop to 488,0,1,36
Grad Center D,0,102,36
No Show,15,62,36
Woolley,0,27,36
Champlin,0,5,36
New Pembroke #4,0,21,36
Drop to 179,0,3,36
Drop to 365,0,1,36
Plantations House,2,9,36
Grad Center B,3,17,36
Drop to 151,0,1,36
Drop to 402,0,1,36
Slater Hall,0,21,36
Drop to 284,0,1,36
Drop to 413,0,1,36
Drop to 421,0,1,36
Chapin House,12,15,36
Gregorian Quad A,2,76,36
Young Orchard #10,0,10,36
Drop to 248,0,1,36
Grad Center A,2,16,36
Barbour Hall,9,14,36
111 Brown Street,5,6,36
Minden,6,55,36
Olney House,4,7,36
Littlefield Hall,23,24,36
Pass,58,77,36
Emery,0,19,36
Drop to 215,0,1,36
Drop to 139,0,1,36
Drop to 554,1,1,36
Grad Center d,0,2,36
New Pembroke #1,2,17,36
Drop to 398,0,1,36
Drop to 692,1,1,36
Gregorian Quad B,4,53,36
Drop to 377,0,1,36
Drop to 145,0,1,36
Drop to 441,0,2,36
Barbour Hall Apartments,6,27,36
Drop to 415,0,3,36
Grad Center C,9,17,36
Drop to 394,0,1,36
Drop to 261,0,1,36
315 Thayer,0,19,36
Sears House,10,16,36
Diman House,9,12,36
Drop to 564,0,1,36
Marcy House,11,14,36
Machado,3,12,36
Drop to 587,1,1,36
Drop to 474,0,1,36
Drop to 304,0,1,36
Drop to 617,1,1,36
Caswell Hall,6,44,36
Drop to 414,0,1,36
Harkness House,7,9,36
Hegeman,0,24,36
Drop to 29,0,1,36
Goddard House,10,30,36
Morriss Hall,0,4,36
Young Orchard #4,0,13,36
Young Orchard #2,0,12,36
Hope College,24,39,36
Grad center D,0,1,36
New Pembroke #3,0,9,36
Drop to 488,0,1,36
Grad Center D,0,102,36
No Show,15,62,36
Woolley,0,27,36
Champlin,0,5,36
New Pembroke #4,0,21,36
Drop to 179,0,3,36
Drop to 365,0,1,36
Plantations House,2,9,36
Grad Center B,3,17,36
Drop to 151,0,1,36
Drop to 402,0,1,36
Slater Hall,0,21,36
Drop to 284,0,1,36
Drop to 413,0,1,36
Drop to 421,0,1,36
Chapin House,12,15,36
Gregorian Quad A,2,76,36
Young Orchard #10,0,10,36
Drop to 248,0,1,36
Grad Center A,2,16,36
Barbour Hall,9,14,36
111 Brown Street,5,6,36
Minden,6,55,36
Olney House,4,7,36
Littlefield Hall,23,24,36
Pass,58,77,36
Emery,0,19,36
Drop to 215,0,1,36
Drop to 139,0,1,36
Drop to 554,1,1,36
Grad Center d,0,2,36
New Pembroke #1,2,17,36
Drop to 398,0,1,36
Drop to 692,1,1,36
Gregorian Quad B,4,53,36
Drop to 377,0,1,36
Drop to 145,0,1,36
Drop to 441,0,2,36
Barbour Hall Apartments,6,27,36
Drop to 415,0,3,36
Grad Center C,9,17,36
Drop to 394,0,1,36
Drop to 261,0,1,36
315 Thayer,0,19,36
Sears House,10,16,36
Diman House,9,12,36
Drop to 564,0,1,36
Marcy House,11,14,36
Machado,3,12,36
Drop to 587,1,1,36
Drop to 474,0,1,36
Drop to 304,0,1,36
Drop to 617,1,1,36
Caswell Hall,2,44,37
Drop to 414,0,1,37
Harkness House,5,9,37
Hegeman,0,24,37
Drop to 29,0,1,37
Goddard House,8,30,37
Morriss Hall,0,4,37
Young Orchard #4,0,13,37
Young Orchard #2,0,12,37
Hope College,15,39,37
Grad center D,0,1,37
New Pembroke #3,0,9,37
Drop to 488,0,1,37
Grad Center D,0,102,37
No Show,15,62,37
Woolley,0,27,37
Champlin,0,5,37
New Pembroke #4,0,21,37
Drop to 179,0,3,37
Drop to 365,0,1,37
Plantations House,2,9,37
Grad Center B,3,17,37
Drop to 151,0,1,37
Drop to 402,0,1,37
Slater Hall,0,21,37
Drop to 284,0,1,37
Drop to 413,0,1,37
Drop to 421,0,1,37
Chapin House,10,15,37
Gregorian Quad A,2,76,37
Young Orchard #10,0,10,37
Drop to 248,0,1,37
Grad Center A,1,16,37
Barbour Hall,8,14,37
111 Brown Street,1,6,37
Minden,5,55,37
Olney House,4,7,37
Littlefield Hall,18,24,37
Pass,58,77,37
Emery,0,19,37
Drop to 215,0,1,37
Drop to 139,0,1,37
Drop to 554,0,1,37
Grad Center d,0,2,37
New Pembroke #1,2,17,37
Drop to 398,0,1,37
Drop to 692,1,1,37
Gregorian Quad B,4,53,37
Drop to 377,0,1,37
Drop to 145,0,1,37
Drop to 441,0,2,37
Barbour Hall Apartments,5,27,37
Drop to 415,0,3,37
Grad Center C,8,17,37
Drop to 394,0,1,37
Drop to 261,0,1,37
315 Thayer,0,19,37
Sears House,9,16,37
Diman House,8,12,37
Drop to 564,0,1,37
Marcy House,11,14,37
Machado,3,12,37
Drop to 587,1,1,37
Drop to 474,0,1,37
Drop to 304,0,1,37
Drop to 617,1,1,37
Caswell Hall,2,44,37
Drop to 414,0,1,37
Harkness House,5,9,37
Hegeman,0,24,37
Drop to 29,0,1,37
Goddard House,8,30,37
Morriss Hall,0,4,37
Young Orchard #4,0,13,37
Young Orchard #2,0,12,37
Hope College,14,39,37
Grad center D,0,1,37
New Pembroke #3,0,9,37
Drop to 488,0,1,37
Grad Center D,0,102,37
No Show,15,62,37
Woolley,0,27,37
Champlin,0,5,37
New Pembroke #4,0,21,37
Drop to 179,0,3,37
Drop to 365,0,1,37
Plantations House,2,9,37
Grad Center B,3,17,37
Drop to 151,0,1,37
Drop to 402,0,1,37
Slater Hall,0,21,37
Drop to 284,0,1,37
Drop to 413,0,1,37
Drop to 421,0,1,37
Chapin House,10,15,37
Gregorian Quad A,2,76,37
Young Orchard #10,0,10,37
Drop to 248,0,1,37
Grad Center A,1,16,37
Barbour Hall,8,14,37
111 Brown Street,1,6,37
Minden,5,55,37
Olney House,4,7,37
Littlefield Hall,18,24,37
Pass,58,77,37
Emery,0,19,37
Drop to 215,0,1,37
Drop to 139,0,1,37
Drop to 554,0,1,37
Grad Center d,0,2,37
New Pembroke #1,2,17,37
Drop to 398,0,1,37
Drop to 692,1,1,37
Gregorian Quad B,4,53,37
Drop to 377,0,1,37
Drop to 145,0,1,37
Drop to 441,0,2,37
Barbour Hall Apartments,5,27,37
Drop to 415,0,3,37
Grad Center C,8,17,37
Drop to 394,0,1,37
Drop to 261,0,1,37
315 Thayer,0,19,37
Sears House,9,16,37
Diman House,8,12,37
Drop to 564,0,1,37
Marcy House,11,14,37
Machado,3,12,37
Drop to 587,1,1,37
Drop to 474,0,1,37
Drop to 304,0,1,37
Drop to 617,1,1,37
Caswell Hall,2,44,38
Drop to 414,0,1,38
Harkness House,5,9,38
Hegeman,0,24,38
Drop to 29,0,1,38
Goddard House,8,30,38
Morriss Hall,0,4,38
Young Orchard #4,0,13,38
Young Orchard #2,0,12,38
Hope College,9,39,38
Grad center D,0,1,38
New Pembroke #3,0,9,38
Drop to 488,0,1,38
Grad Center D,0,102,38
No Show,15,62,38
Woolley,0,27,38
Champlin,0,5,38
New Pembroke #4,0,21,38
Drop to 179,0,3,38
Drop to 365,0,1,38
Plantations House,2,9,38
Grad Center B,1,17,38
Drop to 151,0,1,38
Drop to 402,0,1,38
Slater Hall,0,21,38
Drop to 284,0,1,38
Drop to 413,0,1,38
Drop to 421,0,1,38
Chapin House,10,15,38
Gregorian Quad A,2,76,38
Young Orchard #10,0,10,38
Drop to 248,0,1,38
Grad Center A,0,16,38
Barbour Hall,6,14,38
111 Brown Street,0,6,38
Minden,5,55,38
Olney House,4,7,38
Littlefield Hall,16,24,38
Pass,57,77,38
Emery,0,19,38
Drop to 215,0,1,38
Drop to 139,0,1,38
Drop to 554,0,1,38
Grad Center d,0,2,38
New Pembroke #1,2,17,38
Drop to 398,0,1,38
Drop to 692,1,1,38
Gregorian Quad B,1,53,38
Drop to 377,0,1,38
Drop to 145,0,1,38
Drop to 441,0,2,38
Barbour Hall Apartments,4,27,38
Drop to 415,0,3,38
Grad Center C,4,17,38
Drop to 394,0,1,38
Drop to 261,0,1,38
315 Thayer,0,19,38
Sears House,9,16,38
Diman House,5,12,38
Drop to 564,0,1,38
Marcy House,11,14,38
Machado,3,12,38
Drop to 587,1,1,38
Drop to 474,0,1,38
Drop to 304,0,1,38
Drop to 617,1,1,38
Caswell Hall,2,44,38
Drop to 414,0,1,38
Harkness House,5,9,38
Hegeman,0,24,38
Drop to 29,0,1,38
Goddard House,8,30,38
Morriss Hall,0,4,38
Young Orchard #4,0,13,38
Young Orchard #2,0,12,38
Hope College,9,39,38
Grad center D,0,1,38
New Pembroke #3,0,9,38
Drop to 488,0,1,38
Grad Center D,0,102,38
No Show,15,62,38
Woolley,0,27,38
Champlin,0,5,38
New Pembroke #4,0,21,38
Drop to 179,0,3,38
Drop to 365,0,1,38
Plantations House,2,9,38
Grad Center B,1,17,38
Drop to 151,0,1,38
Drop to 402,0,1,38
Slater Hall,0,21,38
Drop to 284,0,1,38
Drop to 413,0,1,38
Drop to 421,0,1,38
Chapin House,10,15,38
Gregorian Quad A,2,76,38
Young Orchard #10,0,10,38
Drop to 248,0,1,38
Grad Center A,0,16,38
Barbour Hall,6,14,38
111 Brown Street,0,6,38
Minden,5,55,38
Olney House,4,7,38
Littlefield Hall,16,24,38
Pass,57,77,38
Emery,0,19,38
Drop to 215,0,1,38
Drop to 139,0,1,38
Drop to 554,0,1,38
Grad Center d,0,2,38
New Pembroke #1,2,17,38
Drop to 398,0,1,38
Drop to 692,1,1,38
Gregorian Quad B,1,53,38
Drop to 377,0,1,38
Drop to 145,0,1,38
Drop to 441,0,2,38
Barbour Hall Apartments,4,27,38
Drop to 415,0,3,38
Grad Center C,3,17,38
Drop to 394,0,1,38
Drop to 261,0,1,38
315 Thayer,0,19,38
Sears House,9,16,38
Diman House,5,12,38
Drop to 564,0,1,38
Marcy House,11,14,38
Machado,3,12,38
Drop to 587,1,1,38
Drop to 474,0,1,38
Drop to 304,0,1,38
Drop to 617,1,1,38
Caswell Hall,0,44,39
Drop to 414,0,1,39
Harkness House,5,9,39
Hegeman,0,24,39
Drop to 29,0,1,39
Goddard House,8,30,39
Morriss Hall,0,4,39
Young Orchard #4,0,13,39
Young Orchard #2,0,12,39
Hope College,7,39,39
Grad center D,0,1,39
New Pembroke #3,0,9,39
Drop to 488,0,1,39
Grad Center D,0,102,39
No Show,14,62,39
Woolley,0,27,39
Champlin,0,5,39
New Pembroke #4,0,21,39
Drop to 179,0,3,39
Drop to 365,0,1,39
Plantations House,2,9,39
Grad Center B,0,17,39
Drop to 151,0,1,39
Drop to 402,0,1,39
Slater Hall,0,21,39
Drop to 284,0,1,39
Drop to 413,0,1,39
Drop to 421,0,1,39
Chapin House,10,15,39
Gregorian Quad A,1,76,39
Young Orchard #10,0,10,39
Drop to 248,0,1,39
Grad Center A,0,16,39
Barbour Hall,3,14,39
111 Brown Street,0,6,39
Minden,5,55,39
Olney House,4,7,39
Littlefield Hall,14,24,39
Pass,56,77,39
Emery,0,19,39
Drop to 215,0,1,39
Drop to 139,0,1,39
Drop to 554,0,1,39
Grad Center d,0,2,39
New Pembroke #1,2,17,39
Drop to 398,0,1,39
Drop to 692,1,1,39
Gregorian Quad B,0,53,39
Drop to 377,0,1,39
Drop to 145,0,1,39
Drop to 441,0,2,39
Barbour Hall Apartments,3,27,39
Drop to 415,0,3,39
Grad Center C,0,17,39
Drop to 394,0,1,39
Drop to 261,0,1,39
315 Thayer,0,19,39
Sears House,9,16,39
Diman House,5,12,39
Drop to 564,0,1,39
Marcy House,11,14,39
Machado,3,12,39
Drop to 587,0,1,39
Drop to 474,0,1,39
Drop to 304,0,1,39
Drop to 617,1,1,39
Caswell Hall,0,44,40
Drop to 414,0,1,40
Harkness House,5,9,40
Hegeman,0,24,40
Drop to 29,0,1,40
Goddard House,5,30,40
Morriss Hall,0,4,40
Young Orchard #4,0,13,40
Young Orchard #2,0,12,40
Hope College,1,39,40
Grad center D,0,1,40
New Pembroke #3,0,9,40
Drop to 488,0,1,40
Grad Center D,0,102,40
No Show,14,62,40
Woolley,0,27,40
Champlin,0,5,40
New Pembroke #4,0,21,40
Drop to 179,0,3,40
Drop to 365,0,1,40
Plantations House,0,9,40
Grad Center B,0,17,40
Drop to 151,0,1,40
Drop to 402,0,1,40
Slater Hall,0,21,40
Drop to 284,0,1,40
Drop to 413,0,1,40
Drop to 421,0,1,40
Chapin House,5,15,40
Gregorian Quad A,0,76,40
Young Orchard #10,0,10,40
Drop to 248,0,1,40
Grad Center A,0,16,40
Barbour Hall,1,14,40
111 Brown Street,0,6,40
Minden,5,55,40
Olney House,4,7,40
Littlefield Hall,5,24,40
Pass,55,77,40
Emery,0,19,40
Drop to 215,0,1,40
Drop to 139,0,1,40
Drop to 554,0,1,40
Grad Center d,0,2,40
New Pembroke #1,2,17,40
Drop to 398,0,1,40
Drop to 692,1,1,40
Gregorian Quad B,0,53,40
Drop to 377,0,1,40
Drop to 145,0,1,40
Drop to 441,0,2,40
Barbour Hall Apartments,0,27,40
Drop to 415,0,3,40
Grad Center C,0,17,40
Drop to 394,0,1,40
Drop to 261,0,1,40
315 Thayer,0,19,40
Sears House,9,16,40
Diman House,3,12,40
Drop to 564,0,1,40
Marcy House,11,14,40
Machado,3,12,40
Drop to 587,0,1,40
Drop to 474,0,1,40
Drop to 304,0,1,40
Drop to 617,1,1,40
Caswell Hall,0,44,40
Drop to 414,0,1,40
Harkness House,5,9,40
Hegeman,0,24,40
Drop to 29,0,1,40
Goddard House,5,30,40
Morriss Hall,0,4,40
Young Orchard #4,0,13,40
Young Orchard #2,0,12,40
Hope College,1,39,40
Grad center D,0,1,40
New Pembroke #3,0,9,40
Drop to 488,0,1,40
Grad Center D,0,102,40
No Show,14,62,40
Woolley,0,27,40
Champlin,0,5,40
New Pembroke #4,0,21,40
Drop to 179,0,3,40
Drop to 365,0,1,40
Plantations House,0,9,40
Grad Center B,0,17,40
Drop to 151,0,1,40
Drop to 402,0,1,40
Slater Hall,0,21,40
Drop to 284,0,1,40
Drop to 413,0,1,40
Drop to 421,0,1,40
Chapin House,5,15,40
Gregorian Quad A,0,76,40
Young Orchard #10,0,10,40
Drop to 248,0,1,40
Grad Center A,0,16,40
Barbour Hall,1,14,40
111 Brown Street,0,6,40
Minden,5,55,40
Olney House,4,7,40
Littlefield Hall,4,24,40
Pass,55,77,40
Emery,0,19,40
Drop to 215,0,1,40
Drop to 139,0,1,40
Drop to 554,0,1,40
Grad Center d,0,2,40
New Pembroke #1,2,17,40
Drop to 398,0,1,40
Drop to 692,1,1,40
Gregorian Quad B,0,53,40
Drop to 377,0,1,40
Drop to 145,0,1,40
Drop to 441,0,2,40
Barbour Hall Apartments,0,27,40
Drop to 415,0,3,40
Grad Center C,0,17,40
Drop to 394,0,1,40
Drop to 261,0,1,40
315 Thayer,0,19,40
Sears House,9,16,40
Diman House,3,12,40
Drop to 564,0,1,40
Marcy House,11,14,40
Machado,3,12,40
Drop to 587,0,1,40
Drop to 474,0,1,40
Drop to 304,0,1,40
Drop to 617,1,1,40
Caswell Hall,0,44,41
Drop to 414,0,1,41
Harkness House,0,9,41
Hegeman,0,24,41
Drop to 29,0,1,41
Goddard House,4,30,41
Morriss Hall,0,4,41
Young Orchard #4,0,13,41
Young Orchard #2,0,12,41
Hope College,0,39,41
Grad center D,0,1,41
New Pembroke #3,0,9,41
Drop to 488,0,1,41
Grad Center D,0,102,41
No Show,14,62,41
Woolley,0,27,41
Champlin,0,5,41
New Pembroke #4,0,21,41
Drop to 179,0,3,41
Drop to 365,0,1,41
Plantations House,0,9,41
Grad Center B,0,17,41
Drop to 151,0,1,41
Drop to 402,0,1,41
Slater Hall,0,21,41
Drop to 284,0,1,41
Drop to 413,0,1,41
Drop to 421,0,1,41
Chapin House,3,15,41
Gregorian Quad A,0,76,41
Young Orchard #10,0,10,41
Drop to 248,0,1,41
Grad Center A,0,16,41
Barbour Hall,0,14,41
111 Brown Street,0,6,41
Minden,4,55,41
Olney House,4,7,41
Littlefield Hall,0,24,41
Pass,52,77,41
Emery,0,19,41
Drop to 215,0,1,41
Drop to 139,0,1,41
Drop to 554,0,1,41
Grad Center d,0,2,41
New Pembroke #1,0,17,41
Drop to 398,0,1,41
Drop to 692,1,1,41
Gregorian Quad B,0,53,41
Drop to 377,0,1,41
Drop to 145,0,1,41
Drop to 441,0,2,41
Barbour Hall Apartments,0,27,41
Drop to 415,0,3,41
Grad Center C,0,17,41
Drop to 394,0,1,41
Drop to 261,0,1,41
315 Thayer,0,19,41
Sears House,9,16,41
Diman House,1,12,41
Drop to 564,0,1,41
Marcy House,6,14,41
Machado,2,12,41
Drop to 587,0,1,41
Drop to 474,0,1,41
Drop to 304,0,1,41
Drop to 617,0,1,41
Caswell Hall,0,44,41
Drop to 414,0,1,41
Harkness House,0,9,41
Hegeman,0,24,41
Drop to 29,0,1,41
Goddard House,4,30,41
Morriss Hall,0,4,41
Young Orchard #4,0,13,41
Young Orchard #2,0,12,41
Hope College,0,39,41
Grad center D,0,1,41
New Pembroke #3,0,9,41
Drop to 488,0,1,41
Grad Center D,0,102,41
No Show,14,62,41
Woolley,0,27,41
Champlin,0,5,41
New Pembroke #4,0,21,41
Drop to 179,0,3,41
Drop to 365,0,1,41
Plantations House,0,9,41
Grad Center B,0,17,41
Drop to 151,0,1,41
Drop to 402,0,1,41
Slater Hall,0,21,41
Drop to 284,0,1,41
Drop to 413,0,1,41
Drop to 421,0,1,41
Chapin House,3,15,41
Gregorian Quad A,0,76,41
Young Orchard #10,0,10,41
Drop to 248,0,1,41
Grad Center A,0,16,41
Barbour Hall,0,14,41
111 Brown Street,0,6,41
Minden,4,55,41
Olney House,4,7,41
Littlefield Hall,0,24,41
Pass,52,77,41
Emery,0,19,41
Drop to 215,0,1,41
Drop to 139,0,1,41
Drop to 554,0,1,41
Grad Center d,0,2,41
New Pembroke #1,0,17,41
Drop to 398,0,1,41
Drop to 692,1,1,41
Gregorian Quad B,0,53,41
Drop to 377,0,1,41
Drop to 145,0,1,41
Drop to 441,0,2,41
Barbour Hall Apartments,0,27,41
Drop to 415,0,3,41
Grad Center C,0,17,41
Drop to 394,0,1,41
Drop to 261,0,1,41
315 Thayer,0,19,41
Sears House,9,16,41
Diman House,0,12,41
Drop to 564,0,1,41
Marcy House,6,14,41
Machado,2,12,41
Drop to 587,0,1,41
Drop to 474,0,1,41
Drop to 304,0,1,41
Drop to 617,0,1,41
Caswell Hall,0,44,42
Drop to 414,0,1,42
Harkness House,0,9,42
Hegeman,0,24,42
Drop to 29,0,1,42
Goddard House,0,30,42
Morriss Hall,0,4,42
Young Orchard #4,0,13,42
Young Orchard #2,0,12,42
Hope College,0,39,42
Grad center D,0,1,42
New Pembroke #3,0,9,42
Drop to 488,0,1,42
Grad Center D,0,102,42
No Show,14,62,42
Woolley,0,27,42
Champlin,0,5,42
New Pembroke #4,0,21,42
Drop to 179,0,3,42
Drop to 365,0,1,42
Plantations House,0,9,42
Grad Center B,0,17,42
Drop to 151,0,1,42
Drop to 402,0,1,42
Slater Hall,0,21,42
Drop to 284,0,1,42
Drop to 413,0,1,42
Drop to 421,0,1,42
Chapin House,3,15,42
Gregorian Quad A,0,76,42
Young Orchard #10,0,10,42
Drop to 248,0,1,42
Grad Center A,0,16,42
Barbour Hall,0,14,42
111 Brown Street,0,6,42
Minden,2,55,42
Olney House,2,7,42
Littlefield Hall,0,24,42
Pass,46,77,42
Emery,0,19,42
Drop to 215,0,1,42
Drop to 139,0,1,42
Drop to 554,0,1,42
Grad Center d,0,2,42
New Pembroke #1,0,17,42
Drop to 398,0,1,42
Drop to 692,1,1,42
Gregorian Quad B,0,53,42
Drop to 377,0,1,42
Drop to 145,0,1,42
Drop to 441,0,2,42
Barbour Hall Apartments,0,27,42
Drop to 415,0,3,42
Grad Center C,0,17,42
Drop to 394,0,1,42
Drop to 261,0,1,42
315 Thayer,0,19,42
Sears House,3,16,42
Diman House,0,12,42
Drop to 564,0,1,42
Marcy House,1,14,42
Machado,0,12,42
Drop to 587,0,1,42
Drop to 474,0,1,42
Drop to 304,0,1,42
Drop to 617,0,1,42
Caswell Hall,0,44,43
Drop to 414,0,1,43
Harkness House,0,9,43
Hegeman,0,24,43
Drop to 29,0,1,43
Goddard House,0,30,43
Morriss Hall,0,4,43
Young Orchard #4,0,13,43
Young Orchard #2,0,12,43
Hope College,0,39,43
Grad center D,0,1,43
New Pembroke #3,0,9,43
Drop to 488,0,1,43
Grad Center D,0,102,43
No Show,14,62,43
Woolley,0,27,43
Champlin,0,5,43
New Pembroke #4,0,21,43
Drop to 179,0,3,43
Drop to 365,0,1,43
Plantations House,0,9,43
Grad Center B,0,17,43
Drop to 151,0,1,43
Drop to 402,0,1,43
Slater Hall,0,21,43
Drop to 284,0,1,43
Drop to 413,0,1,43
Drop to 421,0,1,43
Chapin House,0,15,43
Gregorian Quad A,0,76,43
Young Orchard #10,0,10,43
Drop to 248,0,1,43
Grad Center A,0,16,43
Barbour Hall,0,14,43
111 Brown Street,0,6,43
Minden,0,55,43
Olney House,0,7,43
Littlefield Hall,0,24,43
Pass,37,77,43
Emery,0,19,43
Drop to 215,0,1,43
Drop to 139,0,1,43
Drop to 554,0,1,43
Grad Center d,0,2,43
New Pembroke #1,0,17,43
Drop to 398,0,1,43
Drop to 692,1,1,43
Gregorian Quad B,0,53,43
Drop to 377,0,1,43
Drop to 145,0,1,43
Drop to 441,0,2,43
Barbour Hall Apartments,0,27,43
Drop to 415,0,3,43
Grad Center C,0,17,43
Drop to 394,0,1,43
Drop to 261,0,1,43
315 Thayer,0,19,43
Sears House,0,16,43
Diman House,0,12,43
Drop to 564,0,1,43
Marcy House,0,14,43
Machado,0,12,43
Drop to 587,0,1,43
Drop to 474,0,1,43
Drop to 304,0,1,43
Drop to 617,0,1,43
Caswell Hall,0,44,44
Drop to 414,0,1,44
Harkness House,0,9,44
Hegeman,0,24,44
Drop to 29,0,1,44
Goddard House,0,30,44
Morriss Hall,0,4,44
Young Orchard #4,0,13,44
Young Orchard #2,0,12,44
Hope College,0,39,44
Grad center D,0,1,44
New Pembroke #3,0,9,44
Drop to 488,0,1,44
Grad Center D,0,102,44
No Show,12,62,44
Woolley,0,27,44
Champlin,0,5,44
New Pembroke #4,0,21,44
Drop to 179,0,3,44
Drop to 365,0,1,44
Plantations House,0,9,44
Grad Center B,0,17,44
Drop to 151,0,1,44
Drop to 402,0,1,44
Slater Hall,0,21,44
Drop to 284,0,1,44
Drop to 413,0,1,44
Drop to 421,0,1,44
Chapin House,0,15,44
Gregorian Quad A,0,76,44
Young Orchard #10,0,10,44
Drop to 248,0,1,44
Grad Center A,0,16,44
Barbour Hall,0,14,44
111 Brown Street,0,6,44
Minden,0,55,44
Olney House,0,7,44
Littlefield Hall,0,24,44
Pass,24,77,44
Emery,0,19,44
Drop to 215,0,1,44
Drop to 139,0,1,44
Drop to 554,0,1,44
Grad Center d,0,2,44
New Pembroke #1,0,17,44
Drop to 398,0,1,44
Drop to 692,1,1,44
Gregorian Quad B,0,53,44
Drop to 377,0,1,44
Drop to 145,0,1,44
Drop to 441,0,2,44
Barbour Hall Apartments,0,27,44
Drop to 415,0,3,44
Grad Center C,0,17,44
Drop to 394,0,1,44
Drop to 261,0,1,44
315 Thayer,0,19,44
Sears House,0,16,44
Diman House,0,12,44
Drop to 564,0,1,44
Marcy House,0,14,44
Machado,0,12,44
Drop to 587,0,1,44
Drop to 474,0,1,44
Drop to 304,0,1,44
Drop to 617,0,1,44
Caswell Hall,0,44,45
Drop to 414,0,1,45
Harkness House,0,9,45
Hegeman,0,24,45
Drop to 29,0,1,45
Goddard House,0,30,45
Morriss Hall,0,4,45
Young Orchard #4,0,13,45
Young Orchard #2,0,12,45
Hope College,0,39,45
Grad center D,0,1,45
New Pembroke #3,0,9,45
Drop to 488,0,1,45
Grad Center D,0,102,45
No Show,11,62,45
Woolley,0,27,45
Champlin,0,5,45
New Pembroke #4,0,21,45
Drop to 179,0,3,45
Drop to 365,0,1,45
Plantations House,0,9,45
Grad Center B,0,17,45
Drop to 151,0,1,45
Drop to 402,0,1,45
Slater Hall,0,21,45
Drop to 284,0,1,45
Drop to 413,0,1,45
Drop to 421,0,1,45
Chapin House,0,15,45
Gregorian Quad A,0,76,45
Young Orchard #10,0,10,45
Drop to 248,0,1,45
Grad Center A,0,16,45
Barbour Hall,0,14,45
111 Brown Street,0,6,45
Minden,0,55,45
Olney House,0,7,45
Littlefield Hall,0,24,45
Pass,10,77,45
Emery,0,19,45
Drop to 215,0,1,45
Drop to 139,0,1,45
Drop to 554,0,1,45
Grad Center d,0,2,45
New Pembroke #1,0,17,45
Drop to 398,0,1,45
Drop to 692,1,1,45
Gregorian Quad B,0,53,45
Drop to 377,0,1,45
Drop to 145,0,1,45
Drop to 441,0,2,45
Barbour Hall Apartments,0,27,45
Drop to 415,0,3,45
Grad Center C,0,17,45
Drop to 394,0,1,45
Drop to 261,0,1,45
315 Thayer,0,19,45
Sears House,0,16,45
Diman House,0,12,45
Drop to 564,0,1,45
Marcy House,0,14,45
Machado,0,12,45
Drop to 587,0,1,45
Drop to 474,0,1,45
Drop to 304,0,1,45
Drop to 617,0,1,45
Caswell Hall,0,44,46
Drop to 414,0,1,46
Harkness House,0,9,46
Hegeman,0,24,46
Drop to 29,0,1,46
Goddard House,0,30,46
Morriss Hall,0,4,46
Young Orchard #4,0,13,46
Young Orchard #2,0,12,46
Hope College,0,39,46
Grad center D,0,1,46
New Pembroke #3,0,9,46
Drop to 488,0,1,46
Grad Center D,0,102,46
No Show,5,62,46
Woolley,0,27,46
Champlin,0,5,46
New Pembroke #4,0,21,46
Drop to 179,0,3,46
Drop to 365,0,1,46
Plantations House,0,9,46
Grad Center B,0,17,46
Drop to 151,0,1,46
Drop to 402,0,1,46
Slater Hall,0,21,46
Drop to 284,0,1,46
Drop to 413,0,1,46
Drop to 421,0,1,46
Chapin House,0,15,46
