res_hall,remaining,total,num_picks
New Pembroke #2,5,19,41
Champlin,0,5,41
No Show,11,54,41
Woolley,0,28,41
Grad Center C,0,19,41
New Pembroke #4,0,20,41
Drop to 159,0,1,41
Metcalf,0,48,41
Drop to 113,0,1,41
Drop to 368,0,1,41
Drop to 320,0,1,41
Drop to 249,0,1,41
Slater Hall,0,24,41
Drop to 588,0,1,41
Sears House,14,26,41
Jameson House,3,7,41
Chapin House,8,11,41
Gregorian Quad A,3,51,41
Drop to 430,0,1,41
Grad Center A,1,17,41
Barbour Hall,4,19,41
111 Brown Street,4,4,41
Minden,5,57,41
Bronson House,1,7,41
Young Orchard #10,0,13,41
Machado,5,19,41
Drop to 433,0,1,41
Emery,0,17,41
Grad Center B,1,18,41
Drop to 266,0,1,41
Drop to 235,0,1,41
Everett House,1,3,41
West Andrews,2,30,41
Poland House,1,19,41
New Pembroke #1,4,16,41
Wayland House,0,18,41
Drop to 399,0,1,41
Archibald House,1,14,41
Gregorian Quad B,3,53,41
Drop to 517,0,1,41
Drop to 679,1,1,41
Miller,2,11,41
Drop to 393,0,1,41
Drop to 415,0,1,41
Hegeman,1,41,41
Drop to 299,0,1,41
Drop to 453,0,1,41
Grad Center D,2,18,41
Diman House,9,35,41
East Andrews,2,30,41
Pass,46,47,41
Barbour Hall Apartments,0,25,41
Mead House,1,10,41
Drop to 379,0,1,41
Caswell Hall,0,39,41
Olney House,6,26,41
Harkness House,11,23,41
Drop to 199,0,1,41
Marcy House,9,20,41
Drop to 191,0,2,41
Goddard House,10,34,41
New Pembroke #3,0,8,41
Young Orchard #4,0,14,41
Young Orchard #2,0,13,41
Hope College,0,11,41
Drop to 545,0,1,41
Morriss Hall,0,4,41
New Pembroke #2,5,19,41
Champlin,0,5,41
No Show,11,54,41
Woolley,0,28,41
Grad Center C,0,19,41
New Pembroke #4,0,20,41
Drop to 159,0,1,41
Metcalf,0,48,41
Drop to 113,0,1,41
Drop to 368,0,1,41
Drop to 320,0,1,41
Drop to 249,0,1,41
Slater Hall,0,24,41
Drop to 588,0,1,41
Sears House,14,26,41
Jameson House,3,7,41
Chapin House,8,11,41
Gregorian Quad A,3,51,41
Drop to 430,0,1,41
Grad Center A,1,17,41
Barbour Hall,4,19,41
111 Brown Street,4,4,41
Minden,5,57,41
Bronson House,1,7,41
Young Orchard #10,0,13,41
Machado,5,19,41
Drop to 433,0,1,41
Emery,0,17,41
Grad Center B,1,18,41
Drop to 266,0,1,41
Drop to 235,0,1,41
Everett House,1,3,41
West Andrews,2,30,41
Poland House,1,19,41
New Pembroke #1,4,16,41
Wayland House,0,18,41
Drop to 399,0,1,41
Archibald House,1,14,41
Gregorian Quad B,3,53,41
Drop to 517,0,1,41
Drop to 679,1,1,41
Miller,1,11,41
Drop to 393,0,1,41
Drop to 415,0,1,41
Hegeman,1,41,41
Drop to 299,0,1,41
Drop to 453,0,1,41
Grad Center D,2,18,41
Diman House,9,35,41
East Andrews,2,30,41
Pass,46,47,41
Barbour Hall Apartments,0,25,41
Mead House,1,10,41
Drop to 379,0,1,41
Caswell Hall,0,39,42
Olney House,6,26,42
Harkness House,5,23,42
Drop to 199,0,1,42
Marcy House,8,20,42
Drop to 191,0,2,42
Goddard House,10,34,42
New Pembroke #3,0,8,42
Young Orchard #4,0,14,42
Young Orchard #2,0,13,42
Hope College,0,11,42
Drop to 545,0,1,42
Morriss Hall,0,4,42
New Pembroke #2,5,19,42
Champlin,0,5,42
No Show,11,54,42
Woolley,0,28,42
Grad Center C,0,19,42
New Pembroke #4,0,20,42
Drop to 159,0,1,42
Metcalf,0,48,42
Drop to 113,0,1,42
Drop to 368,0,1,42
Drop to 320,0,1,42
Drop to 249,0,1,42
Slater Hall,0,24,42
Drop to 588,0,1,42
Sears House,14,26,42
Jameson House,3,7,42
Chapin House,8,11,42
Gregorian Quad A,0,51,42
Drop to 430,0,1,42
Grad Center A,0,17,42
Barbour Hall,2,19,42
111 Brown Street,1,4,42
Minden,4,57,42
Bronson House,1,7,42
Young Orchard #10,0,13,42
Machado,4,19,42
Drop to 433,0,1,42
Emery,0,17,42
Grad Center B,0,18,42
Drop to 266,0,1,42
Drop to 235,0,1,42
Everett House,1,3,42
West Andrews,2,30,42
Poland House,1,19,42
New Pembroke #1,4,16,42
Wayland House,0,18,42
Drop to 399,0,1,42
Archibald House,1,14,42
Gregorian Quad B,1,53,42
Drop to 517,0,1,42
Drop to 679,1,1,42
Miller,1,11,42
Drop to 393,0,1,42
Drop to 415,0,1,42
Hegeman,1,41,42
Drop to 299,0,1,42
Drop to 453,0,1,42
Grad Center D,2,18,42
Diman House,2,35,42
East Andrews,2,30,42
Pass,44,47,42
Barbour Hall Apartments,0,25,42
Mead House,1,10,42
Drop to 379,0,1,42
Caswell Hall,0,39,43
Olney House,6,26,43
Harkness House,1,23,43
Drop to 199,0,1,43
Marcy House,3,20,43
Drop to 191,0,2,43
Goddard House,0,34,43
New Pembroke #3,0,8,43
Young Orchard #4,0,14,43
Young Orchard #2,0,13,43
Hope College,0,11,43
Drop to 545,0,1,43
Morriss Hall,0,4,43
New Pembroke #2,5,19,43
Champlin,0,5,43
No Show,10,54,43
Woolley,0,28,43
Grad Center C,0,19,43
New Pembroke #4,0,20,43
Drop to 159,0,1,43
Metcalf,0,48,43
Drop to 113,0,1,43
Drop to 368,0,1,43
Drop to 320,0,1,43
Drop to 249,0,1,43
Slater Hall,0,24,43
Drop to 588,0,1,43
Sears House,7,26,43
Jameson House,3,7,43
Chapin House,8,11,43
Gregorian Quad A,0,51,43
Drop to 430,0,1,43
Grad Center A,0,17,43
Barbour Hall,2,19,43
111 Brown Street,1,4,43
Minden,2,57,43
Bronson House,0,7,43
Young Orchard #10,0,13,43
Machado,4,19,43
Drop to 433,0,1,43
Emery,0,17,43
Grad Center B,0,18,43
Drop to 266,0,1,43
Drop to 235,0,1,43
Everett House,1,3,43
West Andrews,2,30,43
Poland House,1,19,43
New Pembroke #1,4,16,43
Wayland House,0,18,43
Drop to 399,0,1,43
Archibald House,1,14,43
Gregorian Quad B,1,53,43
Drop to 517,0,1,43
Drop to 679,1,1,43
Miller,1,11,43
Drop to 393,0,1,43
Drop to 415,0,1,43
Hegeman,1,41,43
Drop to 299,0,1,43
Drop to 453,0,1,43
Grad Center D,0,18,43
Diman House,1,35,43
East Andrews,2,30,43
Pass,42,47,43
Barbour Hall Apartments,0,25,43
Mead House,1,10,43
Drop to 379,0,1,43
Caswell Hall,0,39,43
Olney House,6,26,43
Harkness House,0,23,43
Drop to 199,0,1,43
Marcy House,3,20,43
Drop to 191,0,2,43
Goddard House,0,34,43
New Pembroke #3,0,8,43
Young Orchard #4,0,14,43
Young Orchard #2,0,13,43
Hope College,0,11,43
Drop to 545,0,1,43
Morriss Hall,0,4,43
New Pembroke #2,5,19,43
Champlin,0,5,43
No Show,10,54,43
Woolley,0,28,43
Grad Center C,0,19,43
New Pembroke #4,0,20,43
Drop to 159,0,1,43
Metcalf,0,48,43
Drop to 113,0,1,43
Drop to 368,0,1,43
Drop to 320,0,1,43
Drop to 249,0,1,43
Slater Hall,0,24,43
Drop to 588,0,1,43
Sears House,7,26,43
Jameson House,3,7,43
Chapin House,8,11,43
Gregorian Quad A,0,51,43
Drop to 430,0,1,43
Grad Center A,0,17,43
Barbour Hall,2,19,43
111 Brown Street,1,4,43
Minden,2,57,43
Bronson House,0,7,43
Young Orchard #10,0,13,43
Machado,4,19,43
Drop to 433,0,1,43
Emery,0,17,43
Grad Center B,0,18,43
Drop to 266,0,1,43
Drop to 235,0,1,43
Everett House,1,3,43
West Andrews,2,30,43
Poland House,1,19,43
New Pembroke #1,4,16,43
Wayland House,0,18,43
Drop to 399,0,1,43
Archibald House,1,14,43
Gregorian Quad B,1,53,43
Drop to 517,0,1,43
Drop to 679,1,1,43
Miller,1,11,43
Drop to 393,0,1,43
Drop to 415,0,1,43
Hegeman,1,41,43
Drop to 299,0,1,43
Drop to 453,0,1,43
Grad Center D,0,18,43
Diman House,1,35,43
East Andrews,2,30,43
Pass,42,47,43
Barbour Hall Apartments,0,25,43
Mead House,1,10,43
Drop to 379,0,1,43
Caswell Hall,0,39,43
Olney House,6,26,43
Harkness House,0,23,43
Drop to 199,0,1,43
Marcy House,3,20,43
Drop to 191,0,2,43
Goddard House,0,34,43
New Pembroke #3,0,8,43
Young Orchard #4,0,14,43
Young Orchard #2,0,13,43
Hope College,0,11,43
Drop to 545,0,1,43
Morriss Hall,0,4,43
New Pembroke #2,5,19,43
Champlin,0,5,43
No Show,10,54,43
Woolley,0,28,43
Grad Center C,0,19,43
New Pembroke #4,0,20,43
Drop to 159,0,1,43
Metcalf,0,48,43
Drop to 113,0,1,43
Drop to 368,0,1,43
Drop to 320,0,1,43
Drop to 249,0,1,43
Slater Hall,0,24,43
Drop to 588,0,1,43
Sears House,7,26,43
Jameson House,3,7,43
Chapin House,8,11,43
Gregorian Quad A,0,51,43
Drop to 430,0,1,43
Grad Center A,0,17,43
Barbour Hall,2,19,43
111 Brown Street,1,4,43
Minden,2,57,43
Bronson House,0,7,43
Young Orchard #10,0,13,43
Machado,4,19,43
Drop to 433,0,1,43
Emery,0,17,43
Grad Center B,0,18,43
Drop to 266,0,1,43
Drop to 235,0,1,43
Everett House,1,3,43
West Andrews,2,30,43
Poland House,1,19,43
New Pembroke #1,4,16,43
Wayland House,0,18,43
Drop to 399,0,1,43
Archibald House,1,14,43
Gregorian Quad B,1,53,43
Drop to 517,0,1,43
Drop to 679,1,1,43
Miller,1,11,43
Drop to 393,0,1,43
Drop to 415,0,1,43
Hegeman,0,41,43
Drop to 299,0,1,43
Drop to 453,0,1,43
Grad Center D,0,18,43
Diman House,1,35,43
East Andrews,2,30,43
Pass,42,47,43
Barbour Hall Apartments,0,25,43
Mead House,1,10,43
Drop to 379,0,1,43
Caswell Hall,0,39,44
Olney House,3,26,44
Harkness House,0,23,44
Drop to 199,0,1,44
Marcy House,0,20,44
Drop to 191,0,2,44
Goddard House,0,34,44
New Pembroke #3,0,8,44
Young Orchard #4,0,14,44
Young Orchard #2,0,13,44
Hope College,0,11,44
Drop to 545,0,1,44
Morriss Hall,0,4,44
New Pembroke #2,5,19,44
Champlin,0,5,44
No Show,9,54,44
Woolley,0,28,44
Grad Center C,0,19,44
New Pembroke #4,0,20,44
Drop to 159,0,1,44
Metcalf,0,48,44
Drop to 113,0,1,44
Drop to 368,0,1,44
Drop to 320,0,1,44
Drop to 249,0,1,44
Slater Hall,0,24,44
Drop to 588,0,1,44
Sears House,0,26,44
Jameson House,2,7,44
Chapin House,4,11,44
Gregorian Quad A,0,51,44
Drop to 430,0,1,44
Grad Center A,0,17,44
Barbour Hall,0,19,44
111 Brown Street,1,4,44
Minden,0,57,44
Bronson House,0,7,44
Young Orchard #10,0,13,44
Machado,3,19,44
Drop to 433,0,1,44
Emery,0,17,44
Grad Center B,0,18,44
Drop to 266,0,1,44
Drop to 235,0,1,44
Everett House,1,3,44
West Andrews,2,30,44
Poland House,1,19,44
New Pembroke #1,0,16,44
Wayland House,0,18,44
Drop to 399,0,1,44
Archibald House,1,14,44
Gregorian Quad B,0,53,44
Drop to 517,0,1,44
Drop to 679,0,1,44
Miller,1,11,44
Drop to 393,0,1,44
Drop to 415,0,1,44
Hegeman,0,41,44
Drop to 299,0,1,44
Drop to 453,0,1,44
Grad Center D,0,18,44
Diman House,0,35,44
East Andrews,2,30,44
Pass,41,47,44
Barbour Hall Apartments,0,25,44
Mead House,1,10,44
Drop to 379,0,1,44
Caswell Hall,0,39,44
Olney House,2,26,44
Harkness House,0,23,44
Drop to 199,0,1,44
Marcy House,0,20,44
Drop to 191,0,2,44
Goddard House,0,34,44
New Pembroke #3,0,8,44
Young Orchard #4,0,14,44
Young Orchard #2,0,13,44
Hope College,0,11,44
Drop to 545,0,1,44
Morriss Hall,0,4,44
New Pembroke #2,5,19,44
Champlin,0,5,44
No Show,9,54,44
Woolley,0,28,44
Grad Center C,0,19,44
New Pembroke #4,0,20,44
Drop to 159,0,1,44
Metcalf,0,48,44
Drop to 113,0,1,44
Drop to 368,0,1,44
Drop to 320,0,1,44
Drop to 249,0,1,44
Slater Hall,0,24,44
Drop to 588,0,1,44
Sears House,0,26,44
Jameson House,2,7,44
Chapin House,4,11,44
Gregorian Quad A,0,51,44
Drop to 430,0,1,44
Grad Center A,0,17,44
Barbour Hall,0,19,44
111 Brown Street,1,4,44
Minden,0,57,44
Bronson House,0,7,44
Young Orchard #10,0,13,44
Machado,3,19,44
Drop to 433,0,1,44
Emery,0,17,44
Grad Center B,0,18,44
Drop to 266,0,1,44
Drop to 235,0,1,44
Everett House,1,3,44
West Andrews,2,30,44
Poland House,1,19,44
New Pembroke #1,0,16,44
Wayland House,0,18,44
Drop to 399,0,1,44
Archibald House,1,14,44
Gregorian Quad B,0,53,44
Drop to 517,0,1,44
Drop to 679,0,1,44
Miller,1,11,44
Drop to 393,0,1,44
Drop to 415,0,1,44
Hegeman,0,41,44
Drop to 299,0,1,44
Drop to 453,0,1,44
Grad Center D,0,18,44
Diman House,0,35,44
East Andrews,2,30,44
Pass,41,47,44
Barbour Hall Apartments,0,25,44
Mead House,1,10,44
Drop to 379,0,1,44
Caswell Hall,0,39,45
Olney House,0,26,45
Harkness House,0,23,45
Drop to 199,0,1,45
Marcy House,0,20,45
Drop to 191,0,2,45
Goddard House,0,34,45
New Pembroke #3,0,8,45
Young Orchard #4,0,14,45
Young Orchard #2,0,13,45
Hope College,0,11,45
Drop to 545,0,1,45
Morriss Hall,0,4,45
New Pembroke #2,0,19,45
Champlin,0,5,45
No Show,9,54,45
Woolley,0,28,45
Grad Center C,0,19,45
New Pembroke #4,0,20,45
Drop to 159,0,1,45
Metcalf,0,48,45
Drop to 113,0,1,45
Drop to 368,0,1,45
Drop to 320,0,1,45
Drop to 249,0,1,45
Slater Hall,0,24,45
Drop to 588,0,1,45
Sears House,0,26,45
Jameson House,0,7,45
Chapin House,0,11,45
Gregorian Quad A,0,51,45
Drop to 430,0,1,45
Grad Center A,0,17,45
Barbour Hall,0,19,45
111 Brown Street,0,4,45
Minden,0,57,45
Bronson House,0,7,45
Young Orchard #10,0,13,45
Machado,0,19,45
Drop to 433,0,1,45
Emery,0,17,45
Grad Center B,0,18,45
Drop to 266,0,1,45
Drop to 235,0,1,45
Everett House,1,3,45
West Andrews,0,30,45
Poland House,1,19,45
New Pembroke #1,0,16,45
Wayland House,0,18,45
Drop to 399,0,1,45
Archibald House,1,14,45
Gregorian Quad B,0,53,45
Drop to 517,0,1,45
Drop to 679,0,1,45
Miller,0,11,45
Drop to 393,0,1,45
Drop to 415,0,1,45
Hegeman,0,41,45
Drop to 299,0,1,45
Drop to 453,0,1,45
Grad Center D,0,18,45
Diman House,0,35,45
East Andrews,0,30,45
Pass,35,47,45
Barbour Hall Apartments,0,25,45
Mead House,0,10,45
Drop to 379,0,1,45
Caswell Hall,0,39,46
Olney House,0,26,46
Harkness House,0,23,46
Drop to 199,0,1,46
Marcy House,0,20,46
Drop to 191,0,2,46
Goddard House,0,34,46
New Pembroke #3,0,8,46
Young Orchard #4,0,14,46
Young Orchard #2,0,13,46
Hope College,0,11,46
Drop to 545,0,1,46
Morriss Hall,0,4,46
New Pembroke #2,0,19,46
Champlin,0,5,46
No Show,7,54,46
Woolley,0,28,46
Grad Center C,0,19,46
New Pembroke #4,0,20,46
Drop to 159,0,1,46
Metcalf,0,48,46
Drop to 113,0,1,46
Drop to 368,0,1,46
Drop to 320,0,1,46
Drop to 249,0,1,46
Slater Hall,0,24,46
Drop to 588,0,1,46
Sears House,0,26,46
Jameson House,0,7,46
Chapin House,0,11,46
Gregorian Quad A,0,51,46
Drop to 430,0,1,46
Grad Center A,0,17,46
Barbour Hall,0,19,46
111 Brown Street,0,4,46
Minden,0,57,46
Bronson House,0,7,46
Young Orchard #10,0,13,46
Machado,0,19,46
Drop to 433,0,1,46
Emery,0,17,46
Grad Center B,0,18,46
Drop to 266,0,1,46
Drop to 235,0,1,46
Everett House,1,3,46
West Andrews,0,30,46
Poland House,1,19,46
New Pembroke #1,0,16,46
Wayland House,0,18,46
Drop to 399,0,1,46
Archibald House,0,14,46
Gregorian Quad B,0,53,46
Drop to 517,0,1,46
Drop to 679,0,1,46
Miller,0,11,46
Drop to 393,0,1,46
Drop to 415,0,1,46
Hegeman,0,41,46
Drop to 299,0,1,46
Drop to 453,0,1,46
Grad Center D,0,18,46
Diman House,0,35,46
East Andrews,0,30,46
Pass,23,47,46
Barbour Hall Apartments,0,25,46
Mead House,0,10,46
Drop to 379,0,1,46
Caswell Hall,0,39,47
Olney House,0,26,47
Harkness House,0,23,47
Drop to 199,0,1,47
Marcy House,0,20,47
Drop to 191,0,2,47
Goddard House,0,34,47
New Pembroke #3,0,8,47
Young Orchard #4,0,14,47
Young Orchard #2,0,13,47
Hope College,0,11,47
Drop to 545,0,1,47
Morriss Hall,0,4,47
New Pembroke #2,0,19,47
Champlin,0,5,47
No Show,6,54,47
Woolley,0,28,47
Grad Center C,0,19,47
New Pembroke #4,0,20,47
Drop to 159,0,1,47
Metcalf,0,48,47
Drop to 113,0,1,47
Drop to 368,0,1,47
Drop to 320,0,1,47
Drop to 249,0,1,47
Slater Hall,0,24,47
Drop to 588,0,1,47
Sears House,0,26,47
Jameson House,0,7,47
Chapin House,0,11,47
Gregorian Quad A,0,51,47
Drop to 430,0,1,47
Grad Center A,0,17,47
Barbour Hall,0,19,47
111 Brown Street,0,4,47
Minden,0,57,47
Bronson House,0,7,47
Young Orchard #10,0,13,47
Machado,0,19,47
Drop to 433,0,1,47
Emery,0,17,47
Grad Center B,0,18,47
Drop to 266,0,1,47
Drop to 235,0,1,47
Everett House,1,3,47
West Andrews,0,30,47
Poland House,1,19,47
New Pembroke #1,0,16,47
Wayland House,0,18,47
Drop to 399,0,1,47
Archibald House,0,14,47
Gregorian Quad B,0,53,47
Drop to 517,0,1,47
Drop to 679,0,1,47
Miller,0,11,47
Drop to 393,0,1,47
Drop to 415,0,1,47
Hegeman,0,41,47
Drop to 299,0,1,47
Drop to 453,0,1,47
Grad Center D,0,18,47
Diman House,0,35,47
East Andrews,0,30,47
Pass,9,47,47
Barbour Hall Apartments,0,25,47
Mead House,0,10,47
Drop to 379,0,1,47
Caswell Hall,0,39,48
Olney House,0,26,48
Harkness House,0,23,48
Drop to 199,0,1,48
Marcy House,0,20,48
Drop to 191,0,2,48
Goddard House,0,34,48
New Pembroke #3,0,8,48
Young Orchard #4,0,14,48
Young Orchard #2,0,13,48
Hope College,0,11,48
Drop to 545,0,1,48
Morriss Hall,0,4,48
New Pembroke #2,0,19,48
Champlin,0,5,48
No Show,2,54,48
Woolley,0,28,48
Grad Center C,0,19,48
New Pembroke #4,0,20,48
Drop to 159,0,1,48
Metcalf,0,48,48
Drop to 113,0,1,48
Drop to 368,0,1,48
Drop to 320,0,1,48
Drop to 249,0,1,48
Slater Hall,0,24,48
Drop to 588,0,1,48
Sears House,0,26,48
Jameson House,0,7,48
Chapin House,0,11,48
Gregorian Quad A,0,51,48
Drop to 430,0,1,48
Grad Center A,0,17,48
Barbour Hall,0,19,48
111 Brown Street,0,4,48
Minden,0,57,48
Bronson House,0,7,48
Young Orchard #10,0,13,48
Machado,0,19,48
Drop to 433,0,1,48
Emery,0,17,48
Grad Center B,0,18,48
Drop to 266,0,1,48
Drop to 235,0,1,48
Everett House,0,3,48
West Andrews,0,30,48
Poland House,0,19,48
New Pembroke #1,0,16,48
Wayland House,0,18,48
Drop to 399,0,1,48
Archibald House,0,14,48
Gregorian Quad B,0,53,48
Drop to 517,0,1,48
Drop to 679,0,1,48
Miller,0,11,48
Drop to 393,0,1,48
Drop to 415,0,1,48
Hegeman,0,41,48
Drop to 299,0,1,48
Drop to 453,0,1,48
Grad Center D,0,18,48
Diman House,0,35,48
East Andrews,0,30,48
Pass,0,47,48
Barbour Hall Apartments,0,25,48
Mead House,0,10,48
Drop to 379,0,1,48
