res_hall,remaining,total,num_picks
West Andrews,1,29,22
Poland House,15,17,22
New Pembroke #1,16,16,22
Drop to 550,1,1,22
Archibald House,10,11,22
Gregorian Quad B,11,51,22
Everett House,4,4,22
Drop to 514,1,1,22
Drop to 416,0,1,22
Drop to 699,1,1,22
Barbour Hall Apartments,19,26,22
Hegeman,5,31,22
Drop to 673,1,1,22
Drop to 632,1,1,22
Grad Center D,18,18,22
Diman House,33,33,22
East Andrews,0,27,22
Marcy House,6,6,22
Drop to 527,1,1,22
Machado,3,8,22
Drop to 587,2,2,22
Drop to 594,1,1,22
Caswell Hall,42,42,23
Olney House,5,11,23
Harkness House,19,19,23
Drop to 544,1,1,23
Grad Center A,15,16,23
Goddard House,16,32,23
Morriss Hall,2,3,23
Young Orchard #4,6,14,23
Young Orchard #2,3,14,23
Hope College,0,11,23
New Pembroke #3,5,10,23
Champlin,1,5,23
No Show,38,80,23
Grad Center B,17,18,23
Grad Center C,16,18,23
Drop to 345,0,2,23
Drop to 618,1,1,23
Metcalf,1,53,23
Plantations House,5,10,23
Woolley,1,29,23
Drop to 405,1,1,23
Miller,1,20,23
Drop to 326,0,1,23
Slater Hall,7,21,23
Sears House,18,25,23
Jameson House,8,8,23
Chapin House,19,22,23
Gregorian Quad A,5,50,23
Young Orchard #10,10,13,23
New Pembroke #4,10,23,23
Barbour Hall,12,15,23
111 Brown Street,6,6,23
Mead House,11,12,23
Minden,35,57,23
Bronson House,7,7,23
Wayland House,1,20,23
Pass,40,40,23
Emery,0,17,23
Drop to 497,1,1,23
Drop to 577,1,1,23
West Andrews,1,29,23
Poland House,15,17,23
New Pembroke #1,16,16,23
Drop to 550,1,1,23
Archibald House,10,11,23
Gregorian Quad B,9,51,23
Everett House,4,4,23
Drop to 514,1,1,23
Drop to 416,0,1,23
Drop to 699,1,1,23
Barbour Hall Apartments,19,26,23
Hegeman,4,31,23
Drop to 673,1,1,23
Drop to 632,1,1,23
Grad Center D,18,18,23
Diman House,33,33,23
East Andrews,0,27,23
Marcy House,6,6,23
Drop to 527,1,1,23
Machado,2,8,23
Drop to 587,2,2,23
Drop to 594,1,1,23
Caswell Hall,42,42,23
Olney House,5,11,23
Harkness House,19,19,23
Drop to 544,1,1,23
Grad Center A,15,16,23
Goddard House,16,32,23
Morriss Hall,2,3,23
Young Orchard #4,6,14,23
Young Orchard #2,3,14,23
Hope College,0,11,23
New Pembroke #3,5,10,23
Champlin,1,5,23
No Show,38,80,23
Grad Center B,17,18,23
Grad Center C,16,18,23
Drop to 345,0,2,23
Drop to 618,1,1,23
Metcalf,1,53,23
Plantations House,5,10,23
Woolley,1,29,23
Drop to 405,1,1,23
Miller,1,20,23
Drop to 326,0,1,23
Slater Hall,7,21,23
Sears House,18,25,23
Jameson House,8,8,23
Chapin House,19,22,23
Gregorian Quad A,4,50,23
Young Orchard #10,10,13,23
New Pembroke #4,10,23,23
Barbour Hall,12,15,23
111 Brown Street,6,6,23
Mead House,11,12,23
Minden,35,57,23
Bronson House,7,7,23
Wayland House,1,20,23
Pass,40,40,23
Emery,0,17,23
Drop to 497,1,1,23
Drop to 577,1,1,23
West Andrews,1,29,23
Poland House,15,17,23
New Pembroke #1,16,16,23
Drop to 550,1,1,23
Archibald House,10,11,23
Gregorian Quad B,9,51,23
Everett House,4,4,23
Drop to 514,1,1,23
Drop to 416,0,1,23
Drop to 699,1,1,23
Barbour Hall Apartments,19,26,23
Hegeman,4,31,23
Drop to 673,1,1,23
Drop to 632,1,1,23
Grad Center D,18,18,23
Diman House,33,33,23
East Andrews,0,27,23
Marcy House,6,6,23
Drop to 527,1,1,23
Machado,2,8,23
Drop to 587,2,2,23
Drop to 594,1,1,23
Caswell Hall,42,42,23
Olney House,5,11,23
Harkness House,19,19,23
Drop to 544,1,1,23
Grad Center A,15,16,23
Goddard House,15,32,23
Morriss Hall,2,3,23
Young Orchard #4,6,14,23
Young Orchard #2,3,14,23
Hope College,0,11,23
New Pembroke #3,5,10,23
Champlin,1,5,23
No Show,38,80,23
Grad Center B,17,18,23
Grad Center C,16,18,23
Drop to 345,0,2,23
Drop to 618,1,1,23
Metcalf,1,53,23
Plantations House,5,10,23
Woolley,1,29,23
Drop to 405,1,1,23
Miller,1,20,23
Drop to 326,0,1,23
Slater Hall,7,21,23
Sears House,18,25,23
Jameson House,8,8,23
Chapin House,19,22,23
Gregorian Quad A,4,50,23
Young Orchard #10,10,13,23
New Pembroke #4,10,23,23
Barbour Hall,12,15,23
111 Brown Street,6,6,23
Mead House,11,12,23
Minden,35,57,23
Bronson House,7,7,23
Wayland House,1,20,23
Pass,40,40,23
Emery,0,17,23
Drop to 497,1,1,23
Drop to 577,1,1,23
West Andrews,1,29,23
Poland House,15,17,23
New Pembroke #1,16,16,23
Drop to 550,1,1,23
Archibald House,10,11,23
Gregorian Quad B,9,51,23
Everett House,4,4,23
Drop to 514,1,1,23
Drop to 416,0,1,23
Drop to 699,1,1,23
Barbour Hall Apartments,19,26,23
Hegeman,4,31,23
Drop to 673,1,1,23
Drop to 632,1,1,23
Grad Center D,18,18,23
Diman House,33,33,23
East Andrews,0,27,23
Marcy House,6,6,23
Drop to 527,1,1,23
Machado,2,8,23
Drop to 587,2,2,23
Drop to 594,1,1,23
Caswell Hall,42,42,24
Olney House,5,11,24
Harkness House,19,19,24
Drop to 544,1,1,24
Grad Center A,15,16,24
Goddard House,12,32,24
Morriss Hall,2,3,24
Young Orchard #4,5,14,24
Young Orchard #2,3,14,24
Hope College,0,11,24
New Pembroke #3,2,10,24
Champlin,0,5,24
No Show,36,80,24
Grad Center B,17,18,24
Grad Center C,15,18,24
Drop to 345,0,2,24
Drop to 618,1,1,24
Metcalf,1,53,24
Plantations House,5,10,24
Woolley,1,29,24
Drop to 405,1,1,24
Miller,1,20,24
Drop to 326,0,1,24
Slater Hall,5,21,24
Sears House,18,25,24
Jameson House,7,8,24
Chapin House,19,22,24
Gregorian Quad A,4,50,24
Young Orchard #10,10,13,24
New Pembroke #4,4,23,24
Barbour Hall,12,15,24
111 Brown Street,6,6,24
Mead House,11,12,24
Minden,35,57,24
Bronson House,7,7,24
Wayland House,1,20,24
Pass,40,40,24
Emery,0,17,24
Drop to 497,1,1,24
Drop to 577,1,1,24
West Andrews,1,29,24
Poland House,15,17,24
New Pembroke #1,16,16,24
Drop to 550,1,1,24
Archibald House,10,11,24
Gregorian Quad B,5,51,24
Everett House,4,4,24
Drop to 514,1,1,24
Drop to 416,0,1,24
Drop to 699,1,1,24
Barbour Hall Apartments,18,26,24
Hegeman,4,31,24
Drop to 673,1,1,24
Drop to 632,1,1,24
Grad Center D,18,18,24
Diman House,33,33,24
East Andrews,0,27,24
Marcy House,6,6,24
Drop to 527,1,1,24
Machado,2,8,24
Drop to 587,2,2,24
Drop to 594,1,1,24
Caswell Hall,42,42,24
Olney House,5,11,24
Harkness House,19,19,24
Drop to 544,1,1,24
Grad Center A,15,16,24
Goddard House,12,32,24
Morriss Hall,2,3,24
Young Orchard #4,5,14,24
Young Orchard #2,3,14,24
Hope College,0,11,24
New Pembroke #3,2,10,24
Champlin,0,5,24
No Show,36,80,24
Grad Center B,17,18,24
Grad Center C,15,18,24
Drop to 345,0,2,24
Drop to 618,1,1,24
Metcalf,1,53,24
Plantations House,5,10,24
Woolley,1,29,24
Drop to 405,1,1,24
Miller,1,20,24
Drop to 326,0,1,24
Slater Hall,5,21,24
Sears House,18,25,24
Jameson House,7,8,24
Chapin House,18,22,24
Gregorian Quad A,4,50,24
Young Orchard #10,10,13,24
New Pembroke #4,4,23,24
Barbour Hall,12,15,24
111 Brown Street,6,6,24
Mead House,11,12,24
Minden,35,57,24
Bronson House,7,7,24
Wayland House,1,20,24
Pass,40,40,24
Emery,0,17,24
Drop to 497,1,1,24
Drop to 577,1,1,24
West Andrews,1,29,24
Poland House,15,17,24
New Pembroke #1,16,16,24
Drop to 550,1,1,24
Archibald House,10,11,24
Gregorian Quad B,5,51,24
Everett House,4,4,24
Drop to 514,1,1,24
Drop to 416,0,1,24
Drop to 699,1,1,24
Barbour Hall Apartments,18,26,24
Hegeman,4,31,24
Drop to 673,1,1,24
Drop to 632,1,1,24
Grad Center D,18,18,24
Diman House,33,33,24
East Andrews,0,27,24
Marcy House,6,6,24
Drop to 527,1,1,24
Machado,2,8,24
Drop to 587,2,2,24
Drop to 594,1,1,24
Caswell Hall,42,42,25
Olney House,5,11,25
Harkness House,19,19,25
Drop to 544,1,1,25
Grad Center A,15,16,25
Goddard House,12,32,25
Morriss Hall,2,3,25
Young Orchard #4,2,14,25
Young Orchard #2,3,14,25
Hope College,0,11,25
New Pembroke #3,0,10,25
Champlin,0,5,25
No Show,34,80,25
Grad Center B,17,18,25
Grad Center C,15,18,25
Drop to 345,0,2,25
Drop to 618,1,1,25
Metcalf,1,53,25
Plantations House,5,10,25
Woolley,1,29,25
Drop to 405,0,1,25
Miller,1,20,25
Drop to 326,0,1,25
Slater Hall,5,21,25
Sears House,18,25,25
Jameson House,7,8,25
Chapin House,18,22,25
Gregorian Quad A,4,50,25
Young Orchard #10,10,13,25
New Pembroke #4,1,23,25
Barbour Hall,12,15,25
111 Brown Street,6,6,25
Mead House,9,12,25
Minden,34,57,25
Bronson House,7,7,25
Wayland House,1,20,25
Pass,39,40,25
Emery,0,17,25
Drop to 497,1,1,25
Drop to 577,1,1,25
West Andrews,1,29,25
Poland House,9,17,25
New Pembroke #1,16,16,25
Drop to 550,1,1,25
Archibald House,10,11,25
Gregorian Quad B,3,51,25
Everett House,4,4,25
Drop to 514,1,1,25
Drop to 416,0,1,25
Drop to 699,1,1,25
Barbour Hall Apartments,17,26,25
Hegeman,4,31,25
Drop to 673,1,1,25
Drop to 632,1,1,25
Grad Center D,18,18,25
Diman House,33,33,25
East Andrews,0,27,25
Marcy House,6,6,25
Drop to 527,1,1,25
Machado,2,8,25
Drop to 587,2,2,25
Drop to 594,1,1,25
Caswell Hall,42,42,25
Olney House,5,11,25
Harkness House,19,19,25
Drop to 544,1,1,25
Grad Center A,15,16,25
Goddard House,12,32,25
Morriss Hall,2,3,25
Young Orchard #4,2,14,25
Young Orchard #2,3,14,25
Hope College,0,11,25
New Pembroke #3,0,10,25
Champlin,0,5,25
No Show,34,80,25
Grad Center B,17,18,25
Grad Center C,15,18,25
Drop to 345,0,2,25
Drop to 618,1,1,25
Metcalf,1,53,25
Plantations House,5,10,25
Woolley,1,29,25
Drop to 405,0,1,25
Miller,1,20,25
Drop to 326,0,1,25
Slater Hall,5,21,25
Sears House,18,25,25
Jameson House,7,8,25
Chapin House,18,22,25
Gregorian Quad A,4,50,25
Young Orchard #10,10,13,25
New Pembroke #4,1,23,25
Barbour Hall,12,15,25
111 Brown Street,6,6,25
Mead House,9,12,25
Minden,34,57,25
Bronson House,7,7,25
Wayland House,1,20,25
Pass,39,40,25
Emery,0,17,25
Drop to 497,1,1,25
Drop to 577,1,1,25
West Andrews,1,29,25
Poland House,8,17,25
New Pembroke #1,16,16,25
Drop to 550,1,1,25
Archibald House,10,11,25
Gregorian Quad B,3,51,25
Everett House,4,4,25
Drop to 514,1,1,25
Drop to 416,0,1,25
Drop to 699,1,1,25
Barbour Hall Apartments,17,26,25
Hegeman,4,31,25
Drop to 673,1,1,25
Drop to 632,1,1,25
Grad Center D,18,18,25
Diman House,33,33,25
East Andrews,0,27,25
Marcy House,6,6,25
Drop to 527,1,1,25
Machado,2,8,25
Drop to 587,2,2,25
Drop to 594,1,1,25
Caswell Hall,42,42,25
Olney House,5,11,25
Harkness House,19,19,25
Drop to 544,1,1,25
Grad Center A,15,16,25
Goddard House,11,32,25
Morriss Hall,2,3,25
Young Orchard #4,2,14,25
Young Orchard #2,3,14,25
Hope College,0,11,25
New Pembroke #3,0,10,25
Champlin,0,5,25
No Show,34,80,25
Grad Center B,17,18,25
Grad Center C,15,18,25
Drop to 345,0,2,25
Drop to 618,1,1,25
Metcalf,1,53,25
Plantations House,5,10,25
Woolley,1,29,25
Drop to 405,0,1,25
Miller,1,20,25
Drop to 326,0,1,25
Slater Hall,5,21,25
Sears House,18,25,25
Jameson House,7,8,25
Chapin House,18,22,25
Gregorian Quad A,4,50,25
Young Orchard #10,10,13,25
New Pembroke #4,1,23,25
Barbour Hall,12,15,25
111 Brown Street,6,6,25
Mead House,9,12,25
Minden,34,57,25
Bronson House,7,7,25
Wayland House,1,20,25
Pass,39,40,25
Emery,0,17,25
Drop to 497,1,1,25
Drop to 577,1,1,25
West Andrews,1,29,25
Poland House,8,17,25
New Pembroke #1,16,16,25
Drop to 550,1,1,25
Archibald House,10,11,25
Gregorian Quad B,3,51,25
Everett House,4,4,25
Drop to 514,1,1,25
Drop to 416,0,1,25
Drop to 699,1,1,25
Barbour Hall Apartments,17,26,25
Hegeman,4,31,25
Drop to 673,1,1,25
Drop to 632,1,1,25
Grad Center D,18,18,25
Diman House,33,33,25
East Andrews,0,27,25
Marcy House,6,6,25
Drop to 527,1,1,25
Machado,2,8,25
Drop to 587,2,2,25
Drop to 594,1,1,25
Caswell Hall,42,42,25
Olney House,5,11,25
Harkness House,19,19,25
Drop to 544,1,1,25
Grad Center A,15,16,25
Goddard House,10,32,25
Morriss Hall,2,3,25
Young Orchard #4,2,14,25
Young Orchard #2,3,14,25
Hope College,0,11,25
New Pembroke #3,0,10,25
Champlin,0,5,25
No Show,34,80,25
Grad Center B,17,18,25
Grad Center C,15,18,25
Drop to 345,0,2,25
Drop to 618,1,1,25
Metcalf,1,53,25
Plantations House,5,10,25
Woolley,1,29,25
Drop to 405,0,1,25
Miller,1,20,25
Drop to 326,0,1,25
Slater Hall,5,21,25
Sears House,18,25,25
Jameson House,7,8,25
Chapin House,18,22,25
Gregorian Quad A,4,50,25
Young Orchard #10,10,13,25
New Pembroke #4,1,23,25
Barbour Hall,12,15,25
111 Brown Street,6,6,25
Mead House,9,12,25
Minden,34,57,25
Bronson House,7,7,25
Wayland House,1,20,25
Pass,39,40,25
Emery,0,17,25
Drop to 497,1,1,25
Drop to 577,1,1,25
West Andrews,1,29,25
Poland House,8,17,25
New Pembroke #1,16,16,25
Drop to 550,1,1,25
Archibald House,10,11,25
Gregorian Quad B,3,51,25
Everett House,4,4,25
Drop to 514,1,1,25
Drop to 416,0,1,25
Drop to 699,1,1,25
Barbour Hall Apartments,17,26,25
Hegeman,4,31,25
Drop to 673,1,1,25
Drop to 632,1,1,25
Grad Center D,18,18,25
Diman House,33,33,25
East Andrews,0,27,25
Marcy House,6,6,25
Drop to 527,1,1,25
Machado,2,8,25
Drop to 587,2,2,25
Drop to 594,1,1,25
Caswell Hall,42,42,25
Olney House,5,11,25
Harkness House,19,19,25
Drop to 544,1,1,25
Grad Center A,15,16,25
Goddard House,9,32,25
Morriss Hall,2,3,25
Young Orchard #4,2,14,25
Young Orchard #2,3,14,25
Hope College,0,11,25
New Pembroke #3,0,10,25
Champlin,0,5,25
No Show,34,80,25
Grad Center B,17,18,25
Grad Center C,15,18,25
Drop to 345,0,2,25
Drop to 618,1,1,25
Metcalf,1,53,25
Plantations House,5,10,25
Woolley,1,29,25
Drop to 405,0,1,25
Miller,1,20,25
Drop to 326,0,1,25
Slater Hall,5,21,25
Sears House,18,25,25
Jameson House,7,8,25
Chapin House,18,22,25
Gregorian Quad A,4,50,25
Young Orchard #10,10,13,25
New Pembroke #4,1,23,25
Barbour Hall,12,15,25
111 Brown Street,6,6,25
Mead House,9,12,25
Minden,34,57,25
Bronson House,7,7,25
Wayland House,1,20,25
Pass,39,40,25
Emery,0,17,25
Drop to 497,1,1,25
Drop to 577,1,1,25
West Andrews,1,29,25
Poland House,8,17,25
New Pembroke #1,16,16,25
Drop to 550,1,1,25
Archibald House,10,11,25
Gregorian Quad B,3,51,25
Everett House,4,4,25
Drop to 514,1,1,25
Drop to 416,0,1,25
Drop to 699,1,1,25
Barbour Hall Apartments,17,26,25
Hegeman,4,31,25
Drop to 673,1,1,25
Drop to 632,1,1,25
Grad Center D,18,18,25
Diman House,33,33,25
East Andrews,0,27,25
Marcy House,6,6,25
Drop to 527,1,1,25
Machado,2,8,25
Drop to 587,2,2,25
Drop to 594,1,1,25
Caswell Hall,42,42,26
Olney House,5,11,26
Harkness House,19,19,26
Drop to 544,1,1,26
Grad Center A,14,16,26
Goddard House,9,32,26
Morriss Hall,2,3,26
Young Orchard #4,0,14,26
Young Orchard #2,2,14,26
Hope College,0,11,26
New Pembroke #3,0,10,26
Champlin,0,5,26
No Show,32,80,26
Grad Center B,16,18,26
Grad Center C,15,18,26
Drop to 345,0,2,26
Drop to 618,1,1,26
Metcalf,1,53,26
Plantations House,5,10,26
Woolley,1,29,26
Drop to 405,0,1,26
Miller,1,20,26
Drop to 326,0,1,26
Slater Hall,5,21,26
Sears House,18,25,26
Jameson House,7,8,26
Chapin House,16,22,26
Gregorian Quad A,4,50,26
Young Orchard #10,5,13,26
New Pembroke #4,0,23,26
Barbour Hall,12,15,26
111 Brown Street,6,6,26
Mead House,6,12,26
Minden,32,57,26
Bronson House,7,7,26
Wayland House,1,20,26
Pass,39,40,26
Emery,0,17,26
Drop to 497,1,1,26
Drop to 577,1,1,26
West Andrews,1,29,26
Poland House,8,17,26
New Pembroke #1,16,16,26
Drop to 550,1,1,26
Archibald House,9,11,26
Gregorian Quad B,3,51,26
Everett House,4,4,26
Drop to 514,1,1,26
Drop to 416,0,1,26
Drop to 699,1,1,26
Barbour Hall Apartments,16,26,26
Hegeman,4,31,26
Drop to 673,1,1,26
Drop to 632,1,1,26
Grad Center D,18,18,26
Diman House,33,33,26
East Andrews,0,27,26
Marcy House,6,6,26
Drop to 527,1,1,26
Machado,2,8,26
Drop to 587,2,2,26
Drop to 594,1,1,26
Caswell Hall,42,42,27
Olney House,5,11,27
Harkness House,19,19,27
Drop to 544,1,1,27
Grad Center A,13,16,27
Goddard House,9,32,27
Morriss Hall,2,3,27
Young Orchard #4,0,14,27
Young Orchard #2,2,14,27
Hope College,0,11,27
New Pembroke #3,0,10,27
Champlin,0,5,27
No Show,29,80,27
Grad Center B,16,18,27
Grad Center C,15,18,27
Drop to 345,0,2,27
Drop to 618,1,1,27
Metcalf,1,53,27
Plantations House,5,10,27
Woolley,1,29,27
Drop to 405,0,1,27
Miller,1,20,27
Drop to 326,0,1,27
Slater Hall,4,21,27
Sears House,18,25,27
Jameson House,7,8,27
Chapin House,16,22,27
Gregorian Quad A,4,50,27
Young Orchard #10,1,13,27
New Pembroke #4,0,23,27
Barbour Hall,12,15,27
111 Brown Street,6,6,27
Mead House,6,12,27
Minden,29,57,27
Bronson House,7,7,27
Wayland House,1,20,27
Pass,39,40,27
Emery,0,17,27
Drop to 497,1,1,27
Drop to 577,1,1,27
West Andrews,1,29,27
Poland House,6,17,27
New Pembroke #1,16,16,27
Drop to 550,1,1,27
Archibald House,6,11,27
Gregorian Quad B,3,51,27
Everett House,4,4,27
Drop to 514,1,1,27
Drop to 416,0,1,27
Drop to 699,1,1,27
Barbour Hall Apartments,15,26,27
Hegeman,4,31,27
Drop to 673,1,1,27
Drop to 632,1,1,27
Grad Center D,18,18,27
Diman House,33,33,27
East Andrews,0,27,27
Marcy House,6,6,27
Drop to 527,1,1,27
Machado,2,8,27
Drop to 587,2,2,27
Drop to 594,1,1,27
Caswell Hall,42,42,28
Olney House,5,11,28
Harkness House,19,19,28
Drop to 544,1,1,28
Grad Center A,12,16,28
Goddard House,9,32,28
Morriss Hall,2,3,28
Young Orchard #4,0,14,28
Young Orchard #2,2,14,28
Hope College,0,11,28
New Pembroke #3,0,10,28
Champlin,0,5,28
No Show,27,80,28
Grad Center B,15,18,28
Grad Center C,14,18,28
Drop to 345,0,2,28
Drop to 618,1,1,28
Metcalf,1,53,28
Plantations House,5,10,28
Woolley,1,29,28
Drop to 405,0,1,28
Miller,1,20,28
Drop to 326,0,1,28
Slater Hall,4,21,28
Sears House,18,25,28
Jameson House,6,8,28
Chapin House,16,22,28
Gregorian Quad A,4,50,28
Young Orchard #10,0,13,28
New Pembroke #4,0,23,28
Barbour Hall,12,15,28
111 Brown Street,6,6,28
Mead House,5,12,28
Minden,25,57,28
Bronson House,6,7,28
Wayland House,1,20,28
Pass,39,40,28
Emery,0,17,28
Drop to 497,1,1,28
Drop to 577,1,1,28
West Andrews,1,29,28
Poland House,4,17,28
New Pembroke #1,16,16,28
Drop to 550,1,1,28
Archibald House,5,11,28
Gregorian Quad B,3,51,28
Everett House,2,4,28
Drop to 514,1,1,28
Drop to 416,0,1,28
Drop to 699,1,1,28
Barbour Hall Apartments,15,26,28
Hegeman,4,31,28
Drop to 673,1,1,28
Drop to 632,1,1,28
Grad Center D,18,18,28
Diman House,33,33,28
East Andrews,0,27,28
Marcy House,6,6,28
Drop to 527,1,1,28
Machado,2,8,28
Drop to 587,2,2,28
Drop to 594,1,1,28
Caswell Hall,42,42,29
Olney House,5,11,29
Harkness House,19,19,29
Drop to 544,1,1,29
Grad Center A,12,16,29
Goddard House,9,32,29
Morriss Hall,2,3,29
Young Orchard #4,0,14,29
Young Orchard #2,1,14,29
Hope College,0,11,29
New Pembroke #3,0,10,29
Champlin,0,5,29
No Show,25,80,29
Grad Center B,14,18,29
Grad Center C,13,18,29
Drop to 345,0,2,29
Drop to 618,1,1,29
Metcalf,1,53,29
Plantations House,4,10,29
Woolley,0,29,29
Drop to 405,0,1,29
Miller,1,20,29
Drop to 326,0,1,29
Slater Hall,4,21,29
Sears House,18,25,29
Jameson House,6,8,29
Chapin House,15,22,29
Gregorian Quad A,4,50,29
Young Orchard #10,0,13,29
New Pembroke #4,0,23,29
Barbour Hall,12,15,29
111 Brown Street,6,6,29
Mead House,4,12,29
Minden,25,57,29
Bronson House,2,7,29
Wayland House,1,20,29
Pass,38,40,29
Emery,0,17,29
Drop to 497,1,1,29
Drop to 577,1,1,29
West Andrews,1,29,29
Poland House,2,17,29
New Pembroke #1,16,16,29
Drop to 550,1,1,29
Archibald House,2,11,29
Gregorian Quad B,3,51,29
Everett House,2,4,29
Drop to 514,1,1,29
Drop to 416,0,1,29
Drop to 699,1,1,29
Barbour Hall Apartments,15,26,29
Hegeman,1,31,29
Drop to 673,1,1,29
Drop to 632,1,1,29
Grad Center D,18,18,29
Diman House,33,33,29
East Andrews,0,27,29
Marcy House,6,6,29
Drop to 527,1,1,29
Machado,2,8,29
Drop to 587,2,2,29
Drop to 594,1,1,29
Caswell Hall,42,42,30
Olney House,5,11,30
Harkness House,19,19,30
Drop to 544,1,1,30
Grad Center A,12,16,30
Goddard House,9,32,30
Morriss Hall,2,3,30
Young Orchard #4,0,14,30
Young Orchard #2,0,14,30
Hope College,0,11,30
New Pembroke #3,0,10,30
Champlin,0,5,30
No Show,20,80,30
Grad Center B,14,18,30
Grad Center C,13,18,30
Drop to 345,0,2,30
Drop to 618,1,1,30
Metcalf,1,53,30
Plantations House,4,10,30
Woolley,0,29,30
Drop to 405,0,1,30
Miller,1,20,30
Drop to 326,0,1,30
Slater Hall,3,21,30
Sears House,18,25,30
Jameson House,6,8,30
Chapin House,15,22,30
Gregorian Quad A,4,50,30
Young Orchard #10,0,13,30
New Pembroke #4,0,23,30
Barbour Hall,12,15,30
111 Brown Street,6,6,30
Mead House,3,12,30
Minden,22,57,30
Bronson House,1,7,30
Wayland House,1,20,30
Pass,36,40,30
Emery,0,17,30
Drop to 497,1,1,30
Drop to 577,1,1,30
West Andrews,1,29,30
Poland House,1,17,30
New Pembroke #1,16,16,30
Drop to 550,1,1,30
Archibald House,1,11,30
Gregorian Quad B,3,51,30
Everett House,2,4,30
Drop to 514,1,1,30
Drop to 416,0,1,30
Drop to 699,1,1,30
Barbour Hall Apartments,15,26,30
Hegeman,1,31,30
Drop to 673,1,1,30
Drop to 632,1,1,30
Grad Center D,18,18,30
Diman House,33,33,30
East Andrews,0,27,30
Marcy House,6,6,30
Drop to 527,1,1,30
Machado,2,8,30
Drop to 587,2,2,30
Drop to 594,1,1,30
Caswell Hall,42,42,31
Olney House,5,11,31
Harkness House,18,19,31
Drop to 544,1,1,31
Grad Center A,12,16,31
Goddard House,9,32,31
Morriss Hall,2,3,31
Young Orchard #4,0,14,31
Young Orchard #2,0,14,31
Hope College,0,11,31
New Pembroke #3,0,10,31
Champlin,0,5,31
No Show,15,80,31
Grad Center B,14,18,31
Grad Center C,13,18,31
Drop to 345,0,2,31
Drop to 618,1,1,31
Metcalf,1,53,31
Plantations House,4,10,31
Woolley,0,29,31
Drop to 405,0,1,31
Miller,1,20,31
Drop to 326,0,1,31
Slater Hall,3,21,31
Sears House,18,25,31
Jameson House,5,8,31
Chapin House,15,22,31
Gregorian Quad A,4,50,31
Young Orchard #10,0,13,31
New Pembroke #4,0,23,31
Barbour Hall,12,15,31
111 Brown Street,6,6,31
Mead House,1,12,31
Minden,22,57,31
Bronson House,1,7,31
Wayland House,1,20,31
Pass,36,40,31
Emery,0,17,31
Drop to 497,1,1,31
Drop to 577,1,1,31
West Andrews,1,29,31
Poland House,0,17,31
New Pembroke #1,15,16,31
Drop to 550,1,1,31
Archibald House,0,11,31
Gregorian Quad B,2,51,31
Everett House,0,4,31
Drop to 514,1,1,31
Drop to 416,0,1,31
Drop to 699,1,1,31
Barbour Hall Apartments,15,26,31
Hegeman,1,31,31
Drop to 673,1,1,31
Drop to 632,1,1,31
Grad Center D,18,18,31
Diman House,33,33,31
East Andrews,0,27,31
Marcy House,6,6,31
Drop to 527,1,1,31
Machado,2,8,31
Drop to 587,2,2,31
Drop to 594,1,1,31
Caswell Hall,42,42,32
Olney House,5,11,32
Harkness House,14,19,32
Drop to 544,1,1,32
Grad Center A,12,16,32
Goddard House,9,32,32
Morriss Hall,2,3,32
Young Orchard #4,0,14,32
Young Orchard #2,0,14,32
Hope College,0,11,32
New Pembroke #3,0,10,32
Champlin,0,5,32
No Show,11,80,32
Grad Center B,14,18,32
Grad Center C,13,18,32
Drop to 345,0,2,32
Drop to 618,1,1,32
Metcalf,1,53,32
Plantations House,4,10,32
Woolley,0,29,32
Drop to 405,0,1,32
Miller,1,20,32
Drop to 326,0,1,32
Slater Hall,3,21,32
Sears House,18,25,32
Jameson House,5,8,32
Chapin House,15,22,32
Gregorian Quad A,4,50,32
Young Orchard #10,0,13,32
New Pembroke #4,0,23,32
Barbour Hall,12,15,32
111 Brown Street,6,6,32
Mead House,0,12,32
Minden,22,57,32
Bronson House,1,7,32
Wayland House,1,20,32
Pass,36,40,32
Emery,0,17,32
Drop to 497,1,1,32
Drop to 577,1,1,32
West Andrews,1,29,32
Poland House,0,17,32
New Pembroke #1,13,16,32
Drop to 550,0,1,32
Archibald House,0,11,32
Gregorian Quad B,2,51,32
Everett House,0,4,32
Drop to 514,1,1,32
Drop to 416,0,1,32
Drop to 699,1,1,32
Barbour Hall Apartments,14,26,32
Hegeman,1,31,32
Drop to 673,1,1,32
Drop to 632,1,1,32
Grad Center D,18,18,32
Diman House,31,33,32
East Andrews,0,27,32
Marcy House,6,6,32
Drop to 527,1,1,32
Machado,2,8,32
Drop to 587,2,2,32
Drop to 594,1,1,32
Caswell Hall,42,42,32
Olney House,5,11,32
Harkness House,14,19,32
Drop to 544,1,1,32
Grad Center A,12,16,32
Goddard House,9,32,32
Morriss Hall,2,3,32
Young Orchard #4,0,14,32
Young Orchard #2,0,14,32
Hope College,0,11,32
New Pembroke #3,0,10,32
Champlin,0,5,32
No Show,11,80,32
Grad Center B,14,18,32
Grad Center C,13,18,32
Drop to 345,0,2,32
Drop to 618,1,1,32
Metcalf,1,53,32
Plantations House,4,10,32
Woolley,0,29,32
Drop to 405,0,1,32
Miller,1,20,32
Drop to 326,0,1,32
Slater Hall,3,21,32
Sears House,18,25,32
Jameson House,5,8,32
Chapin House,15,22,32
Gregorian Quad A,4,50,32
Young Orchard #10,0,13,32
