room,occupancy,ratty_dist,main_green_dist,nelson_dist,score
Barbour Hall Apartments 120,4,0.003332574,0.005684611,0.006333645,22.69854821
Grad Center C 320,5,0.002140607,0.004200177,0.007408663,22.70652054
Chapin House 400B,5,0.000967654,0.003293725,0.006197735,22.70957809
Hope College 120,2,0.003188155,0.000856981,0.006815006,22.71173123
Gregorian Quad A 410,2,0.002219058,0.004508411,0.006818289,22.71647566
Caswell Hall 402,2,0.001097724,0.002572929,0.004853922,22.78209463
Caswell Hall 311,2,0.001097724,0.002572929,0.004853922,22.80915671
Caswell Hall 412,2,0.001097724,0.002572929,0.004853922,22.82744854
Caswell Hall 206,2,0.001097724,0.002572929,0.004853922,22.84889992
Caswell Hall 401,2,0.001097724,0.002572929,0.004853922,22.86943981
Caswell Hall 302,2,0.001097724,0.002572929,0.004853922,22.87572602
Caswell Hall 406,2,0.001097724,0.002572929,0.004853922,22.87821537
Gregorian Quad A 408A,2,0.002219058,0.004508411,0.006818289,22.88026975
Grad Center B 230,5,0.001539004,0.003389443,0.007253359,22.90279085
Diman House 208,2,0.000724483,0.002428667,0.006665122,22.91287847
Grad Center B 410,6,0.001539004,0.003389443,0.007253359,22.91966601
Grad Center A 210,5,0.002033301,0.003816952,0.007674111,22.92041561
Caswell Hall 407,2,0.001097724,0.002572929,0.004853922,22.94883064
Minden 602,3,0.003007532,0.004380877,0.003093356,22.95131701
Diman House 229B,1,0.000724483,0.002428667,0.006665122,22.97825059
New Pembroke #1 204,1,0.005197807,0.004671321,0.003122637,22.98078055
Marcy House 400A,6,0.00044831,0.002460934,0.006377106,22.99935521
Grad Center D 210,4,0.001636932,0.003782765,0.006953485,23.00357433
Grad Center D 420,5,0.001636932,0.003782765,0.006953485,23.0064854
Barbour Hall 301,2,0.003332574,0.005684611,0.006333645,23.00986622
Barbour Hall Apartments 190,4,0.003332574,0.005684611,0.006333645,23.01315757
Caswell Hall 207,2,0.001097724,0.002572929,0.004853922,23.01858302
New Pembroke #3 205,1,0.005493117,0.004817466,0.003424083,23.02629455
Caswell Hall 306,2,0.001097724,0.002572929,0.004853922,23.03941691
Grad Center B 110,5,0.001539004,0.003389443,0.007253359,23.03962988
Hope College 312,2,0.003188155,0.000856981,0.006815006,23.06826209
Minden 402,3,0.003007532,0.004380877,0.003093356,23.10217979
Grad Center D 410,5,0.001636932,0.003782765,0.006953485,23.11662918
Barbour Hall 308,2,0.003332574,0.005684611,0.006333645,23.13367037
Hope College 412,2,0.003188155,0.000856981,0.006815006,23.14198343
Goddard House 400A,6,0.001031328,0.002885086,0.006880921,23.16245795
Caswell Hall 307,2,0.001097724,0.002572929,0.004853922,23.16412518
Wayland House 338,1,0.001267304,0.001463704,0.006804493,23.19482701
Barbour Hall Apartments 180,4,0.003332574,0.005684611,0.006333645,23.19750351
Barbour Hall 205,2,0.003332574,0.005684611,0.006333645,23.20554025
Barbour Hall 206,2,0.003332574,0.005684611,0.006333645,23.2108265
Caswell Hall 201,2,0.001097724,0.002572929,0.004853922,23.21632753
Fake Building 14,1,0.004866504,0.007174255,0.00629313,23.21637353
Fake Building 15,1,0.004866504,0.007174255,0.00629313,23.21637353
New Pembroke #1 407,1,0.005197807,0.004671321,0.003122637,23.21755433
Caswell Hall 301,2,0.001097724,0.002572929,0.004853922,23.22221061
Chapin House 400A,8,0.000967654,0.003293725,0.006197735,23.22725147
Grad Center C 240,5,0.002140607,0.004200177,0.007408663,23.22932632
Caswell Hall 110,2,0.001097724,0.002572929,0.004853922,23.23126691
Harkness House 400B,8,0.001214511,0.003360942,0.00672678,23.23450197
Caswell Hall 404,2,0.001097724,0.002572929,0.004853922,23.24033066
Caswell Hall 409,2,0.001097724,0.002572929,0.004853922,23.26543964
Caswell Hall 405,2,0.001097724,0.002572929,0.004853922,23.27895487
Minden 612,3,0.003007532,0.004380877,0.003093356,23.29223336
Grad Center B 240,5,0.001539004,0.003389443,0.007253359,23.30631643
Caswell Hall 211,2,0.001097724,0.002572929,0.004853922,23.30892635
Grad Center D 310,5,0.001636932,0.003782765,0.006953485,23.31380592
Caswell Hall 403,2,0.001097724,0.002572929,0.004853922,23.318364
Caswell Hall 408,2,0.001097724,0.002572929,0.004853922,23.35257445
Grad Center A 620,6,0.002033301,0.003816952,0.007674111,23.35377229
Olney House 400A,8,0.00094768,0.002009393,0.00679969,23.35564463
Caswell Hall 303,2,0.001097724,0.002572929,0.004853922,23.37295494
Grad Center D 530,4,0.001636932,0.003782765,0.006953485,23.38662392
Caswell Hall 310,2,0.001097724,0.002572929,0.004853922,23.40086212
Grad Center D 610,5,0.001636932,0.003782765,0.006953485,23.4084751
Harkness House 214,2,0.001214511,0.003360942,0.00672678,23.40939982
Hope College 306,1,0.003188155,0.000856981,0.006815006,23.40939982
Grad Center D 510,5,0.001636932,0.003782765,0.006953485,23.41193344
Caswell Hall 212,2,0.001097724,0.002572929,0.004853922,23.42481743
Grad Center A 340,6,0.002033301,0.003816952,0.007674111,23.44534538
Hope College 319,2,0.003188155,0.000856981,0.006815006,23.4520788
Grad Center D 430,5,0.001636932,0.003782765,0.006953485,23.4529464
Caswell Hall 205,2,0.001097724,0.002572929,0.004853922,23.4583305
Grad Center D 230,5,0.001636932,0.003782765,0.006953485,23.459985
Grad Center A 240,6,0.002033301,0.003816952,0.007674111,23.4606978
Grad Center A 220,5,0.002033301,0.003816952,0.007674111,23.47585948
Caswell Hall 305,2,0.001097724,0.002572929,0.004853922,23.48271951
Hope College 112,2,0.003188155,0.000856981,0.006815006,23.48539785
Caswell Hall 312,2,0.001097724,0.002572929,0.004853922,23.48867951
Grad Center D 520,6,0.001636932,0.003782765,0.006953485,23.50584994
Caswell Hall 209,2,0.001097724,0.002572929,0.004853922,23.50645455
Grad Center D 330,5,0.001636932,0.003782765,0.006953485,23.51478881
Caswell Hall 309,2,0.001097724,0.002572929,0.004853922,23.51939871
Barbour Hall Apartments 150,5,0.003332574,0.005684611,0.006333645,23.53359001
Diman House 308,2,0.000724483,0.002428667,0.006665122,23.53656049
Caswell Hall 304,2,0.001097724,0.002572929,0.004853922,23.54147202
Diman House 307,2,0.000724483,0.002428667,0.006665122,23.54487221
Minden 502,3,0.003007532,0.004380877,0.003093356,23.54643368
Caswell Hall 208,2,0.001097724,0.002572929,0.004853922,23.54693848
Caswell Hall 204,2,0.001097724,0.002572929,0.004853922,23.56652812
Grad Center D 540,6,0.001636932,0.003782765,0.006953485,23.57309778
Hope College 419,2,0.003188155,0.000856981,0.006815006,23.57849843
Hope College 420,2,0.003188155,0.000856981,0.006815006,23.57849843
Hegeman B105,2,0.000737564,0.002443331,0.005211221,23.60790121
Caswell Hall 308,2,0.001097724,0.002572929,0.004853922,23.63861436
Grad Center D 440,6,0.001636932,0.003782765,0.006953485,23.63976866
Gregorian Quad B 401,2,0.002313592,0.004546342,0.007093942,23.64963989
Grad Center D 120,4,0.001636932,0.003782765,0.006953485,23.65249276
Caswell Hall 105,2,0.001097724,0.002572929,0.004853922,23.66646412
Gregorian Quad A 408F,2,0.002219058,0.004508411,0.006818289,23.69075818
Diman House 221,3,0.000724483,0.002428667,0.006665122,23.69094911
Caswell Hall 106,2,0.001097724,0.002572929,0.004853922,23.69697489
Diman House 304,2,0.000724483,0.002428667,0.006665122,23.69764501
Littlefield Hall 312,2,0.001082581,0.001299964,0.005964721,23.70653918
Caswell Hall 101,2,0.001097724,0.002572929,0.004853922,23.72133096
Barbour Hall Apartments 250,5,0.003332574,0.005684611,0.006333645,23.72867541
Grad Center A 140,5,0.002033301,0.003816952,0.007674111,23.75106887
Littlefield Hall 208,2,0.001082581,0.001299964,0.005964721,23.78703988
Littlefield Hall 211,2,0.001082581,0.001299964,0.005964721,23.78703988
New Pembroke #2 315,2,0.005197807,0.004671321,0.003122637,23.78880569
Caswell Hall 103,2,0.001097724,0.002572929,0.004853922,23.79482778
Caswell Hall 107,2,0.001097724,0.002572929,0.004853922,23.80700325
Grad Center D 140,4,0.001636932,0.003782765,0.006953485,23.82272307
Diman House 227,2,0.000724483,0.002428667,0.006665122,23.82407597
Machado House 36,1,0.006216642,0.004264504,0.006829095,23.83275058
Littlefield Hall 101,2,0.001082581,0.001299964,0.005964721,23.83821433
Grad Center D 630,5,0.001636932,0.003782765,0.006953485,23.84532504
Barbour Hall 203,2,0.003332574,0.005684611,0.006333645,23.85279983
Caswell Hall 108,2,0.001097724,0.002572929,0.004853922,23.86419104
Diman House 334,2,0.000724483,0.002428667,0.006665122,23.86625226
New Pembroke #2 102,2,0.005197807,0.004671321,0.003122637,23.86758984
Hope College 401,2,0.003188155,0.000856981,0.006815006,23.86892845
Marcy House 225,3,0.00044831,0.002460934,0.006377106,23.87899349
Caswell Hall 109,2,0.001097724,0.002572929,0.004853922,23.88303783
Diman House 327,2,0.000724483,0.002428667,0.006665122,23.88596327
Diman House 207,2,0.000724483,0.002428667,0.006665122,23.89560629
Caswell Hall 104,2,0.001097724,0.002572929,0.004853922,23.90879443
Diman House 400A,8,0.000724483,0.002428667,0.006665122,23.90950213
Hope College 212,2,0.003188155,0.000856981,0.006815006,23.91652149
Hope College 402,2,0.003188155,0.000856981,0.006815006,23.92235032
Sears House 214,2,0.000618306,0.001760093,0.006174125,23.9454876
111 Brown Street 301,2,0.005261024,0.003741813,0.005338238,23.96601454
Hope College 219,2,0.003188155,0.000856981,0.006815006,23.97552991
Hope College 220,2,0.003188155,0.000856981,0.006815006,23.97552991
Harkness House 113,2,0.001214511,0.003360942,0.00672678,23.97915762
Barbour Hall 108,2,0.003332574,0.005684611,0.006333645,23.98048736
Diman House 328,2,0.000724483,0.002428667,0.006665122,23.98302042
Littlefield Hall 212,2,0.001082581,0.001299964,0.005964721,23.99185507
Barbour Hall Apartments 320,4,0.003332574,0.005684611,0.006333645,23.99565272
Metcalf 120,2,0.00528862,0.004033401,0.004736,23.99836642
Barbour Hall 306,2,0.003332574,0.005684611,0.006333645,24.01629691
Plantations House 303,2,0.005500362,0.004662943,0.003795809,24.02201208
Plantations House 201,2,0.005500362,0.004662943,0.003795809,24.02593921
Diman House 233,2,0.000724483,0.002428667,0.006665122,24.03310361
Marcy House 340,2,0.00044831,0.002460934,0.006377106,24.03798966
Goddard House 308,2,0.001031328,0.002885086,0.006880921,24.04074777
Harkness House 230,2,0.001214511,0.003360942,0.00672678,24.04163056
Caswell Hall 112,2,0.001097724,0.002572929,0.004853922,24.04429416
Littlefield Hall 201,2,0.001082581,0.001299964,0.005964721,24.04522822
Marcy House 341,2,0.00044831,0.002460934,0.006377106,24.05997364
Grad Center A 130,5,0.002033301,0.003816952,0.007674111,24.06251329
Barbour Hall Apartments 30,4,0.003332574,0.005684611,0.006333645,24.07563767
Harkness House 207,2,0.001214511,0.003360942,0.00672678,24.11102702
Diman House 231,2,0.000724483,0.002428667,0.006665122,24.12036529
Barbour Hall Apartments 350,5,0.003332574,0.005684611,0.006333645,24.12705311
Grad Center D 340,6,0.001636932,0.003782765,0.006953485,24.13658614
Grad Center C 220,5,0.002140607,0.004200177,0.007408663,24.13851042
Barbour Hall 106,2,0.003332574,0.005684611,0.006333645,24.13964503
Grad Center D 640,6,0.001636932,0.003782765,0.006953485,24.14413468
Bronson House 319,3,0.002110714,0.002258687,0.007917721,24.15382318
Diman House 400B,8,0.000724483,0.002428667,0.006665122,24.16092526
Diman House 331,2,0.000724483,0.002428667,0.006665122,24.18535485
Diman House 333,2,0.000724483,0.002428667,0.006665122,24.19412991
Hope College 119,2,0.003188155,0.000856981,0.006815006,24.19525186
Barbour Hall 303,2,0.003332574,0.005684611,0.006333645,24.19645151
New Pembroke #1 315,2,0.005197807,0.004671321,0.003122637,24.19732923
111 Brown Street 201,2,0.005261024,0.003741813,0.005338238,24.20162182
Littlefield Hall 302,2,0.001082581,0.001299964,0.005964721,24.22808288
Littlefield Hall 305,2,0.001082581,0.001299964,0.005964721,24.22808288
Littlefield Hall 307,2,0.001082581,0.001299964,0.005964721,24.22808288
111 Brown Street 302,2,0.005261024,0.003741813,0.005338238,24.23824114
Hope College 317,2,0.003188155,0.000856981,0.006815006,24.24871131
Marcy House 312,1,0.00044831,0.002460934,0.006377106,24.24871131
Marcy House 313,1,0.00044831,0.002460934,0.006377106,24.24871131
Marcy House 314,1,0.00044831,0.002460934,0.006377106,24.24871131
Marcy House 315,1,0.00044831,0.002460934,0.006377106,24.24871131
Hope College 201,2,0.003188155,0.000856981,0.006815006,24.25190191
Littlefield Hall 207,2,0.001082581,0.001299964,0.005964721,24.27299976
Hope College 320,2,0.003188155,0.000856981,0.006815006,24.27376119
Diman House 321,2,0.000724483,0.002428667,0.006665122,24.28379531
111 Brown Street 202,2,0.005261024,0.003741813,0.005338238,24.28521415
111 Brown Street 203,2,0.005261024,0.003741813,0.005338238,24.29161792
Harkness House 201,2,0.001214511,0.003360942,0.00672678,24.29718581
Hope College 301,2,0.003188155,0.000856981,0.006815006,24.30578502
Harkness House 117,2,0.001214511,0.003360942,0.00672678,24.3082638
Harkness House 208,2,0.001214511,0.003360942,0.00672678,24.31049156
Littlefield Hall 308,2,0.001082581,0.001299964,0.005964721,24.31049156
Littlefield Hall 309,2,0.001082581,0.001299964,0.005964721,24.31049156
Littlefield Hall 311,2,0.001082581,0.001299964,0.005964721,24.31049156
Grad Center B 120,5,0.001539004,0.003389443,0.007253359,24.3110814
Grad Center B 210,6,0.001539004,0.003389443,0.007253359,24.3254374
Harkness House 302,2,0.001214511,0.003360942,0.00672678,24.33249442
Jameson House 117,3,0.002971108,0.002310092,0.008555495,24.33286347
Hope College 302,2,0.003188155,0.000856981,0.006815006,24.33555961
Diman House 301,2,0.000724483,0.002428667,0.006665122,24.33642891
Diman House 302,2,0.000724483,0.002428667,0.006665122,24.33642891
Littlefield Hall 209,2,0.001082581,0.001299964,0.005964721,24.36050442
Harkness House 202,2,0.001214511,0.003360942,0.00672678,24.36063523
Harkness House 204,2,0.001214511,0.003360942,0.00672678,24.36198347
Diman House 228,2,0.000724483,0.002428667,0.006665122,24.39262184
Hope College 417,2,0.003188155,0.000856981,0.006815006,24.39262184
New Pembroke #1 415,2,0.005197807,0.004671321,0.003122637,24.40044933
Littlefield Hall 112,2,0.001082581,0.001299964,0.005964721,24.40105983
Grad Center D 240,6,0.001636932,0.003782765,0.006953485,24.4200714
Hope College 202,2,0.003188155,0.000856981,0.006815006,24.44167978
Sears House 330,2,0.000618306,0.001760093,0.006174125,24.44200557
Hope College 203,2,0.003188155,0.000856981,0.006815006,24.45158903
Diman House 317,2,0.000724483,0.002428667,0.006665122,24.46357655
Grad Center D 320,6,0.001636932,0.003782765,0.006953485,24.49943426
New Pembroke #1 201,2,0.005197807,0.004671321,0.003122637,24.505594
New Pembroke #2 206,2,0.005197807,0.004671321,0.003122637,24.51141558
Diman House 201,1,0.000724483,0.002428667,0.006665122,24.51530134
Diman House 202,2,0.000724483,0.002428667,0.006665122,24.51530134
Diman House 204,2,0.000724483,0.002428667,0.006665122,24.51530134
Littlefield Hall 301,2,0.001082581,0.001299964,0.005964721,24.51530134
Littlefield Hall 102,2,0.001082581,0.001299964,0.005964721,24.51653875
Barbour Hall Apartments 380,4,0.003332574,0.005684611,0.006333645,24.51789791
Harkness House 330,2,0.001214511,0.003360942,0.00672678,24.53104914
Marcy House 241,2,0.00044831,0.002460934,0.006377106,24.53568829
Marcy House 242,2,0.00044831,0.002460934,0.006377106,24.53568829
Hope College 107,2,0.003188155,0.000856981,0.006815006,24.53889921
Chapin House 314,2,0.000967654,0.003293725,0.006197735,24.54210001
Harkness House 328,2,0.001214511,0.003360942,0.00672678,24.54353042
Diman House 234,2,0.000724483,0.002428667,0.006665122,24.54473268
Hope College 215,1,0.003188155,0.000856981,0.006815006,24.54510556
Minden 101,3,0.003007532,0.004380877,0.003093356,24.55200197
Minden 412,4,0.003007532,0.004380877,0.003093356,24.55511442
Machado House 37,1,0.006216642,0.004264504,0.006829095,24.55605832
Harkness House 329,2,0.001214511,0.003360942,0.00672678,24.56391012
Minden 512,4,0.003007532,0.004380877,0.003093356,24.56724191
Harkness House 323,2,0.001214511,0.003360942,0.00672678,24.57414863
Caswell Hall 203,2,0.001097724,0.002572929,0.004853922,24.57641145
Grad Center D 220,6,0.001636932,0.003782765,0.006953485,24.57774098
Diman House 217,2,0.000724483,0.002428667,0.006665122,24.5797906
Hope College 217,2,0.003188155,0.000856981,0.006815006,24.59445844
Littlefield Hall 109,2,0.001082581,0.001299964,0.005964721,24.59653775
New Pembroke #2 105,2,0.005197807,0.004671321,0.003122637,24.60391581
Littlefield Hall 202,2,0.001082581,0.001299964,0.005964721,24.60403744
Littlefield Hall 205,2,0.001082581,0.001299964,0.005964721,24.60403744
Littlefield Hall 107,2,0.001082581,0.001299964,0.005964721,24.60673971
New Pembroke #1 301,2,0.005197807,0.004671321,0.003122637,24.61559142
Barbour Hall 103,2,0.003332574,0.005684611,0.006333645,24.61642934
111 Brown Street 102,2,0.005261024,0.003741813,0.005338238,24.61946821
Hope College 207,2,0.003188155,0.000856981,0.006815006,24.62984161
Machado 123,1,0.006216642,0.004264504,0.006829095,24.63736999
Grad Center D 110,5,0.001636932,0.003782765,0.006953485,24.66413366
Goddard House 342,2,0.001031328,0.002885086,0.006880921,24.6778505
Harkness House 301,2,0.001214511,0.003360942,0.00672678,24.68987966
Harkness House 324,2,0.001214511,0.003360942,0.00672678,24.69103411
Harkness House 304,2,0.001214511,0.003360942,0.00672678,24.69297843
Diman House 127,2,0.000724483,0.002428667,0.006665122,24.69817807
Harkness House 228,2,0.001214511,0.003360942,0.00672678,24.69817807
Grad Center C 140,5,0.002140607,0.004200177,0.007408663,24.70925385
Marcy House 321,2,0.00044831,0.002460934,0.006377106,24.71210187
Marcy House 304,2,0.00044831,0.002460934,0.006377106,24.71841419
Barbour Hall 202,2,0.003332574,0.005684611,0.006333645,24.72816768
Littlefield Hall 105,2,0.001082581,0.001299964,0.005964721,24.73744471
Littlefield Hall 108,2,0.001082581,0.001299964,0.005964721,24.74764667
Hope College 303,2,0.003188155,0.000856981,0.006815006,24.75409056
Diman House 117,2,0.000724483,0.002428667,0.006665122,24.77542469
New Pembroke #2 215,2,0.005197807,0.004671321,0.003122637,24.77681187
Minden 212,4,0.003007532,0.004380877,0.003093356,24.78317867
East Andrews 214,3,0.00541031,0.004249048,0.004532952,24.78867899
Chapin House 313,2,0.000967654,0.003293725,0.006197735,24.7910395
Harkness House 213,2,0.001214511,0.003360942,0.00672678,24.79241353
Harkness House 217,2,0.001214511,0.003360942,0.00672678,24.79241353
Marcy House 325,2,0.00044831,0.002460934,0.006377106,24.7958189
Hope College 415,2,0.003188155,0.000856981,0.006815006,24.80583113
Hope College 403,2,0.003188155,0.000856981,0.006815006,24.81338343
Miller 121,3,0.005212861,0.004169464,0.004259293,24.81611132
Machado 239,2,0.006216642,0.004264504,0.006829095,24.81934729
Littlefield Hall 111,2,0.001082581,0.001299964,0.005964721,24.84732898
Harkness House 223,2,0.001214511,0.003360942,0.00672678,24.85882197
Grad Center B 140,5,0.001539004,0.003389443,0.007253359,24.87321581
Hope College 407,2,0.003188155,0.000856981,0.006815006,24.88488846
Sears House 224,2,0.000618306,0.001760093,0.006174125,24.89281832
Minden 312,4,0.003007532,0.004380877,0.003093356,24.90451539
Hope College 307,2,0.003188155,0.000856981,0.006815006,24.90763519
Minden 612,4,0.003007532,0.004380877,0.003093356,24.91077841
Minden 712,4,0.003007532,0.004380877,0.003093356,24.93153053
Harkness House 313,2,0.001214511,0.003360942,0.00672678,24.93927509
Harkness House 317,2,0.001214511,0.003360942,0.00672678,24.93927509
Marcy House 221,2,0.00044831,0.002460934,0.006377106,24.94308297
Diman House 121,2,0.000724483,0.002428667,0.006665122,24.97145717
Sears House 308,2,0.000618306,0.001760093,0.006174125,24.98855665
Barbour Hall 203,3,0.003332574,0.005684611,0.006333645,25.00163879
Goddard House 323,2,0.001031328,0.002885086,0.006880921,25.01446386
Goddard House 302,2,0.001031328,0.002885086,0.006880921,25.01740583
Sears House 230,2,0.000618306,0.001760093,0.006174125,25.03595026
Everett House 124,3,0.002534488,0.002255984,0.008241626,25.03996805
Sears House 329,2,0.000618306,0.001760093,0.006174125,25.04183861
Chapin House 217,2,0.000967654,0.003293725,0.006197735,25.06395482
Goddard House 304,2,0.001031328,0.002885086,0.006880921,25.07481852
New Pembroke #1 401,2,0.005197807,0.004671321,0.003122637,25.07732722
Chapin House 330,2,0.000967654,0.003293725,0.006197735,25.08426656
East Andrews 452,2,0.00541031,0.004249048,0.004532952,25.09941344
Machado 315,3,0.006216642,0.004264504,0.006829095,25.0998008
Harkness House 314,2,0.001214511,0.003360942,0.00672678,25.11971337
Barbour Hall 205,3,0.003332574,0.005684611,0.006333645,25.12263668
Goddard House 301,2,0.001031328,0.002885086,0.006880921,25.1239992
Chapin House 214,2,0.000967654,0.003293725,0.006197735,25.12437904
Sears House 229,2,0.000618306,0.001760093,0.006174125,25.14293029
Goddard House 346,2,0.001031328,0.002885086,0.006880921,25.15949125
Goddard House 347,2,0.001031328,0.002885086,0.006880921,25.15949125
Goddard House 348,2,0.001031328,0.002885086,0.006880921,25.15949125
Sears House 301,2,0.000618306,0.001760093,0.006174125,25.16129384
Diman House 215,3,0.000724483,0.002428667,0.006665122,25.16652918
Machado House 32,1,0.006216642,0.004264504,0.006829095,25.19920634
Machado House 33,1,0.006216642,0.004264504,0.006829095,25.19920634
Marcy House 121,2,0.00044831,0.002460934,0.006377106,25.21407527
Goddard House 327,2,0.001031328,0.002885086,0.006880921,25.23143377
Sears House 304,2,0.000618306,0.001760093,0.006174125,25.23972835
Barbour Hall 105,3,0.003332574,0.005684611,0.006333645,25.24589089
Sears House 328,2,0.000618306,0.001760093,0.006174125,25.24770267
Sears House 228,2,0.000618306,0.001760093,0.006174125,25.25055305
Marcy House 125,2,0.00044831,0.002460934,0.006377106,25.2692448
Chapin House 228,2,0.000967654,0.003293725,0.006197735,25.27844932
Wayland House 348,2,0.001267304,0.001463704,0.006804493,25.27844932
Chapin House 324,2,0.000967654,0.003293725,0.006197735,25.29934978
Chapin House 328,2,0.000967654,0.003293725,0.006197735,25.31053703
Diman House 315,3,0.000724483,0.002428667,0.006665122,25.33039395
Sears House 307,2,0.000618306,0.001760093,0.006174125,25.33114901
Everett House 407,3,0.002534488,0.002255984,0.008241626,25.33598964
Sears House 317,2,0.000618306,0.001760093,0.006174125,25.34054939
Goddard House 223,2,0.001031328,0.002885086,0.006880921,25.35093023
Chapin House 229,2,0.000967654,0.003293725,0.006197735,25.36931688
Chapin House 230,2,0.000967654,0.003293725,0.006197735,25.36931688
Machado 39,2,0.006216642,0.004264504,0.006829095,25.37046799
Olney House 313,2,0.00094768,0.002009393,0.00679969,25.38206808
Olney House 317,2,0.00094768,0.002009393,0.00679969,25.38593286
Sears House 302,2,0.000618306,0.001760093,0.006174125,25.39110828
Wayland House 301,2,0.001267304,0.001463704,0.006804493,25.3968502
Wayland House 303,2,0.001267304,0.001463704,0.006804493,25.3968502
Wayland House 305,2,0.001267304,0.001463704,0.006804493,25.3968502
Goddard House 227,2,0.001031328,0.002885086,0.006880921,25.40045526
Sears House 313,2,0.000618306,0.001760093,0.006174125,25.4082789
Wayland House 307,2,0.001267304,0.001463704,0.006804493,25.41653005
Wayland House 311,2,0.001267304,0.001463704,0.006804493,25.41653005
Wayland House 314,2,0.001267304,0.001463704,0.006804493,25.41653005
Chapin House 317,2,0.000967654,0.003293725,0.006197735,25.42669836
Machado 30,2,0.006216642,0.004264504,0.006829095,25.43309196
Sears House 323,2,0.000618306,0.001760093,0.006174125,25.43527555
Perkins Hall 316,2,0.005162846,0.007496372,0.006795623,25.43619468
Olney House 116,2,0.00094768,0.002009393,0.00679969,25.46410765
Chapin House 213,2,0.000967654,0.003293725,0.006197735,25.47131851
Jameson House 307,3,0.002971108,0.002310092,0.008555495,25.49114216
Sears House 223,2,0.000618306,0.001760093,0.006174125,25.49427374
New Pembroke #2 207,2,0.005197807,0.004671321,0.003122637,25.49509757
Wayland House 325,2,0.001267304,0.001463704,0.006804493,25.49509757
Wayland House 336,2,0.001267304,0.001463704,0.006804493,25.49509757
Wayland House 343,2,0.001267304,0.001463704,0.006804493,25.49509757
Sears House 314,2,0.000618306,0.001760093,0.006174125,25.5013334
Sears House 217,2,0.000618306,0.001760093,0.006174125,25.50655491
Marcy House 119,3,0.00044831,0.002460934,0.006377106,25.51780444
Marcy House 319,3,0.00044831,0.002460934,0.006377106,25.5258918
Chapin House 329,2,0.000967654,0.003293725,0.006197735,25.53145713
Diman House 115,3,0.000724483,0.002428667,0.006665122,25.53169108
Sears House 213,2,0.000618306,0.001760093,0.006174125,25.53599223
East Andrews 416,2,0.00541031,0.004249048,0.004532952,25.55194662
East Andrews 450,2,0.00541031,0.004249048,0.004532952,25.55194662
King House 103,2,0.003632821,0.005879612,0.005316802,25.55386468
King House 107,2,0.003632821,0.005879612,0.005316802,25.55386468
Poland House 224,3,0.002372341,0.00179746,0.00791397,25.57342371
West Andrews 211,3,0.00541031,0.004249048,0.004532952,25.57479437
Chapin House 323,2,0.000967654,0.003293725,0.006197735,25.58661511
Marcy House 301,2,0.00044831,0.002460934,0.006377106,25.59075674
Olney House 217,2,0.00094768,0.002009393,0.00679969,25.59916314
Marcy House 302,2,0.00044831,0.002460934,0.006377106,25.60013577
Olney House 213,2,0.00094768,0.002009393,0.00679969,25.60160338
Olney House 113,2,0.00094768,0.002009393,0.00679969,25.61941814
Jameson House 209,4,0.002971108,0.002310092,0.008555495,25.62023241
Goddard House 217,2,0.001031328,0.002885086,0.006880921,25.6253943
Marcy House 219,3,0.00044831,0.002460934,0.006377106,25.62583284
Harkness House 224,2,0.001214511,0.003360942,0.00672678,25.63440075
Goddard House 127,2,0.001031328,0.002885086,0.006880921,25.64322881
Sears House 324,2,0.000618306,0.001760093,0.006174125,25.65151068
Sears House 113,2,0.000618306,0.001760093,0.006174125,25.65913662
Grad Center C 130,5,0.002140607,0.004200177,0.007408663,25.67099531
Barbour Hall 103,3,0.003332574,0.005684611,0.006333645,25.67305137
Sears House 117,2,0.000618306,0.001760093,0.006174125,25.69615729
Olney House 117,2,0.00094768,0.002009393,0.00679969,25.69662768
New Pembroke #2 306,2,0.005197807,0.004671321,0.003122637,25.72933131
Barbour Hall 303,3,0.003332574,0.005684611,0.006333645,25.75305396
Machado 126,2,0.006216642,0.004264504,0.006829095,25.76819745
Chapin House 117,2,0.000967654,0.003293725,0.006197735,25.76945468
Barbour Hall 302,2,0.003332574,0.005684611,0.006333645,25.78759392
New Pembroke #4 305,2,0.005197807,0.004671321,0.003122637,25.78759392
New Pembroke #4 307,2,0.005197807,0.004671321,0.003122637,25.78759392
East Andrews 314,3,0.00541031,0.004249048,0.004532952,25.79713924
Machado 326,2,0.006216642,0.004264504,0.006829095,25.8069758
Archibald House 319,4,0.001906016,0.001848792,0.007592792,25.8388101
Mead House 211,3,0.002856721,0.00194646,0.008291598,25.91207195
Perkins Hall 21,2,0.005162846,0.007496372,0.006795623,25.94224354
Fake Building 16,1,0.004866504,0.007174255,0.00629313,25.96150997
Marcy House 210,1,0.00044831,0.002460934,0.006377106,25.96150997
Marcy House 308,2,0.00044831,0.002460934,0.006377106,25.96150997
Marcy House 208,2,0.00044831,0.002460934,0.006377106,25.98076211
New Pembroke #4 225,2,0.005197807,0.004671321,0.003122637,26
Chapin House 113,2,0.000967654,0.003293725,0.006197735,26.00052988
Fake Building 17,1,0.004866504,0.007174255,0.00629313,26.05762844
Fake Building 18,1,0.004866504,0.007174255,0.00629313,26.05762844
West Andrews 411,3,0.00541031,0.004249048,0.004532952,26.07621919
Chapin House 307,2,0.000967654,0.003293725,0.006197735,26.07680962
Poland House 216,3,0.002372341,0.00179746,0.00791397,26.14710107
