res_hall,remaining,total,num_picks
Jameson House,0,11,33
Chapin House,16,30,33
Gregorian Quad A,2,52,33
Drop to 581,1,1,33
Grad Center A,9,18,33
Barbour Hall,16,16,33
111 Brown Street,6,6,33
Mead House,1,13,33
Minden,13,56,33
Olney House,6,6,33
Young Orchard #10,0,13,33
Machado,3,12,33
Pass,58,64,33
Emery,0,21,33
Drop to 579,1,1,33
West Andrews,1,29,33
Poland House,0,19,33
New Pembroke #1,12,18,33
Wayland House,0,19,33
Archibald House,0,14,33
Drop to 522,0,1,33
Gregorian Quad B,2,50,33
Everett House,0,5,33
Drop to 106,0,1,33
Drop to 584,1,1,33
Drop to 698,1,1,33
Drop to 417,0,1,33
Barbour Hall Apartments,12,29,33
Hegeman,2,39,33
Drop to 564,1,1,33
Grad Center D,19,19,33
Diman House,22,25,33
Drop to 457,0,1,33
Marcy House,11,11,33
Drop to 471,0,1,33
Drop to 730,1,1,33
Morris Hall,2,4,33
Caswell Hall,33,42,34
Bronson House,1,10,34
Harkness House,13,18,34
East Andrews,2,30,34
Goddard House,8,29,34
New Pembroke #3,0,10,34
Young Orchard #4,0,13,34
Young Orchard #2,0,12,34
Hope College,0,10,34
Drop to 229,0,1,34
Champlin,0,5,34
No Show,20,54,34
Grad Center B,9,20,34
Grad Center C,12,18,34
New Pembroke #4,0,23,34
Metcalf,0,38,34
Drop to 113,0,1,34
Plantations House,1,10,34
Woolley,0,30,34
Drop to 405,0,1,34
Miller,2,3,34
Slater Hall,6,18,34
Sears House,18,33,34
Jameson House,0,11,34
Chapin House,16,30,34
Gregorian Quad A,2,52,34
Drop to 581,1,1,34
Grad Center A,9,18,34
Barbour Hall,16,16,34
111 Brown Street,6,6,34
Mead House,1,13,34
Minden,12,56,34
Olney House,6,6,34
Young Orchard #10,0,13,34
Machado,1,12,34
Pass,57,64,34
Emery,0,21,34
Drop to 579,1,1,34
West Andrews,1,29,34
Poland House,0,19,34
New Pembroke #1,7,18,34
Wayland House,0,19,34
Archibald House,0,14,34
Drop to 522,0,1,34
Gregorian Quad B,2,50,34
Everett House,0,5,34
Drop to 106,0,1,34
Drop to 584,1,1,34
Drop to 698,1,1,34
Drop to 417,0,1,34
Barbour Hall Apartments,12,29,34
Hegeman,2,39,34
Drop to 564,1,1,34
Grad Center D,19,19,34
Diman House,22,25,34
Drop to 457,0,1,34
Marcy House,11,11,34
Drop to 471,0,1,34
Drop to 730,1,1,34
Morris Hall,2,4,34
Caswell Hall,28,42,35
Bronson House,1,10,35
Harkness House,13,18,35
East Andrews,2,30,35
Goddard House,8,29,35
New Pembroke #3,0,10,35
Young Orchard #4,0,13,35
Young Orchard #2,0,12,35
Hope College,0,10,35
Drop to 229,0,1,35
Champlin,0,5,35
No Show,19,54,35
Grad Center B,9,20,35
Grad Center C,12,18,35
New Pembroke #4,0,23,35
Metcalf,0,38,35
Drop to 113,0,1,35
Plantations House,1,10,35
Woolley,0,30,35
Drop to 405,0,1,35
Miller,2,3,35
Slater Hall,6,18,35
Sears House,18,33,35
Jameson House,0,11,35
Chapin House,15,30,35
Gregorian Quad A,2,52,35
Drop to 581,1,1,35
Grad Center A,9,18,35
Barbour Hall,15,16,35
111 Brown Street,6,6,35
Mead House,1,13,35
Minden,11,56,35
Olney House,6,6,35
Young Orchard #10,0,13,35
Machado,1,12,35
Pass,56,64,35
Emery,0,21,35
Drop to 579,1,1,35
West Andrews,1,29,35
Poland House,0,19,35
New Pembroke #1,5,18,35
Wayland House,0,19,35
Archibald House,0,14,35
Drop to 522,0,1,35
Gregorian Quad B,2,50,35
Everett House,0,5,35
Drop to 106,0,1,35
Drop to 584,0,1,35
Drop to 698,1,1,35
Drop to 417,0,1,35
Barbour Hall Apartments,11,29,35
Hegeman,2,39,35
Drop to 564,1,1,35
Grad Center D,18,19,35
Diman House,22,25,35
Drop to 457,0,1,35
Marcy House,11,11,35
Drop to 471,0,1,35
Drop to 730,1,1,35
Morris Hall,1,4,35
Caswell Hall,21,42,36
Bronson House,0,10,36
Harkness House,10,18,36
East Andrews,2,30,36
Goddard House,8,29,36
New Pembroke #3,0,10,36
Young Orchard #4,0,13,36
Young Orchard #2,0,12,36
Hope College,0,10,36
Drop to 229,0,1,36
Champlin,0,5,36
No Show,18,54,36
Grad Center B,9,20,36
Grad Center C,10,18,36
New Pembroke #4,0,23,36
Metcalf,0,38,36
Drop to 113,0,1,36
Plantations House,1,10,36
Woolley,0,30,36
Drop to 405,0,1,36
Miller,2,3,36
Slater Hall,5,18,36
Sears House,18,33,36
Jameson House,0,11,36
Chapin House,15,30,36
Gregorian Quad A,2,52,36
Drop to 581,1,1,36
Grad Center A,8,18,36
Barbour Hall,13,16,36
111 Brown Street,6,6,36
Mead House,1,13,36
Minden,11,56,36
Olney House,6,6,36
Young Orchard #10,0,13,36
Machado,1,12,36
Pass,55,64,36
Emery,0,21,36
Drop to 579,0,1,36
West Andrews,1,29,36
Poland House,0,19,36
New Pembroke #1,4,18,36
Wayland House,0,19,36
Archibald House,0,14,36
Drop to 522,0,1,36
Gregorian Quad B,2,50,36
Everett House,0,5,36
Drop to 106,0,1,36
Drop to 584,0,1,36
Drop to 698,1,1,36
Drop to 417,0,1,36
Barbour Hall Apartments,11,29,36
Hegeman,2,39,36
Drop to 564,1,1,36
Grad Center D,18,19,36
Diman House,22,25,36
Drop to 457,0,1,36
Marcy House,11,11,36
Drop to 471,0,1,36
Drop to 730,1,1,36
Morris Hall,1,4,36
Caswell Hall,12,42,37
Bronson House,0,10,37
Harkness House,9,18,37
East Andrews,2,30,37
Goddard House,8,29,37
New Pembroke #3,0,10,37
Young Orchard #4,0,13,37
Young Orchard #2,0,12,37
Hope College,0,10,37
Drop to 229,0,1,37
Champlin,0,5,37
No Show,17,54,37
Grad Center B,9,20,37
Grad Center C,10,18,37
New Pembroke #4,0,23,37
Metcalf,0,38,37
Drop to 113,0,1,37
Plantations House,1,10,37
Woolley,0,30,37
Drop to 405,0,1,37
Miller,2,3,37
Slater Hall,5,18,37
Sears House,17,33,37
Jameson House,0,11,37
Chapin House,15,30,37
Gregorian Quad A,2,52,37
Drop to 581,1,1,37
Grad Center A,8,18,37
Barbour Hall,13,16,37
111 Brown Street,6,6,37
Mead House,1,13,37
Minden,11,56,37
Olney House,5,6,37
Young Orchard #10,0,13,37
Machado,1,12,37
Pass,54,64,37
Emery,0,21,37
Drop to 579,0,1,37
West Andrews,1,29,37
Poland House,0,19,37
New Pembroke #1,4,18,37
Wayland House,0,19,37
Archibald House,0,14,37
Drop to 522,0,1,37
Gregorian Quad B,2,50,37
Everett House,0,5,37
Drop to 106,0,1,37
Drop to 584,0,1,37
Drop to 698,1,1,37
Drop to 417,0,1,37
Barbour Hall Apartments,10,29,37
Hegeman,2,39,37
Drop to 564,1,1,37
Grad Center D,14,19,37
Diman House,20,25,37
Drop to 457,0,1,37
Marcy House,9,11,37
Drop to 471,0,1,37
Drop to 730,1,1,37
Morris Hall,0,4,37
Caswell Hall,4,42,38
Bronson House,0,10,38
Harkness House,9,18,38
East Andrews,2,30,38
Goddard House,8,29,38
New Pembroke #3,0,10,38
Young Orchard #4,0,13,38
Young Orchard #2,0,12,38
Hope College,0,10,38
Drop to 229,0,1,38
Champlin,0,5,38
No Show,17,54,38
Grad Center B,9,20,38
Grad Center C,10,18,38
New Pembroke #4,0,23,38
Metcalf,0,38,38
Drop to 113,0,1,38
Plantations House,1,10,38
Woolley,0,30,38
Drop to 405,0,1,38
Miller,2,3,38
Slater Hall,4,18,38
Sears House,17,33,38
Jameson House,0,11,38
Chapin House,15,30,38
Gregorian Quad A,2,52,38
Drop to 581,1,1,38
Grad Center A,8,18,38
Barbour Hall,11,16,38
111 Brown Street,6,6,38
Mead House,1,13,38
Minden,7,56,38
Olney House,5,6,38
Young Orchard #10,0,13,38
Machado,1,12,38
Pass,53,64,38
Emery,0,21,38
Drop to 579,0,1,38
West Andrews,1,29,38
Poland House,0,19,38
New Pembroke #1,4,18,38
Wayland House,0,19,38
Archibald House,0,14,38
Drop to 522,0,1,38
Gregorian Quad B,2,50,38
Everett House,0,5,38
Drop to 106,0,1,38
Drop to 584,0,1,38
Drop to 698,1,1,38
Drop to 417,0,1,38
Barbour Hall Apartments,10,29,38
Hegeman,2,39,38
Drop to 564,0,1,38
Grad Center D,12,19,38
Diman House,19,25,38
Drop to 457,0,1,38
Marcy House,9,11,38
Drop to 471,0,1,38
Drop to 730,1,1,38
Morris Hall,0,4,38
Caswell Hall,3,42,38
Bronson House,0,10,38
Harkness House,9,18,38
East Andrews,2,30,38
Goddard House,8,29,38
New Pembroke #3,0,10,38
Young Orchard #4,0,13,38
Young Orchard #2,0,12,38
Hope College,0,10,38
Drop to 229,0,1,38
Champlin,0,5,38
No Show,17,54,38
Grad Center B,9,20,38
Grad Center C,10,18,38
New Pembroke #4,0,23,38
Metcalf,0,38,38
Drop to 113,0,1,38
Plantations House,1,10,38
Woolley,0,30,38
Drop to 405,0,1,38
Miller,2,3,38
Slater Hall,4,18,38
Sears House,17,33,38
Jameson House,0,11,38
Chapin House,15,30,38
Gregorian Quad A,2,52,38
Drop to 581,1,1,38
Grad Center A,8,18,38
Barbour Hall,11,16,38
111 Brown Street,6,6,38
Mead House,1,13,38
Minden,7,56,38
Olney House,5,6,38
Young Orchard #10,0,13,38
Machado,1,12,38
Pass,53,64,38
Emery,0,21,38
Drop to 579,0,1,38
West Andrews,1,29,38
Poland House,0,19,38
New Pembroke #1,4,18,38
Wayland House,0,19,38
Archibald House,0,14,38
Drop to 522,0,1,38
Gregorian Quad B,2,50,38
Everett House,0,5,38
Drop to 106,0,1,38
Drop to 584,0,1,38
Drop to 698,1,1,38
Drop to 417,0,1,38
Barbour Hall Apartments,10,29,38
Hegeman,2,39,38
Drop to 564,0,1,38
Grad Center D,12,19,38
Diman House,19,25,38
Drop to 457,0,1,38
Marcy House,9,11,38
Drop to 471,0,1,38
Drop to 730,1,1,38
Morris Hall,0,4,38
Caswell Hall,2,42,38
Bronson House,0,10,38
Harkness House,9,18,38
East Andrews,2,30,38
Goddard House,8,29,38
New Pembroke #3,0,10,38
Young Orchard #4,0,13,38
Young Orchard #2,0,12,38
Hope College,0,10,38
Drop to 229,0,1,38
Champlin,0,5,38
No Show,17,54,38
Grad Center B,9,20,38
Grad Center C,10,18,38
New Pembroke #4,0,23,38
Metcalf,0,38,38
Drop to 113,0,1,38
Plantations House,1,10,38
Woolley,0,30,38
Drop to 405,0,1,38
Miller,2,3,38
Slater Hall,4,18,38
Sears House,17,33,38
Jameson House,0,11,38
Chapin House,15,30,38
Gregorian Quad A,2,52,38
Drop to 581,1,1,38
Grad Center A,8,18,38
Barbour Hall,11,16,38
111 Brown Street,6,6,38
Mead House,1,13,38
Minden,7,56,38
Olney House,5,6,38
Young Orchard #10,0,13,38
Machado,1,12,38
Pass,53,64,38
Emery,0,21,38
Drop to 579,0,1,38
West Andrews,1,29,38
Poland House,0,19,38
New Pembroke #1,4,18,38
Wayland House,0,19,38
Archibald House,0,14,38
Drop to 522,0,1,38
Gregorian Quad B,2,50,38
Everett House,0,5,38
Drop to 106,0,1,38
Drop to 584,0,1,38
Drop to 698,1,1,38
Drop to 417,0,1,38
Barbour Hall Apartments,10,29,38
Hegeman,2,39,38
Drop to 564,0,1,38
Grad Center D,12,19,38
Diman House,19,25,38
Drop to 457,0,1,38
Marcy House,9,11,38
Drop to 471,0,1,38
Drop to 730,1,1,38
Morris Hall,0,4,38
Caswell Hall,1,42,39
Bronson House,0,10,39
Harkness House,9,18,39
East Andrews,2,30,39
Goddard House,8,29,39
New Pembroke #3,0,10,39
Young Orchard #4,0,13,39
Young Orchard #2,0,12,39
Hope College,0,10,39
Drop to 229,0,1,39
Champlin,0,5,39
No Show,17,54,39
Grad Center B,9,20,39
Grad Center C,8,18,39
New Pembroke #4,0,23,39
Metcalf,0,38,39
Drop to 113,0,1,39
Plantations House,1,10,39
Woolley,0,30,39
Drop to 405,0,1,39
Miller,2,3,39
Slater Hall,3,18,39
Sears House,17,33,39
Jameson House,0,11,39
Chapin House,15,30,39
Gregorian Quad A,2,52,39
Drop to 581,0,1,39
Grad Center A,8,18,39
Barbour Hall,11,16,39
111 Brown Street,6,6,39
Mead House,1,13,39
Minden,4,56,39
Olney House,5,6,39
Young Orchard #10,0,13,39
Machado,1,12,39
Pass,51,64,39
Emery,0,21,39
Drop to 579,0,1,39
West Andrews,1,29,39
Poland House,0,19,39
New Pembroke #1,4,18,39
Wayland House,0,19,39
Archibald House,0,14,39
Drop to 522,0,1,39
Gregorian Quad B,2,50,39
Everett House,0,5,39
Drop to 106,0,1,39
Drop to 584,0,1,39
Drop to 698,1,1,39
Drop to 417,0,1,39
Barbour Hall Apartments,8,29,39
Hegeman,2,39,39
Drop to 564,0,1,39
Grad Center D,9,19,39
Diman House,14,25,39
Drop to 457,0,1,39
Marcy House,8,11,39
Drop to 471,0,1,39
Drop to 730,1,1,39
Morris Hall,0,4,39
Caswell Hall,0,42,40
Bronson House,0,10,40
Harkness House,7,18,40
East Andrews,2,30,40
Goddard House,7,29,40
New Pembroke #3,0,10,40
Young Orchard #4,0,13,40
Young Orchard #2,0,12,40
Hope College,0,10,40
Drop to 229,0,1,40
Champlin,0,5,40
No Show,17,54,40
Grad Center B,6,20,40
Grad Center C,5,18,40
New Pembroke #4,0,23,40
Metcalf,0,38,40
Drop to 113,0,1,40
Plantations House,1,10,40
Woolley,0,30,40
Drop to 405,0,1,40
Miller,2,3,40
Slater Hall,3,18,40
Sears House,16,33,40
Jameson House,0,11,40
Chapin House,15,30,40
Gregorian Quad A,2,52,40
Drop to 581,0,1,40
Grad Center A,6,18,40
Barbour Hall,11,16,40
111 Brown Street,6,6,40
Mead House,1,13,40
Minden,4,56,40
Olney House,5,6,40
Young Orchard #10,0,13,40
Machado,1,12,40
Pass,51,64,40
Emery,0,21,40
Drop to 579,0,1,40
West Andrews,1,29,40
Poland House,0,19,40
New Pembroke #1,4,18,40
Wayland House,0,19,40
Archibald House,0,14,40
Drop to 522,0,1,40
Gregorian Quad B,2,50,40
Everett House,0,5,40
Drop to 106,0,1,40
Drop to 584,0,1,40
Drop to 698,1,1,40
Drop to 417,0,1,40
Barbour Hall Apartments,8,29,40
Hegeman,1,39,40
Drop to 564,0,1,40
Grad Center D,8,19,40
Diman House,11,25,40
Drop to 457,0,1,40
Marcy House,7,11,40
Drop to 471,0,1,40
Drop to 730,1,1,40
Morris Hall,0,4,40
Caswell Hall,0,42,41
Bronson House,0,10,41
Harkness House,5,18,41
East Andrews,2,30,41
Goddard House,7,29,41
New Pembroke #3,0,10,41
Young Orchard #4,0,13,41
Young Orchard #2,0,12,41
Hope College,0,10,41
Drop to 229,0,1,41
Champlin,0,5,41
No Show,16,54,41
Grad Center B,4,20,41
Grad Center C,2,18,41
New Pembroke #4,0,23,41
Metcalf,0,38,41
Drop to 113,0,1,41
Plantations House,1,10,41
Woolley,0,30,41
Drop to 405,0,1,41
Miller,2,3,41
Slater Hall,0,18,41
Sears House,16,33,41
Jameson House,0,11,41
Chapin House,15,30,41
Gregorian Quad A,2,52,41
Drop to 581,0,1,41
Grad Center A,6,18,41
Barbour Hall,10,16,41
111 Brown Street,6,6,41
Mead House,1,13,41
Minden,3,56,41
Olney House,5,6,41
Young Orchard #10,0,13,41
Machado,1,12,41
Pass,50,64,41
Emery,0,21,41
Drop to 579,0,1,41
West Andrews,1,29,41
Poland House,0,19,41
New Pembroke #1,4,18,41
Wayland House,0,19,41
Archibald House,0,14,41
Drop to 522,0,1,41
Gregorian Quad B,2,50,41
Everett House,0,5,41
Drop to 106,0,1,41
Drop to 584,0,1,41
Drop to 698,1,1,41
Drop to 417,0,1,41
Barbour Hall Apartments,7,29,41
Hegeman,1,39,41
Drop to 564,0,1,41
Grad Center D,5,19,41
Diman House,8,25,41
Drop to 457,0,1,41
Marcy House,7,11,41
Drop to 471,0,1,41
Drop to 730,1,1,41
Morris Hall,0,4,41
Caswell Hall,0,42,41
Bronson House,0,10,41
Harkness House,4,18,41
East Andrews,2,30,41
Goddard House,7,29,41
New Pembroke #3,0,10,41
Young Orchard #4,0,13,41
Young Orchard #2,0,12,41
Hope College,0,10,41
Drop to 229,0,1,41
Champlin,0,5,41
No Show,16,54,41
Grad Center B,4,20,41
Grad Center C,2,18,41
New Pembroke #4,0,23,41
Metcalf,0,38,41
Drop to 113,0,1,41
Plantations House,1,10,41
Woolley,0,30,41
Drop to 405,0,1,41
Miller,2,3,41
Slater Hall,0,18,41
Sears House,16,33,41
Jameson House,0,11,41
Chapin House,15,30,41
Gregorian Quad A,2,52,41
Drop to 581,0,1,41
Grad Center A,6,18,41
Barbour Hall,10,16,41
111 Brown Street,6,6,41
Mead House,1,13,41
Minden,3,56,41
Olney House,5,6,41
Young Orchard #10,0,13,41
Machado,1,12,41
Pass,50,64,41
Emery,0,21,41
Drop to 579,0,1,41
West Andrews,1,29,41
Poland House,0,19,41
New Pembroke #1,4,18,41
Wayland House,0,19,41
Archibald House,0,14,41
Drop to 522,0,1,41
Gregorian Quad B,2,50,41
Everett House,0,5,41
Drop to 106,0,1,41
Drop to 584,0,1,41
Drop to 698,1,1,41
Drop to 417,0,1,41
Barbour Hall Apartments,7,29,41
Hegeman,1,39,41
Drop to 564,0,1,41
Grad Center D,5,19,41
Diman House,8,25,41
Drop to 457,0,1,41
Marcy House,7,11,41
Drop to 471,0,1,41
Drop to 730,1,1,41
Morris Hall,0,4,41
Caswell Hall,0,42,42
Bronson House,0,10,42
Harkness House,1,18,42
East Andrews,2,30,42
Goddard House,7,29,42
New Pembroke #3,0,10,42
Young Orchard #4,0,13,42
Young Orchard #2,0,12,42
Hope College,0,10,42
Drop to 229,0,1,42
Champlin,0,5,42
No Show,15,54,42
Grad Center B,2,20,42
Grad Center C,2,18,42
New Pembroke #4,0,23,42
Metcalf,0,38,42
Drop to 113,0,1,42
Plantations House,1,10,42
Woolley,0,30,42
Drop to 405,0,1,42
Miller,2,3,42
Slater Hall,0,18,42
Sears House,16,33,42
Jameson House,0,11,42
Chapin House,15,30,42
Gregorian Quad A,0,52,42
Drop to 581,0,1,42
Grad Center A,6,18,42
Barbour Hall,9,16,42
111 Brown Street,6,6,42
Mead House,1,13,42
Minden,2,56,42
Olney House,5,6,42
Young Orchard #10,0,13,42
Machado,1,12,42
Pass,46,64,42
Emery,0,21,42
Drop to 579,0,1,42
West Andrews,0,29,42
Poland House,0,19,42
New Pembroke #1,4,18,42
Wayland House,0,19,42
Archibald House,0,14,42
Drop to 522,0,1,42
Gregorian Quad B,2,50,42
Everett House,0,5,42
Drop to 106,0,1,42
Drop to 584,0,1,42
Drop to 698,1,1,42
Drop to 417,0,1,42
Barbour Hall Apartments,3,29,42
Hegeman,1,39,42
Drop to 564,0,1,42
Grad Center D,4,19,42
Diman House,8,25,42
Drop to 457,0,1,42
Marcy House,7,11,42
Drop to 471,0,1,42
Drop to 730,1,1,42
Morris Hall,0,4,42
Caswell Hall,0,42,43
Bronson House,0,10,43
Harkness House,0,18,43
East Andrews,2,30,43
Goddard House,7,29,43
New Pembroke #3,0,10,43
Young Orchard #4,0,13,43
Young Orchard #2,0,12,43
Hope College,0,10,43
Drop to 229,0,1,43
Champlin,0,5,43
No Show,14,54,43
Grad Center B,2,20,43
Grad Center C,1,18,43
New Pembroke #4,0,23,43
Metcalf,0,38,43
Drop to 113,0,1,43
Plantations House,1,10,43
Woolley,0,30,43
Drop to 405,0,1,43
Miller,2,3,43
Slater Hall,0,18,43
Sears House,16,33,43
Jameson House,0,11,43
Chapin House,15,30,43
Gregorian Quad A,0,52,43
Drop to 581,0,1,43
Grad Center A,5,18,43
Barbour Hall,6,16,43
111 Brown Street,3,6,43
Mead House,1,13,43
Minden,1,56,43
Olney House,5,6,43
Young Orchard #10,0,13,43
Machado,1,12,43
Pass,43,64,43
Emery,0,21,43
Drop to 579,0,1,43
West Andrews,0,29,43
Poland House,0,19,43
New Pembroke #1,4,18,43
Wayland House,0,19,43
Archibald House,0,14,43
Drop to 522,0,1,43
Gregorian Quad B,1,50,43
Everett House,0,5,43
Drop to 106,0,1,43
Drop to 584,0,1,43
Drop to 698,1,1,43
Drop to 417,0,1,43
Barbour Hall Apartments,2,29,43
Hegeman,1,39,43
Drop to 564,0,1,43
Grad Center D,2,19,43
Diman House,7,25,43
Drop to 457,0,1,43
Marcy House,7,11,43
Drop to 471,0,1,43
Drop to 730,1,1,43
Morris Hall,0,4,43
Caswell Hall,0,42,44
Bronson House,0,10,44
Harkness House,0,18,44
East Andrews,2,30,44
Goddard House,5,29,44
New Pembroke #3,0,10,44
Young Orchard #4,0,13,44
Young Orchard #2,0,12,44
Hope College,0,10,44
Drop to 229,0,1,44
Champlin,0,5,44
No Show,14,54,44
Grad Center B,2,20,44
Grad Center C,1,18,44
New Pembroke #4,0,23,44
Metcalf,0,38,44
Drop to 113,0,1,44
Plantations House,1,10,44
Woolley,0,30,44
Drop to 405,0,1,44
Miller,0,3,44
Slater Hall,0,18,44
Sears House,15,33,44
Jameson House,0,11,44
Chapin House,15,30,44
Gregorian Quad A,0,52,44
Drop to 581,0,1,44
Grad Center A,4,18,44
Barbour Hall,4,16,44
111 Brown Street,3,6,44
Mead House,1,13,44
Minden,0,56,44
Olney House,5,6,44
Young Orchard #10,0,13,44
Machado,1,12,44
Pass,37,64,44
Emery,0,21,44
Drop to 579,0,1,44
West Andrews,0,29,44
Poland House,0,19,44
New Pembroke #1,4,18,44
Wayland House,0,19,44
Archibald House,0,14,44
Drop to 522,0,1,44
Gregorian Quad B,1,50,44
Everett House,0,5,44
Drop to 106,0,1,44
Drop to 584,0,1,44
Drop to 698,1,1,44
Drop to 417,0,1,44
Barbour Hall Apartments,0,29,44
Hegeman,1,39,44
Drop to 564,0,1,44
Grad Center D,0,19,44
Diman House,5,25,44
Drop to 457,0,1,44
Marcy House,7,11,44
Drop to 471,0,1,44
Drop to 730,1,1,44
Morris Hall,0,4,44
Caswell Hall,0,42,44
Bronson House,0,10,44
Harkness House,0,18,44
East Andrews,2,30,44
Goddard House,5,29,44
New Pembroke #3,0,10,44
Young Orchard #4,0,13,44
Young Orchard #2,0,12,44
Hope College,0,10,44
Drop to 229,0,1,44
Champlin,0,5,44
No Show,14,54,44
Grad Center B,2,20,44
Grad Center C,1,18,44
New Pembroke #4,0,23,44
Metcalf,0,38,44
Drop to 113,0,1,44
Plantations House,1,10,44
Woolley,0,30,44
Drop to 405,0,1,44
Miller,0,3,44
Slater Hall,0,18,44
Sears House,14,33,44
Jameson House,0,11,44
Chapin House,15,30,44
Gregorian Quad A,0,52,44
Drop to 581,0,1,44
Grad Center A,4,18,44
Barbour Hall,4,16,44
111 Brown Street,3,6,44
Mead House,1,13,44
Minden,0,56,44
Olney House,5,6,44
Young Orchard #10,0,13,44
Machado,1,12,44
Pass,37,64,44
Emery,0,21,44
Drop to 579,0,1,44
West Andrews,0,29,44
Poland House,0,19,44
New Pembroke #1,4,18,44
Wayland House,0,19,44
Archibald House,0,14,44
Drop to 522,0,1,44
Gregorian Quad B,1,50,44
Everett House,0,5,44
Drop to 106,0,1,44
Drop to 584,0,1,44
Drop to 698,1,1,44
Drop to 417,0,1,44
Barbour Hall Apartments,0,29,44
Hegeman,1,39,44
Drop to 564,0,1,44
Grad Center D,0,19,44
Diman House,5,25,44
Drop to 457,0,1,44
Marcy House,7,11,44
Drop to 471,0,1,44
Drop to 730,1,1,44
Morris Hall,0,4,44
Caswell Hall,0,42,45
Bronson House,0,10,45
Harkness House,0,18,45
East Andrews,2,30,45
Goddard House,3,29,45
New Pembroke #3,0,10,45
Young Orchard #4,0,13,45
Young Orchard #2,0,12,45
Hope College,0,10,45
Drop to 229,0,1,45
Champlin,0,5,45
No Show,12,54,45
Grad Center B,1,20,45
Grad Center C,1,18,45
New Pembroke #4,0,23,45
Metcalf,0,38,45
Drop to 113,0,1,45
Plantations House,1,10,45
Woolley,0,30,45
Drop to 405,0,1,45
Miller,0,3,45
Slater Hall,0,18,45
Sears House,11,33,45
Jameson House,0,11,45
Chapin House,13,30,45
Gregorian Quad A,0,52,45
Drop to 581,0,1,45
Grad Center A,3,18,45
Barbour Hall,0,16,45
111 Brown Street,1,6,45
Mead House,1,13,45
Minden,0,56,45
Olney House,4,6,45
Young Orchard #10,0,13,45
Machado,1,12,45
Pass,36,64,45
Emery,0,21,45
Drop to 579,0,1,45
West Andrews,0,29,45
Poland House,0,19,45
New Pembroke #1,4,18,45
Wayland House,0,19,45
Archibald House,0,14,45
Drop to 522,0,1,45
Gregorian Quad B,1,50,45
Everett House,0,5,45
Drop to 106,0,1,45
Drop to 584,0,1,45
Drop to 698,1,1,45
Drop to 417,0,1,45
Barbour Hall Apartments,0,29,45
Hegeman,1,39,45
Drop to 564,0,1,45
Grad Center D,0,19,45
Diman House,1,25,45
Drop to 457,0,1,45
Marcy House,5,11,45
Drop to 471,0,1,45
Drop to 730,1,1,45
Morris Hall,0,4,45
Caswell Hall,0,42,46
Bronson House,0,10,46
Harkness House,0,18,46
East Andrews,1,30,46
Goddard House,3,29,46
New Pembroke #3,0,10,46
Young Orchard #4,0,13,46
Young Orchard #2,0,12,46
Hope College,0,10,46
Drop to 229,0,1,46
Champlin,0,5,46
No Show,12,54,46
Grad Center B,1,20,46
Grad Center C,0,18,46
New Pembroke #4,0,23,46
Metcalf,0,38,46
Drop to 113,0,1,46
Plantations House,0,10,46
Woolley,0,30,46
Drop to 405,0,1,46
Miller,0,3,46
Slater Hall,0,18,46
Sears House,2,33,46
Jameson House,0,11,46
Chapin House,11,30,46
Gregorian Quad A,0,52,46
Drop to 581,0,1,46
Grad Center A,3,18,46
Barbour Hall,0,16,46
111 Brown Street,1,6,46
Mead House,1,13,46
Minden,0,56,46
Olney House,2,6,46
Young Orchard #10,0,13,46
Machado,1,12,46
Pass,34,64,46
Emery,0,21,46
Drop to 579,0,1,46
West Andrews,0,29,46
Poland House,0,19,46
New Pembroke #1,2,18,46
Wayland House,0,19,46
Archibald House,0,14,46
Drop to 522,0,1,46
Gregorian Quad B,0,50,46
Everett House,0,5,46
Drop to 106,0,1,46
Drop to 584,0,1,46
Drop to 698,1,1,46
Drop to 417,0,1,46
Barbour Hall Apartments,0,29,46
Hegeman,0,39,46
Drop to 564,0,1,46
Grad Center D,0,19,46
Diman House,0,25,46
Drop to 457,0,1,46
Marcy House,2,11,46
Drop to 471,0,1,46
Drop to 730,1,1,46
Morris Hall,0,4,46
Caswell Hall,0,42,47
Bronson House,0,10,47
Harkness House,0,18,47
East Andrews,1,30,47
Goddard House,2,29,47
New Pembroke #3,0,10,47
Young Orchard #4,0,13,47
Young Orchard #2,0,12,47
Hope College,0,10,47
Drop to 229,0,1,47
Champlin,0,5,47
No Show,12,54,47
Grad Center B,0,20,47
Grad Center C,0,18,47
New Pembroke #4,0,23,47
Metcalf,0,38,47
Drop to 113,0,1,47
Plantations House,0,10,47
Woolley,0,30,47
Drop to 405,0,1,47
Miller,0,3,47
Slater Hall,0,18,47
Sears House,0,33,47
Jameson House,0,11,47
Chapin House,8,30,47
Gregorian Quad A,0,52,47
Drop to 581,0,1,47
Grad Center A,0,18,47
Barbour Hall,0,16,47
111 Brown Street,0,6,47
Mead House,1,13,47
Minden,0,56,47
Olney House,0,6,47
Young Orchard #10,0,13,47
Machado,1,12,47
Pass,27,64,47
Emery,0,21,47
Drop to 579,0,1,47
West Andrews,0,29,47
Poland House,0,19,47
New Pembroke #1,2,18,47
Wayland House,0,19,47
Archibald House,0,14,47
Drop to 522,0,1,47
Gregorian Quad B,0,50,47
Everett House,0,5,47
Drop to 106,0,1,47
Drop to 584,0,1,47
Drop to 698,0,1,47
Drop to 417,0,1,47
Barbour Hall Apartments,0,29,47
