res_hall,remaining,total,num_picks
Drop to 649,1,1,39
Minden,8,49,39
Bronson House,0,7,39
Mead House,0,10,39
Archibald House,0,12,39
Drop to 280,0,1,39
Emery,0,17,39
Gregorian Quad A,0,52,39
Drop to 494,0,1,39
Drop to 536,0,1,39
Drop to 351,0,1,39
West Andrews,1,28,39
Poland House,0,19,39
New Pembroke #1,5,18,39
Wayland House,0,18,39
Drop to 162,0,1,39
Drop to 354,0,1,39
Gregorian Quad B,0,53,39
Everett House,1,5,39
Miller,1,20,39
Barbour Hall Apartments,1,25,39
Drop to 276,0,2,39
Drop to 108,0,1,39
Drop to 670,0,1,39
Drop to 396,0,1,39
Drop to 633,0,1,39
Grad Center D,5,18,39
Diman House,4,29,39
East Andrews,2,29,39
Pass,68,83,39
Machado,1,5,39
Drop to 591,0,1,39
Drop to 459,0,1,39
Caswell Hall,0,43,40
Olney House,6,9,40
Harkness House,0,17,40
Marcy House,6,11,40
Hegeman,0,42,40
Goddard House,5,30,40
Morriss Hall,0,3,40
Young Orchard #4,0,12,40
Drop to 529,0,1,40
Young Orchard #2,0,13,40
Hope College,0,11,40
Drop to 523,0,1,40
New Pembroke #3,0,10,40
New Pembroke #2,2,11,40
Champlin,0,4,40
No Show,17,59,40
Woolley,0,30,40
Grad Center C,2,19,40
Drop to 508,0,1,40
New Pembroke #4,0,21,40
Drop to 159,0,1,40
Metcalf,0,33,40
Drop to 463,0,3,40
Plantations House,1,10,40
Grad Center B,3,19,40
Drop to 171,0,1,40
Slater Hall,0,23,40
Sears House,13,24,40
Jameson House,3,8,40
Chapin House,10,20,40
Drop to 603,0,1,40
Young Orchard #10,0,13,40
Grad Center A,1,17,40
Barbour Hall,5,16,40
111 Brown Street,2,6,40
Drop to 649,1,1,40
Minden,4,49,40
Bronson House,0,7,40
Mead House,0,10,40
Archibald House,0,12,40
Drop to 280,0,1,40
Emery,0,17,40
Gregorian Quad A,0,52,40
Drop to 494,0,1,40
Drop to 536,0,1,40
Drop to 351,0,1,40
West Andrews,1,28,40
Poland House,0,19,40
New Pembroke #1,5,18,40
Wayland House,0,18,40
Drop to 162,0,1,40
Drop to 354,0,1,40
Gregorian Quad B,0,53,40
Everett House,1,5,40
Miller,1,20,40
Barbour Hall Apartments,0,25,40
Drop to 276,0,2,40
Drop to 108,0,1,40
Drop to 670,0,1,40
Drop to 396,0,1,40
Drop to 633,0,1,40
Grad Center D,3,18,40
Diman House,4,29,40
East Andrews,2,29,40
Pass,68,83,40
Machado,1,5,40
Drop to 591,0,1,40
Drop to 459,0,1,40
Caswell Hall,0,43,41
Olney House,4,9,41
Harkness House,0,17,41
Marcy House,6,11,41
Hegeman,0,42,41
Goddard House,5,30,41
Morriss Hall,0,3,41
Young Orchard #4,0,12,41
Drop to 529,0,1,41
Young Orchard #2,0,13,41
Hope College,0,11,41
Drop to 523,0,1,41
New Pembroke #3,0,10,41
New Pembroke #2,1,11,41
Champlin,0,4,41
No Show,17,59,41
Woolley,0,30,41
Grad Center C,1,19,41
Drop to 508,0,1,41
New Pembroke #4,0,21,41
Drop to 159,0,1,41
Metcalf,0,33,41
Drop to 463,0,3,41
Plantations House,1,10,41
Grad Center B,0,19,41
Drop to 171,0,1,41
Slater Hall,0,23,41
Sears House,10,24,41
Jameson House,3,8,41
Chapin House,9,20,41
Drop to 603,0,1,41
Young Orchard #10,0,13,41
Grad Center A,0,17,41
Barbour Hall,4,16,41
111 Brown Street,2,6,41
Drop to 649,1,1,41
Minden,3,49,41
Bronson House,0,7,41
Mead House,0,10,41
Archibald House,0,12,41
Drop to 280,0,1,41
Emery,0,17,41
Gregorian Quad A,0,52,41
Drop to 494,0,1,41
Drop to 536,0,1,41
Drop to 351,0,1,41
West Andrews,1,28,41
Poland House,0,19,41
New Pembroke #1,5,18,41
Wayland House,0,18,41
Drop to 162,0,1,41
Drop to 354,0,1,41
Gregorian Quad B,0,53,41
Everett House,1,5,41
Miller,1,20,41
Barbour Hall Apartments,0,25,41
Drop to 276,0,2,41
Drop to 108,0,1,41
Drop to 670,0,1,41
Drop to 396,0,1,41
Drop to 633,0,1,41
Grad Center D,0,18,41
Diman House,3,29,41
East Andrews,2,29,41
Pass,65,83,41
Machado,1,5,41
Drop to 591,0,1,41
Drop to 459,0,1,41
Caswell Hall,0,43,42
Olney House,2,9,42
Harkness House,0,17,42
Marcy House,2,11,42
Hegeman,0,42,42
Goddard House,3,30,42
Morriss Hall,0,3,42
Young Orchard #4,0,12,42
Drop to 529,0,1,42
Young Orchard #2,0,13,42
Hope College,0,11,42
Drop to 523,0,1,42
New Pembroke #3,0,10,42
New Pembroke #2,1,11,42
Champlin,0,4,42
No Show,17,59,42
Woolley,0,30,42
Grad Center C,0,19,42
Drop to 508,0,1,42
New Pembroke #4,0,21,42
Drop to 159,0,1,42
Metcalf,0,33,42
Drop to 463,0,3,42
Plantations House,0,10,42
Grad Center B,0,19,42
Drop to 171,0,1,42
Slater Hall,0,23,42
Sears House,5,24,42
Jameson House,3,8,42
Chapin House,8,20,42
Drop to 603,0,1,42
Young Orchard #10,0,13,42
Grad Center A,0,17,42
Barbour Hall,4,16,42
111 Brown Street,0,6,42
Drop to 649,1,1,42
Minden,0,49,42
Bronson House,0,7,42
Mead House,0,10,42
Archibald House,0,12,42
Drop to 280,0,1,42
Emery,0,17,42
Gregorian Quad A,0,52,42
Drop to 494,0,1,42
Drop to 536,0,1,42
Drop to 351,0,1,42
West Andrews,1,28,42
Poland House,0,19,42
New Pembroke #1,1,18,42
Wayland House,0,18,42
Drop to 162,0,1,42
Drop to 354,0,1,42
Gregorian Quad B,0,53,42
Everett House,1,5,42
Miller,0,20,42
Barbour Hall Apartments,0,25,42
Drop to 276,0,2,42
Drop to 108,0,1,42
Drop to 670,0,1,42
Drop to 396,0,1,42
Drop to 633,0,1,42
Grad Center D,0,18,42
Diman House,3,29,42
East Andrews,2,29,42
Pass,61,83,42
Machado,1,5,42
Drop to 591,0,1,42
Drop to 459,0,1,42
Caswell Hall,0,43,42
Olney House,2,9,42
Harkness House,0,17,42
Marcy House,2,11,42
Hegeman,0,42,42
Goddard House,3,30,42
Morriss Hall,0,3,42
Young Orchard #4,0,12,42
Drop to 529,0,1,42
Young Orchard #2,0,13,42
Hope College,0,11,42
Drop to 523,0,1,42
New Pembroke #3,0,10,42
New Pembroke #2,1,11,42
Champlin,0,4,42
No Show,17,59,42
Woolley,0,30,42
Grad Center C,0,19,42
Drop to 508,0,1,42
New Pembroke #4,0,21,42
Drop to 159,0,1,42
Metcalf,0,33,42
Drop to 463,0,3,42
Plantations House,0,10,42
Grad Center B,0,19,42
Drop to 171,0,1,42
Slater Hall,0,23,42
Sears House,4,24,42
Jameson House,3,8,42
Chapin House,8,20,42
Drop to 603,0,1,42
Young Orchard #10,0,13,42
Grad Center A,0,17,42
Barbour Hall,4,16,42
111 Brown Street,0,6,42
Drop to 649,1,1,42
Minden,0,49,42
Bronson House,0,7,42
Mead House,0,10,42
Archibald House,0,12,42
Drop to 280,0,1,42
Emery,0,17,42
Gregorian Quad A,0,52,42
Drop to 494,0,1,42
Drop to 536,0,1,42
Drop to 351,0,1,42
West Andrews,1,28,42
Poland House,0,19,42
New Pembroke #1,1,18,42
Wayland House,0,18,42
Drop to 162,0,1,42
Drop to 354,0,1,42
Gregorian Quad B,0,53,42
Everett House,1,5,42
Miller,0,20,42
Barbour Hall Apartments,0,25,42
Drop to 276,0,2,42
Drop to 108,0,1,42
Drop to 670,0,1,42
Drop to 396,0,1,42
Drop to 633,0,1,42
Grad Center D,0,18,42
Diman House,3,29,42
East Andrews,2,29,42
Pass,61,83,42
Machado,1,5,42
Drop to 591,0,1,42
Drop to 459,0,1,42
Caswell Hall,0,43,42
Olney House,2,9,42
Harkness House,0,17,42
Marcy House,2,11,42
Hegeman,0,42,42
Goddard House,3,30,42
Morriss Hall,0,3,42
Young Orchard #4,0,12,42
Drop to 529,0,1,42
Young Orchard #2,0,13,42
Hope College,0,11,42
Drop to 523,0,1,42
New Pembroke #3,0,10,42
New Pembroke #2,1,11,42
Champlin,0,4,42
No Show,17,59,42
Woolley,0,30,42
Grad Center C,0,19,42
Drop to 508,0,1,42
New Pembroke #4,0,21,42
Drop to 159,0,1,42
Metcalf,0,33,42
Drop to 463,0,3,42
Plantations House,0,10,42
Grad Center B,0,19,42
Drop to 171,0,1,42
Slater Hall,0,23,42
Sears House,3,24,42
Jameson House,3,8,42
Chapin House,8,20,42
Drop to 603,0,1,42
Young Orchard #10,0,13,42
Grad Center A,0,17,42
Barbour Hall,4,16,42
111 Brown Street,0,6,42
Drop to 649,1,1,42
Minden,0,49,42
Bronson House,0,7,42
Mead House,0,10,42
Archibald House,0,12,42
Drop to 280,0,1,42
Emery,0,17,42
Gregorian Quad A,0,52,42
Drop to 494,0,1,42
Drop to 536,0,1,42
Drop to 351,0,1,42
West Andrews,1,28,42
Poland House,0,19,42
New Pembroke #1,1,18,42
Wayland House,0,18,42
Drop to 162,0,1,42
Drop to 354,0,1,42
Gregorian Quad B,0,53,42
Everett House,1,5,42
Miller,0,20,42
Barbour Hall Apartments,0,25,42
Drop to 276,0,2,42
Drop to 108,0,1,42
Drop to 670,0,1,42
Drop to 396,0,1,42
Drop to 633,0,1,42
Grad Center D,0,18,42
Diman House,3,29,42
East Andrews,2,29,42
Pass,61,83,42
Machado,1,5,42
Drop to 591,0,1,42
Drop to 459,0,1,42
Caswell Hall,0,43,43
Olney House,0,9,43
Harkness House,0,17,43
Marcy House,0,11,43
Hegeman,0,42,43
Goddard House,0,30,43
Morriss Hall,0,3,43
Young Orchard #4,0,12,43
Drop to 529,0,1,43
Young Orchard #2,0,13,43
Hope College,0,11,43
Drop to 523,0,1,43
New Pembroke #3,0,10,43
New Pembroke #2,0,11,43
Champlin,0,4,43
No Show,17,59,43
Woolley,0,30,43
Grad Center C,0,19,43
Drop to 508,0,1,43
New Pembroke #4,0,21,43
Drop to 159,0,1,43
Metcalf,0,33,43
Drop to 463,0,3,43
Plantations House,0,10,43
Grad Center B,0,19,43
Drop to 171,0,1,43
Slater Hall,0,23,43
Sears House,1,24,43
Jameson House,2,8,43
Chapin House,2,20,43
Drop to 603,0,1,43
Young Orchard #10,0,13,43
Grad Center A,0,17,43
Barbour Hall,1,16,43
111 Brown Street,0,6,43
Drop to 649,0,1,43
Minden,0,49,43
Bronson House,0,7,43
Mead House,0,10,43
Archibald House,0,12,43
Drop to 280,0,1,43
Emery,0,17,43
Gregorian Quad A,0,52,43
Drop to 494,0,1,43
Drop to 536,0,1,43
Drop to 351,0,1,43
West Andrews,1,28,43
Poland House,0,19,43
New Pembroke #1,0,18,43
Wayland House,0,18,43
Drop to 162,0,1,43
Drop to 354,0,1,43
Gregorian Quad B,0,53,43
Everett House,1,5,43
Miller,0,20,43
Barbour Hall Apartments,0,25,43
Drop to 276,0,2,43
Drop to 108,0,1,43
Drop to 670,0,1,43
Drop to 396,0,1,43
Drop to 633,0,1,43
Grad Center D,0,18,43
Diman House,0,29,43
East Andrews,2,29,43
Pass,59,83,43
Machado,0,5,43
Drop to 591,0,1,43
Drop to 459,0,1,43
Caswell Hall,0,43,44
Olney House,0,9,44
Harkness House,0,17,44
Marcy House,0,11,44
Hegeman,0,42,44
Goddard House,0,30,44
Morriss Hall,0,3,44
Young Orchard #4,0,12,44
Drop to 529,0,1,44
Young Orchard #2,0,13,44
Hope College,0,11,44
Drop to 523,0,1,44
New Pembroke #3,0,10,44
New Pembroke #2,0,11,44
Champlin,0,4,44
No Show,16,59,44
Woolley,0,30,44
Grad Center C,0,19,44
Drop to 508,0,1,44
New Pembroke #4,0,21,44
Drop to 159,0,1,44
Metcalf,0,33,44
Drop to 463,0,3,44
Plantations House,0,10,44
Grad Center B,0,19,44
Drop to 171,0,1,44
Slater Hall,0,23,44
Sears House,0,24,44
Jameson House,2,8,44
Chapin House,0,20,44
Drop to 603,0,1,44
Young Orchard #10,0,13,44
Grad Center A,0,17,44
Barbour Hall,1,16,44
111 Brown Street,0,6,44
Drop to 649,0,1,44
Minden,0,49,44
Bronson House,0,7,44
Mead House,0,10,44
Archibald House,0,12,44
Drop to 280,0,1,44
Emery,0,17,44
Gregorian Quad A,0,52,44
Drop to 494,0,1,44
Drop to 536,0,1,44
Drop to 351,0,1,44
West Andrews,0,28,44
Poland House,0,19,44
New Pembroke #1,0,18,44
Wayland House,0,18,44
Drop to 162,0,1,44
Drop to 354,0,1,44
Gregorian Quad B,0,53,44
Everett House,1,5,44
Miller,0,20,44
Barbour Hall Apartments,0,25,44
Drop to 276,0,2,44
Drop to 108,0,1,44
Drop to 670,0,1,44
Drop to 396,0,1,44
Drop to 633,0,1,44
Grad Center D,0,18,44
Diman House,0,29,44
East Andrews,1,29,44
Pass,47,83,44
Machado,0,5,44
Drop to 591,0,1,44
Drop to 459,0,1,44
Caswell Hall,0,43,45
Olney House,0,9,45
Harkness House,0,17,45
Marcy House,0,11,45
Hegeman,0,42,45
Goddard House,0,30,45
Morriss Hall,0,3,45
Young Orchard #4,0,12,45
Drop to 529,0,1,45
Young Orchard #2,0,13,45
Hope College,0,11,45
Drop to 523,0,1,45
New Pembroke #3,0,10,45
New Pembroke #2,0,11,45
Champlin,0,4,45
No Show,13,59,45
Woolley,0,30,45
Grad Center C,0,19,45
Drop to 508,0,1,45
New Pembroke #4,0,21,45
Drop to 159,0,1,45
Metcalf,0,33,45
Drop to 463,0,3,45
Plantations House,0,10,45
Grad Center B,0,19,45
Drop to 171,0,1,45
Slater Hall,0,23,45
Sears House,0,24,45
Jameson House,0,8,45
Chapin House,0,20,45
Drop to 603,0,1,45
Young Orchard #10,0,13,45
Grad Center A,0,17,45
Barbour Hall,1,16,45
111 Brown Street,0,6,45
Drop to 649,0,1,45
Minden,0,49,45
Bronson House,0,7,45
Mead House,0,10,45
Archibald House,0,12,45
Drop to 280,0,1,45
Emery,0,17,45
Gregorian Quad A,0,52,45
Drop to 494,0,1,45
Drop to 536,0,1,45
Drop to 351,0,1,45
West Andrews,0,28,45
Poland House,0,19,45
New Pembroke #1,0,18,45
Wayland House,0,18,45
Drop to 162,0,1,45
Drop to 354,0,1,45
Gregorian Quad B,0,53,45
Everett House,1,5,45
Miller,0,20,45
Barbour Hall Apartments,0,25,45
Drop to 276,0,2,45
Drop to 108,0,1,45
Drop to 670,0,1,45
Drop to 396,0,1,45
Drop to 633,0,1,45
Grad Center D,0,18,45
Diman House,0,29,45
East Andrews,0,29,45
Pass,37,83,45
Machado,0,5,45
Drop to 591,0,1,45
Drop to 459,0,1,45
Caswell Hall,0,43,46
Olney House,0,9,46
Harkness House,0,17,46
Marcy House,0,11,46
Hegeman,0,42,46
Goddard House,0,30,46
Morriss Hall,0,3,46
Young Orchard #4,0,12,46
Drop to 529,0,1,46
Young Orchard #2,0,13,46
Hope College,0,11,46
Drop to 523,0,1,46
New Pembroke #3,0,10,46
New Pembroke #2,0,11,46
Champlin,0,4,46
No Show,11,59,46
Woolley,0,30,46
Grad Center C,0,19,46
Drop to 508,0,1,46
New Pembroke #4,0,21,46
Drop to 159,0,1,46
Metcalf,0,33,46
Drop to 463,0,3,46
Plantations House,0,10,46
Grad Center B,0,19,46
Drop to 171,0,1,46
Slater Hall,0,23,46
Sears House,0,24,46
Jameson House,0,8,46
Chapin House,0,20,46
Drop to 603,0,1,46
Young Orchard #10,0,13,46
Grad Center A,0,17,46
Barbour Hall,1,16,46
111 Brown Street,0,6,46
Drop to 649,0,1,46
Minden,0,49,46
Bronson House,0,7,46
Mead House,0,10,46
Archibald House,0,12,46
Drop to 280,0,1,46
Emery,0,17,46
Gregorian Quad A,0,52,46
Drop to 494,0,1,46
Drop to 536,0,1,46
Drop to 351,0,1,46
West Andrews,0,28,46
Poland House,0,19,46
New Pembroke #1,0,18,46
Wayland House,0,18,46
Drop to 162,0,1,46
Drop to 354,0,1,46
Gregorian Quad B,0,53,46
Everett House,0,5,46
Miller,0,20,46
Barbour Hall Apartments,0,25,46
Drop to 276,0,2,46
Drop to 108,0,1,46
Drop to 670,0,1,46
Drop to 396,0,1,46
Drop to 633,0,1,46
Grad Center D,0,18,46
Diman House,0,29,46
East Andrews,0,29,46
Pass,25,83,46
Machado,0,5,46
Drop to 591,0,1,46
Drop to 459,0,1,46
Caswell Hall,0,43,47
Olney House,0,9,47
Harkness House,0,17,47
Marcy House,0,11,47
Hegeman,0,42,47
Goddard House,0,30,47
Morriss Hall,0,3,47
Young Orchard #4,0,12,47
Drop to 529,0,1,47
Young Orchard #2,0,13,47
Hope College,0,11,47
Drop to 523,0,1,47
New Pembroke #3,0,10,47
New Pembroke #2,0,11,47
Champlin,0,4,47
No Show,9,59,47
Woolley,0,30,47
Grad Center C,0,19,47
Drop to 508,0,1,47
New Pembroke #4,0,21,47
Drop to 159,0,1,47
Metcalf,0,33,47
Drop to 463,0,3,47
Plantations House,0,10,47
Grad Center B,0,19,47
Drop to 171,0,1,47
Slater Hall,0,23,47
Sears House,0,24,47
Jameson House,0,8,47
Chapin House,0,20,47
Drop to 603,0,1,47
Young Orchard #10,0,13,47
Grad Center A,0,17,47
Barbour Hall,1,16,47
111 Brown Street,0,6,47
Drop to 649,0,1,47
Minden,0,49,47
Bronson House,0,7,47
Mead House,0,10,47
Archibald House,0,12,47
Drop to 280,0,1,47
Emery,0,17,47
Gregorian Quad A,0,52,47
Drop to 494,0,1,47
Drop to 536,0,1,47
Drop to 351,0,1,47
West Andrews,0,28,47
Poland House,0,19,47
New Pembroke #1,0,18,47
Wayland House,0,18,47
Drop to 162,0,1,47
Drop to 354,0,1,47
Gregorian Quad B,0,53,47
Everett House,0,5,47
Miller,0,20,47
Barbour Hall Apartments,0,25,47
Drop to 276,0,2,47
Drop to 108,0,1,47
Drop to 670,0,1,47
Drop to 396,0,1,47
Drop to 633,0,1,47
Grad Center D,0,18,47
Diman House,0,29,47
East Andrews,0,29,47
Pass,12,83,47
Machado,0,5,47
Drop to 591,0,1,47
Drop to 459,0,1,47
Caswell Hall,0,43,48
Olney House,0,9,48
Harkness House,0,17,48
Marcy House,0,11,48
Hegeman,0,42,48
Goddard House,0,30,48
Morriss Hall,0,3,48
Young Orchard #4,0,12,48
Drop to 529,0,1,48
Young Orchard #2,0,13,48
Hope College,0,11,48
Drop to 523,0,1,48
New Pembroke #3,0,10,48
New Pembroke #2,0,11,48
Champlin,0,4,48
No Show,5,59,48
Woolley,0,30,48
Grad Center C,0,19,48
Drop to 508,0,1,48
New Pembroke #4,0,21,48
Drop to 159,0,1,48
Metcalf,0,33,48
Drop to 463,0,3,48
Plantations House,0,10,48
Grad Center B,0,19,48
Drop to 171,0,1,48
Slater Hall,0,23,48
Sears House,0,24,48
Jameson House,0,8,48
Chapin House,0,20,48
Drop to 603,0,1,48
Young Orchard #10,0,13,48
Grad Center A,0,17,48
Barbour Hall,0,16,48
111 Brown Street,0,6,48
Drop to 649,0,1,48
Minden,0,49,48
Bronson House,0,7,48
Mead House,0,10,48
Archibald House,0,12,48
Drop to 280,0,1,48
Emery,0,17,48
Gregorian Quad A,0,52,48
Drop to 494,0,1,48
Drop to 536,0,1,48
Drop to 351,0,1,48
West Andrews,0,28,48
Poland House,0,19,48
New Pembroke #1,0,18,48
Wayland House,0,18,48
Drop to 162,0,1,48
Drop to 354,0,1,48
Gregorian Quad B,0,53,48
Everett House,0,5,48
Miller,0,20,48
Barbour Hall Apartments,0,25,48
Drop to 276,0,2,48
Drop to 108,0,1,48
Drop to 670,0,1,48
Drop to 396,0,1,48
Drop to 633,0,1,48
Grad Center D,0,18,48
Diman House,0,29,48
East Andrews,0,29,48
Pass,2,83,48
Machado,0,5,48
Drop to 591,0,1,48
Drop to 459,0,1,48
