res_hall,remaining,total,num_picks
Sears House,12,14,42
Diman House,10,13,42
Drop to 533,0,1,42
Drop to 454,0,1,42
Marcy House,13,18,42
Drop to 473,0,1,42
Hope College,13,38,42
Caswell Hall,0,46,43
Harkness House,12,14,43
Drop to 22,0,1,43
Hegeman,0,31,43
Drop to 316,0,1,43
Perkins Hall,67,67,43
Goddard House,12,22,43
Young Orchard #4,0,12,43
Young Orchard #2,0,11,43
Drop to 329,0,1,43
New Pembroke #3,29,36,43
New Pembroke #2,0,16,43
Grad Center D,0,108,43
No Show,7,95,43
Grad Center B,0,18,43
Drop to 134,0,1,43
New Pembroke #4,43,49,43
Drop to 97,0,1,43
Drop to 178,0,1,43
Drop to 295,0,1,43
Drop to 508,0,1,43
Drop to 509,0,1,43
Drop to 157,0,1,43
Drop to 121,0,1,43
Slater Hall,0,21,43
Drop to 702,0,1,43
Drop to 421,0,1,43
Chapin House,6,6,43
Gregorian Quad A,0,76,43
Drop to 462,0,1,43
Gregorian Quad B,0,53,43
Barbour Hall,7,16,43
111 Brown Street,0,6,43
Grad center A,0,83,43
Olney House,12,16,43
Young Orchard #10,0,12,43
Fake Building,8,19,43
Littlefield Hall,0,16,43
Machado House,7,11,43
Pass,16,49,43
Drop to 370,0,1,43
Drop to 720,0,1,43
Drop to 312,0,1,43
Drop to 493,0,1,43
Drop to 491,0,1,43
Drop to 217,0,1,43
New Pembroke #1,0,14,43
Wayland House,9,19,43
Drop to 162,0,1,43
Drop to 741,1,1,43
Drop to 459,0,2,43
Drop to 164,0,1,43
Drop to 515,0,1,43
Drop to 257,0,1,43
Barbour Hall Apartments,18,29,43
Minden,4,57,43
Grad Center C,0,15,43
Drop to 483,0,1,43
Plantations House,4,9,43
315 Thayer,0,13,43
Sears House,12,14,43
Diman House,8,13,43
Drop to 533,0,1,43
Drop to 454,0,1,43
Marcy House,13,18,43
Drop to 473,0,1,43
Hope College,0,38,43
Caswell Hall,0,46,43
Harkness House,12,14,43
Drop to 22,0,1,43
Hegeman,0,31,43
Drop to 316,0,1,43
Perkins Hall,67,67,43
Goddard House,12,22,43
Young Orchard #4,0,12,43
Young Orchard #2,0,11,43
Drop to 329,0,1,43
New Pembroke #3,29,36,43
New Pembroke #2,0,16,43
Grad Center D,0,108,43
No Show,7,95,43
Grad Center B,0,18,43
Drop to 134,0,1,43
New Pembroke #4,43,49,43
Drop to 97,0,1,43
Drop to 178,0,1,43
Drop to 295,0,1,43
Drop to 508,0,1,43
Drop to 509,0,1,43
Drop to 157,0,1,43
Drop to 121,0,1,43
Slater Hall,0,21,43
Drop to 702,0,1,43
Drop to 421,0,1,43
Chapin House,6,6,43
Gregorian Quad A,0,76,43
Drop to 462,0,1,43
Gregorian Quad B,0,53,43
Barbour Hall,7,16,43
111 Brown Street,0,6,43
Grad center A,0,83,43
Olney House,12,16,43
Young Orchard #10,0,12,43
Fake Building,8,19,43
Littlefield Hall,0,16,43
Machado House,7,11,43
Pass,16,49,43
Drop to 370,0,1,43
Drop to 720,0,1,43
Drop to 312,0,1,43
Drop to 493,0,1,43
Drop to 491,0,1,43
Drop to 217,0,1,43
New Pembroke #1,0,14,43
Wayland House,8,19,43
Drop to 162,0,1,43
Drop to 741,1,1,43
Drop to 459,0,2,43
Drop to 164,0,1,43
Drop to 515,0,1,43
Drop to 257,0,1,43
Barbour Hall Apartments,18,29,43
Minden,4,57,43
Grad Center C,0,15,43
Drop to 483,0,1,43
Plantations House,4,9,43
315 Thayer,0,13,43
Sears House,12,14,43
Diman House,8,13,43
Drop to 533,0,1,43
Drop to 454,0,1,43
Marcy House,13,18,43
Drop to 473,0,1,43
Hope College,0,38,43
Caswell Hall,0,46,43
Harkness House,12,14,43
Drop to 22,0,1,43
Hegeman,0,31,43
Drop to 316,0,1,43
Perkins Hall,67,67,43
Goddard House,12,22,43
Young Orchard #4,0,12,43
Young Orchard #2,0,11,43
Drop to 329,0,1,43
New Pembroke #3,29,36,43
New Pembroke #2,0,16,43
Grad Center D,0,108,43
No Show,7,95,43
Grad Center B,0,18,43
Drop to 134,0,1,43
New Pembroke #4,43,49,43
Drop to 97,0,1,43
Drop to 178,0,1,43
Drop to 295,0,1,43
Drop to 508,0,1,43
Drop to 509,0,1,43
Drop to 157,0,1,43
Drop to 121,0,1,43
Slater Hall,0,21,43
Drop to 702,0,1,43
Drop to 421,0,1,43
Chapin House,6,6,43
Gregorian Quad A,0,76,43
Drop to 462,0,1,43
Gregorian Quad B,0,53,43
Barbour Hall,7,16,43
111 Brown Street,0,6,43
Grad center A,0,83,43
Olney House,12,16,43
Young Orchard #10,0,12,43
Fake Building,8,19,43
Littlefield Hall,0,16,43
Machado House,7,11,43
Pass,16,49,43
Drop to 370,0,1,43
Drop to 720,0,1,43
Drop to 312,0,1,43
Drop to 493,0,1,43
Drop to 491,0,1,43
Drop to 217,0,1,43
New Pembroke #1,0,14,43
Wayland House,7,19,43
Drop to 162,0,1,43
Drop to 741,1,1,43
Drop to 459,0,2,43
Drop to 164,0,1,43
Drop to 515,0,1,43
Drop to 257,0,1,43
Barbour Hall Apartments,18,29,43
Minden,4,57,43
Grad Center C,0,15,43
Drop to 483,0,1,43
Plantations House,4,9,43
315 Thayer,0,13,43
Sears House,12,14,43
Diman House,8,13,43
Drop to 533,0,1,43
Drop to 454,0,1,43
Marcy House,13,18,43
Drop to 473,0,1,43
Hope College,0,38,43
Caswell Hall,0,46,43
Harkness House,12,14,43
Drop to 22,0,1,43
Hegeman,0,31,43
Drop to 316,0,1,43
Perkins Hall,67,67,43
Goddard House,12,22,43
Young Orchard #4,0,12,43
Young Orchard #2,0,11,43
Drop to 329,0,1,43
New Pembroke #3,29,36,43
New Pembroke #2,0,16,43
Grad Center D,0,108,43
No Show,7,95,43
Grad Center B,0,18,43
Drop to 134,0,1,43
New Pembroke #4,43,49,43
Drop to 97,0,1,43
Drop to 178,0,1,43
Drop to 295,0,1,43
Drop to 508,0,1,43
Drop to 509,0,1,43
Drop to 157,0,1,43
Drop to 121,0,1,43
Slater Hall,0,21,43
Drop to 702,0,1,43
Drop to 421,0,1,43
Chapin House,6,6,43
Gregorian Quad A,0,76,43
Drop to 462,0,1,43
Gregorian Quad B,0,53,43
Barbour Hall,7,16,43
111 Brown Street,0,6,43
Grad center A,0,83,43
Olney House,12,16,43
Young Orchard #10,0,12,43
Fake Building,8,19,43
Littlefield Hall,0,16,43
Machado House,7,11,43
Pass,16,49,43
Drop to 370,0,1,43
Drop to 720,0,1,43
Drop to 312,0,1,43
Drop to 493,0,1,43
Drop to 491,0,1,43
Drop to 217,0,1,43
New Pembroke #1,0,14,43
Wayland House,6,19,43
Drop to 162,0,1,43
Drop to 741,1,1,43
Drop to 459,0,2,43
Drop to 164,0,1,43
Drop to 515,0,1,43
Drop to 257,0,1,43
Barbour Hall Apartments,18,29,43
Minden,4,57,43
Grad Center C,0,15,43
Drop to 483,0,1,43
Plantations House,4,9,43
315 Thayer,0,13,43
Sears House,12,14,43
Diman House,8,13,43
Drop to 533,0,1,43
Drop to 454,0,1,43
Marcy House,13,18,43
Drop to 473,0,1,43
Hope College,0,38,43
Caswell Hall,0,46,44
Harkness House,11,14,44
Drop to 22,0,1,44
Hegeman,0,31,44
Drop to 316,0,1,44
Perkins Hall,66,67,44
Goddard House,12,22,44
Young Orchard #4,0,12,44
Young Orchard #2,0,11,44
Drop to 329,0,1,44
New Pembroke #3,28,36,44
New Pembroke #2,0,16,44
Grad Center D,0,108,44
No Show,7,95,44
Grad Center B,0,18,44
Drop to 134,0,1,44
New Pembroke #4,40,49,44
Drop to 97,0,1,44
Drop to 178,0,1,44
Drop to 295,0,1,44
Drop to 508,0,1,44
Drop to 509,0,1,44
Drop to 157,0,1,44
Drop to 121,0,1,44
Slater Hall,0,21,44
Drop to 702,0,1,44
Drop to 421,0,1,44
Chapin House,5,6,44
Gregorian Quad A,0,76,44
Drop to 462,0,1,44
Gregorian Quad B,0,53,44
Barbour Hall,4,16,44
111 Brown Street,0,6,44
Grad center A,0,83,44
Olney House,11,16,44
Young Orchard #10,0,12,44
Fake Building,8,19,44
Littlefield Hall,0,16,44
Machado House,7,11,44
Pass,16,49,44
Drop to 370,0,1,44
Drop to 720,0,1,44
Drop to 312,0,1,44
Drop to 493,0,1,44
Drop to 491,0,1,44
Drop to 217,0,1,44
New Pembroke #1,0,14,44
Wayland House,0,19,44
Drop to 162,0,1,44
Drop to 741,1,1,44
Drop to 459,0,2,44
Drop to 164,0,1,44
Drop to 515,0,1,44
Drop to 257,0,1,44
Barbour Hall Apartments,15,29,44
Minden,2,57,44
Grad Center C,0,15,44
Drop to 483,0,1,44
Plantations House,2,9,44
315 Thayer,0,13,44
Sears House,8,14,44
Diman House,5,13,44
Drop to 533,0,1,44
Drop to 454,0,1,44
Marcy House,13,18,44
Drop to 473,0,1,44
Hope College,0,38,44
Caswell Hall,0,46,44
Harkness House,11,14,44
Drop to 22,0,1,44
Hegeman,0,31,44
Drop to 316,0,1,44
Perkins Hall,66,67,44
Goddard House,12,22,44
Young Orchard #4,0,12,44
Young Orchard #2,0,11,44
Drop to 329,0,1,44
New Pembroke #3,28,36,44
New Pembroke #2,0,16,44
Grad Center D,0,108,44
No Show,7,95,44
Grad Center B,0,18,44
Drop to 134,0,1,44
New Pembroke #4,40,49,44
Drop to 97,0,1,44
Drop to 178,0,1,44
Drop to 295,0,1,44
Drop to 508,0,1,44
Drop to 509,0,1,44
Drop to 157,0,1,44
Drop to 121,0,1,44
Slater Hall,0,21,44
Drop to 702,0,1,44
Drop to 421,0,1,44
Chapin House,5,6,44
Gregorian Quad A,0,76,44
Drop to 462,0,1,44
Gregorian Quad B,0,53,44
Barbour Hall,4,16,44
111 Brown Street,0,6,44
Grad center A,0,83,44
Olney House,11,16,44
Young Orchard #10,0,12,44
Fake Building,8,19,44
Littlefield Hall,0,16,44
Machado House,7,11,44
Pass,16,49,44
Drop to 370,0,1,44
Drop to 720,0,1,44
Drop to 312,0,1,44
Drop to 493,0,1,44
Drop to 491,0,1,44
Drop to 217,0,1,44
New Pembroke #1,0,14,44
Wayland House,0,19,44
Drop to 162,0,1,44
Drop to 741,1,1,44
Drop to 459,0,2,44
Drop to 164,0,1,44
Drop to 515,0,1,44
Drop to 257,0,1,44
Barbour Hall Apartments,15,29,44
Minden,2,57,44
Grad Center C,0,15,44
Drop to 483,0,1,44
Plantations House,2,9,44
315 Thayer,0,13,44
Sears House,8,14,44
Diman House,4,13,44
Drop to 533,0,1,44
Drop to 454,0,1,44
Marcy House,13,18,44
Drop to 473,0,1,44
Hope College,0,38,44
Caswell Hall,0,46,45
Harkness House,5,14,45
Drop to 22,0,1,45
Hegeman,0,31,45
Drop to 316,0,1,45
Perkins Hall,65,67,45
Goddard House,9,22,45
Young Orchard #4,0,12,45
Young Orchard #2,0,11,45
Drop to 329,0,1,45
New Pembroke #3,26,36,45
New Pembroke #2,0,16,45
Grad Center D,0,108,45
No Show,6,95,45
Grad Center B,0,18,45
Drop to 134,0,1,45
New Pembroke #4,35,49,45
Drop to 97,0,1,45
Drop to 178,0,1,45
Drop to 295,0,1,45
Drop to 508,0,1,45
Drop to 509,0,1,45
Drop to 157,0,1,45
Drop to 121,0,1,45
Slater Hall,0,21,45
Drop to 702,0,1,45
Drop to 421,0,1,45
Chapin House,4,6,45
Gregorian Quad A,0,76,45
Drop to 462,0,1,45
Gregorian Quad B,0,53,45
Barbour Hall,4,16,45
111 Brown Street,0,6,45
Grad center A,0,83,45
Olney House,11,16,45
Young Orchard #10,0,12,45
Fake Building,7,19,45
Littlefield Hall,0,16,45
Machado House,7,11,45
Pass,16,49,45
Drop to 370,0,1,45
Drop to 720,0,1,45
Drop to 312,0,1,45
Drop to 493,0,1,45
Drop to 491,0,1,45
Drop to 217,0,1,45
New Pembroke #1,0,14,45
Wayland House,0,19,45
Drop to 162,0,1,45
Drop to 741,1,1,45
Drop to 459,0,2,45
Drop to 164,0,1,45
Drop to 515,0,1,45
Drop to 257,0,1,45
Barbour Hall Apartments,12,29,45
Minden,1,57,45
Grad Center C,0,15,45
Drop to 483,0,1,45
Plantations House,1,9,45
315 Thayer,0,13,45
Sears House,8,14,45
Diman House,4,13,45
Drop to 533,0,1,45
Drop to 454,0,1,45
Marcy House,10,18,45
Drop to 473,0,1,45
Hope College,0,38,45
Caswell Hall,0,46,45
Harkness House,5,14,45
Drop to 22,0,1,45
Hegeman,0,31,45
Drop to 316,0,1,45
Perkins Hall,65,67,45
Goddard House,8,22,45
Young Orchard #4,0,12,45
Young Orchard #2,0,11,45
Drop to 329,0,1,45
New Pembroke #3,26,36,45
New Pembroke #2,0,16,45
Grad Center D,0,108,45
No Show,6,95,45
Grad Center B,0,18,45
Drop to 134,0,1,45
New Pembroke #4,35,49,45
Drop to 97,0,1,45
Drop to 178,0,1,45
Drop to 295,0,1,45
Drop to 508,0,1,45
Drop to 509,0,1,45
Drop to 157,0,1,45
Drop to 121,0,1,45
Slater Hall,0,21,45
Drop to 702,0,1,45
Drop to 421,0,1,45
Chapin House,4,6,45
Gregorian Quad A,0,76,45
Drop to 462,0,1,45
Gregorian Quad B,0,53,45
Barbour Hall,4,16,45
111 Brown Street,0,6,45
Grad center A,0,83,45
Olney House,11,16,45
Young Orchard #10,0,12,45
Fake Building,7,19,45
Littlefield Hall,0,16,45
Machado House,7,11,45
Pass,16,49,45
Drop to 370,0,1,45
Drop to 720,0,1,45
Drop to 312,0,1,45
Drop to 493,0,1,45
Drop to 491,0,1,45
Drop to 217,0,1,45
New Pembroke #1,0,14,45
Wayland House,0,19,45
Drop to 162,0,1,45
Drop to 741,1,1,45
Drop to 459,0,2,45
Drop to 164,0,1,45
Drop to 515,0,1,45
Drop to 257,0,1,45
Barbour Hall Apartments,12,29,45
Minden,1,57,45
Grad Center C,0,15,45
Drop to 483,0,1,45
Plantations House,1,9,45
315 Thayer,0,13,45
Sears House,8,14,45
Diman House,4,13,45
Drop to 533,0,1,45
Drop to 454,0,1,45
Marcy House,10,18,45
Drop to 473,0,1,45
Hope College,0,38,45
Caswell Hall,0,46,45
Harkness House,5,14,45
Drop to 22,0,1,45
Hegeman,0,31,45
Drop to 316,0,1,45
Perkins Hall,65,67,45
Goddard House,8,22,45
Young Orchard #4,0,12,45
Young Orchard #2,0,11,45
Drop to 329,0,1,45
New Pembroke #3,26,36,45
New Pembroke #2,0,16,45
Grad Center D,0,108,45
No Show,6,95,45
Grad Center B,0,18,45
Drop to 134,0,1,45
New Pembroke #4,35,49,45
Drop to 97,0,1,45
Drop to 178,0,1,45
Drop to 295,0,1,45
Drop to 508,0,1,45
Drop to 509,0,1,45
Drop to 157,0,1,45
Drop to 121,0,1,45
Slater Hall,0,21,45
Drop to 702,0,1,45
Drop to 421,0,1,45
Chapin House,4,6,45
Gregorian Quad A,0,76,45
Drop to 462,0,1,45
Gregorian Quad B,0,53,45
Barbour Hall,4,16,45
111 Brown Street,0,6,45
Grad center A,0,83,45
Olney House,11,16,45
Young Orchard #10,0,12,45
Fake Building,7,19,45
Littlefield Hall,0,16,45
Machado House,7,11,45
Pass,16,49,45
Drop to 370,0,1,45
Drop to 720,0,1,45
Drop to 312,0,1,45
Drop to 493,0,1,45
Drop to 491,0,1,45
Drop to 217,0,1,45
New Pembroke #1,0,14,45
Wayland House,0,19,45
Drop to 162,0,1,45
Drop to 741,1,1,45
Drop to 459,0,2,45
Drop to 164,0,1,45
Drop to 515,0,1,45
Drop to 257,0,1,45
Barbour Hall Apartments,12,29,45
Minden,1,57,45
Grad Center C,0,15,45
Drop to 483,0,1,45
Plantations House,1,9,45
315 Thayer,0,13,45
Sears House,8,14,45
Diman House,4,13,45
Drop to 533,0,1,45
Drop to 454,0,1,45
Marcy House,9,18,45
Drop to 473,0,1,45
Hope College,0,38,45
Caswell Hall,0,46,46
Harkness House,0,14,46
Drop to 22,0,1,46
Hegeman,0,31,46
Drop to 316,0,1,46
Perkins Hall,65,67,46
Goddard House,8,22,46
Young Orchard #4,0,12,46
Young Orchard #2,0,11,46
Drop to 329,0,1,46
New Pembroke #3,25,36,46
New Pembroke #2,0,16,46
Grad Center D,0,108,46
No Show,6,95,46
Grad Center B,0,18,46
Drop to 134,0,1,46
New Pembroke #4,22,49,46
Drop to 97,0,1,46
Drop to 178,0,1,46
Drop to 295,0,1,46
Drop to 508,0,1,46
Drop to 509,0,1,46
Drop to 157,0,1,46
Drop to 121,0,1,46
Slater Hall,0,21,46
Drop to 702,0,1,46
Drop to 421,0,1,46
Chapin House,4,6,46
Gregorian Quad A,0,76,46
Drop to 462,0,1,46
Gregorian Quad B,0,53,46
Barbour Hall,4,16,46
111 Brown Street,0,6,46
Grad center A,0,83,46
Olney House,11,16,46
Young Orchard #10,0,12,46
Fake Building,5,19,46
Littlefield Hall,0,16,46
Machado House,7,11,46
Pass,16,49,46
Drop to 370,0,1,46
Drop to 720,0,1,46
Drop to 312,0,1,46
Drop to 493,0,1,46
Drop to 491,0,1,46
Drop to 217,0,1,46
New Pembroke #1,0,14,46
Wayland House,0,19,46
Drop to 162,0,1,46
Drop to 741,1,1,46
Drop to 459,0,2,46
Drop to 164,0,1,46
Drop to 515,0,1,46
Drop to 257,0,1,46
Barbour Hall Apartments,8,29,46
Minden,0,57,46
Grad Center C,0,15,46
Drop to 483,0,1,46
Plantations House,1,9,46
315 Thayer,0,13,46
Sears House,4,14,46
Diman House,4,13,46
Drop to 533,0,1,46
Drop to 454,0,1,46
Marcy House,6,18,46
Drop to 473,0,1,46
Hope College,0,38,46
Caswell Hall,0,46,46
Harkness House,0,14,46
Drop to 22,0,1,46
Hegeman,0,31,46
Drop to 316,0,1,46
Perkins Hall,65,67,46
Goddard House,8,22,46
Young Orchard #4,0,12,46
Young Orchard #2,0,11,46
Drop to 329,0,1,46
New Pembroke #3,24,36,46
New Pembroke #2,0,16,46
Grad Center D,0,108,46
No Show,6,95,46
Grad Center B,0,18,46
Drop to 134,0,1,46
New Pembroke #4,22,49,46
Drop to 97,0,1,46
Drop to 178,0,1,46
Drop to 295,0,1,46
Drop to 508,0,1,46
Drop to 509,0,1,46
Drop to 157,0,1,46
Drop to 121,0,1,46
Slater Hall,0,21,46
Drop to 702,0,1,46
Drop to 421,0,1,46
Chapin House,4,6,46
Gregorian Quad A,0,76,46
Drop to 462,0,1,46
Gregorian Quad B,0,53,46
Barbour Hall,4,16,46
111 Brown Street,0,6,46
Grad center A,0,83,46
Olney House,11,16,46
Young Orchard #10,0,12,46
Fake Building,5,19,46
Littlefield Hall,0,16,46
Machado House,7,11,46
Pass,16,49,46
Drop to 370,0,1,46
Drop to 720,0,1,46
Drop to 312,0,1,46
Drop to 493,0,1,46
Drop to 491,0,1,46
Drop to 217,0,1,46
New Pembroke #1,0,14,46
Wayland House,0,19,46
Drop to 162,0,1,46
Drop to 741,1,1,46
Drop to 459,0,2,46
Drop to 164,0,1,46
Drop to 515,0,1,46
Drop to 257,0,1,46
Barbour Hall Apartments,8,29,46
Minden,0,57,46
Grad Center C,0,15,46
Drop to 483,0,1,46
Plantations House,1,9,46
315 Thayer,0,13,46
Sears House,4,14,46
Diman House,4,13,46
Drop to 533,0,1,46
Drop to 454,0,1,46
Marcy House,6,18,46
Drop to 473,0,1,46
Hope College,0,38,46
Caswell Hall,0,46,46
Harkness House,0,14,46
Drop to 22,0,1,46
Hegeman,0,31,46
Drop to 316,0,1,46
Perkins Hall,65,67,46
Goddard House,8,22,46
Young Orchard #4,0,12,46
Young Orchard #2,0,11,46
Drop to 329,0,1,46
New Pembroke #3,23,36,46
New Pembroke #2,0,16,46
Grad Center D,0,108,46
No Show,6,95,46
Grad Center B,0,18,46
Drop to 134,0,1,46
New Pembroke #4,22,49,46
Drop to 97,0,1,46
Drop to 178,0,1,46
Drop to 295,0,1,46
Drop to 508,0,1,46
Drop to 509,0,1,46
Drop to 157,0,1,46
Drop to 121,0,1,46
Slater Hall,0,21,46
Drop to 702,0,1,46
Drop to 421,0,1,46
Chapin House,4,6,46
Gregorian Quad A,0,76,46
Drop to 462,0,1,46
Gregorian Quad B,0,53,46
Barbour Hall,4,16,46
111 Brown Street,0,6,46
Grad center A,0,83,46
Olney House,11,16,46
Young Orchard #10,0,12,46
Fake Building,5,19,46
Littlefield Hall,0,16,46
Machado House,7,11,46
Pass,16,49,46
Drop to 370,0,1,46
Drop to 720,0,1,46
Drop to 312,0,1,46
Drop to 493,0,1,46
Drop to 491,0,1,46
Drop to 217,0,1,46
New Pembroke #1,0,14,46
Wayland House,0,19,46
Drop to 162,0,1,46
Drop to 741,1,1,46
Drop to 459,0,2,46
Drop to 164,0,1,46
Drop to 515,0,1,46
Drop to 257,0,1,46
Barbour Hall Apartments,8,29,46
Minden,0,57,46
Grad Center C,0,15,46
Drop to 483,0,1,46
Plantations House,1,9,46
315 Thayer,0,13,46
Sears House,4,14,46
Diman House,4,13,46
Drop to 533,0,1,46
Drop to 454,0,1,46
Marcy House,6,18,46
Drop to 473,0,1,46
Hope College,0,38,46
Caswell Hall,0,46,47
Harkness House,0,14,47
Drop to 22,0,1,47
Hegeman,0,31,47
Drop to 316,0,1,47
Perkins Hall,64,67,47
Goddard House,1,22,47
Young Orchard #4,0,12,47
Young Orchard #2,0,11,47
Drop to 329,0,1,47
New Pembroke #3,20,36,47
New Pembroke #2,0,16,47
Grad Center D,0,108,47
No Show,6,95,47
Grad Center B,0,18,47
Drop to 134,0,1,47
New Pembroke #4,19,49,47
Drop to 97,0,1,47
Drop to 178,0,1,47
Drop to 295,0,1,47
Drop to 508,0,1,47
Drop to 509,0,1,47
Drop to 157,0,1,47
Drop to 121,0,1,47
Slater Hall,0,21,47
Drop to 702,0,1,47
Drop to 421,0,1,47
Chapin House,3,6,47
Gregorian Quad A,0,76,47
Drop to 462,0,1,47
Gregorian Quad B,0,53,47
Barbour Hall,4,16,47
111 Brown Street,0,6,47
Grad center A,0,83,47
Olney House,4,16,47
Young Orchard #10,0,12,47
Fake Building,5,19,47
Littlefield Hall,0,16,47
Machado House,6,11,47
Pass,16,49,47
Drop to 370,0,1,47
Drop to 720,0,1,47
Drop to 312,0,1,47
Drop to 493,0,1,47
Drop to 491,0,1,47
Drop to 217,0,1,47
New Pembroke #1,0,14,47
Wayland House,0,19,47
Drop to 162,0,1,47
Drop to 741,1,1,47
Drop to 459,0,2,47
Drop to 164,0,1,47
Drop to 515,0,1,47
Drop to 257,0,1,47
Barbour Hall Apartments,3,29,47
Minden,0,57,47
Grad Center C,0,15,47
Drop to 483,0,1,47
Plantations House,1,9,47
315 Thayer,0,13,47
Sears House,0,14,47
Diman House,3,13,47
Drop to 533,0,1,47
Drop to 454,0,1,47
Marcy House,6,18,47
Drop to 473,0,1,47
Hope College,0,38,47
Caswell Hall,0,46,48
Harkness House,0,14,48
Drop to 22,0,1,48
Hegeman,0,31,48
Drop to 316,0,1,48
Perkins Hall,59,67,48
Goddard House,0,22,48
Young Orchard #4,0,12,48
Young Orchard #2,0,11,48
Drop to 329,0,1,48
New Pembroke #3,12,36,48
New Pembroke #2,0,16,48
Grad Center D,0,108,48
No Show,5,95,48
Grad Center B,0,18,48
Drop to 134,0,1,48
New Pembroke #4,16,49,48
Drop to 97,0,1,48
Drop to 178,0,1,48
Drop to 295,0,1,48
Drop to 508,0,1,48
Drop to 509,0,1,48
Drop to 157,0,1,48
Drop to 121,0,1,48
Slater Hall,0,21,48
Drop to 702,0,1,48
Drop to 421,0,1,48
Chapin House,0,6,48
Gregorian Quad A,0,76,48
Drop to 462,0,1,48
Gregorian Quad B,0,53,48
Barbour Hall,4,16,48
111 Brown Street,0,6,48
Grad center A,0,83,48
Olney House,0,16,48
Young Orchard #10,0,12,48
Fake Building,5,19,48
Littlefield Hall,0,16,48
Machado House,1,11,48
Pass,16,49,48
Drop to 370,0,1,48
Drop to 720,0,1,48
Drop to 312,0,1,48
Drop to 493,0,1,48
Drop to 491,0,1,48
Drop to 217,0,1,48
New Pembroke #1,0,14,48
Wayland House,0,19,48
Drop to 162,0,1,48
Drop to 741,1,1,48
Drop to 459,0,2,48
Drop to 164,0,1,48
Drop to 515,0,1,48
Drop to 257,0,1,48
Barbour Hall Apartments,2,29,48
Minden,0,57,48
Grad Center C,0,15,48
Drop to 483,0,1,48
Plantations House,0,9,48
315 Thayer,0,13,48
Sears House,0,14,48
Diman House,3,13,48
Drop to 533,0,1,48
Drop to 454,0,1,48
Marcy House,2,18,48
Drop to 473,0,1,48
Hope College,0,38,48
Caswell Hall,0,46,48
Harkness House,0,14,48
Drop to 22,0,1,48
Hegeman,0,31,48
Drop to 316,0,1,48
Perkins Hall,59,67,48
Goddard House,0,22,48
Young Orchard #4,0,12,48
Young Orchard #2,0,11,48
Drop to 329,0,1,48
New Pembroke #3,12,36,48
New Pembroke #2,0,16,48
Grad Center D,0,108,48
No Show,5,95,48
Grad Center B,0,18,48
Drop to 134,0,1,48
New Pembroke #4,15,49,48
Drop to 97,0,1,48
Drop to 178,0,1,48
Drop to 295,0,1,48
Drop to 508,0,1,48
Drop to 509,0,1,48
Drop to 157,0,1,48
Drop to 121,0,1,48
Slater Hall,0,21,48
Drop to 702,0,1,48
Drop to 421,0,1,48
Chapin House,0,6,48
Gregorian Quad A,0,76,48
Drop to 462,0,1,48
Gregorian Quad B,0,53,48
Barbour Hall,4,16,48
111 Brown Street,0,6,48
Grad center A,0,83,48
Olney House,0,16,48
Young Orchard #10,0,12,48
Fake Building,5,19,48
Littlefield Hall,0,16,48
Machado House,1,11,48
Pass,16,49,48
Drop to 370,0,1,48
Drop to 720,0,1,48
Drop to 312,0,1,48
Drop to 493,0,1,48
Drop to 491,0,1,48
Drop to 217,0,1,48
New Pembroke #1,0,14,48
Wayland House,0,19,48
Drop to 162,0,1,48
Drop to 741,1,1,48
Drop to 459,0,2,48
Drop to 164,0,1,48
Drop to 515,0,1,48
Drop to 257,0,1,48
Barbour Hall Apartments,2,29,48
Minden,0,57,48
Grad Center C,0,15,48
Drop to 483,0,1,48
Plantations House,0,9,48
315 Thayer,0,13,48
Sears House,0,14,48
Diman House,3,13,48
Drop to 533,0,1,48
Drop to 454,0,1,48
Marcy House,2,18,48
Drop to 473,0,1,48
Hope College,0,38,48
Caswell Hall,0,46,48
Harkness House,0,14,48
Drop to 22,0,1,48
Hegeman,0,31,48
Drop to 316,0,1,48
Perkins Hall,59,67,48
Goddard House,0,22,48
Young Orchard #4,0,12,48
Young Orchard #2,0,11,48
Drop to 329,0,1,48
New Pembroke #3,12,36,48
New Pembroke #2,0,16,48
Grad Center D,0,108,48
No Show,5,95,48
Grad Center B,0,18,48
Drop to 134,0,1,48
New Pembroke #4,14,49,48
Drop to 97,0,1,48
Drop to 178,0,1,48
Drop to 295,0,1,48
Drop to 508,0,1,48
Drop to 509,0,1,48
Drop to 157,0,1,48
Drop to 121,0,1,48
Slater Hall,0,21,48
Drop to 702,0,1,48
Drop to 421,0,1,48
Chapin House,0,6,48
Gregorian Quad A,0,76,48
Drop to 462,0,1,48
Gregorian Quad B,0,53,48
Barbour Hall,4,16,48
111 Brown Street,0,6,48
Grad center A,0,83,48
Olney House,0,16,48
Young Orchard #10,0,12,48
Fake Building,5,19,48
Littlefield Hall,0,16,48
Machado House,1,11,48
Pass,16,49,48
Drop to 370,0,1,48
Drop to 720,0,1,48
Drop to 312,0,1,48
Drop to 493,0,1,48
Drop to 491,0,1,48
Drop to 217,0,1,48
New Pembroke #1,0,14,48
Wayland House,0,19,48
Drop to 162,0,1,48
Drop to 741,1,1,48
Drop to 459,0,2,48
Drop to 164,0,1,48
Drop to 515,0,1,48
Drop to 257,0,1,48
Barbour Hall Apartments,2,29,48
Minden,0,57,48
Grad Center C,0,15,48
Drop to 483,0,1,48
Plantations House,0,9,48
315 Thayer,0,13,48
